id,created_at,edit_history_tweet_ids,text,withheld,clean_text
1.2422112254272348e+18,2020-03-23 22:06:49+00:00,['1242211225427234816'],systems + frameworks getcha some,,system framework getcha
1.242198695627686e+18,2020-03-23 21:17:02+00:00,['1242198695627685893'],@_jaysonpsmith likeee it still feels pretty complete four years in,,likeee still feel pretty complete four year
1.2421927143446815e+18,2020-03-23 20:53:16+00:00,['1242192714344681473'],"rihanna really gave us “anti” and musically doesn’t owe us anything 

am i alone in feeling this way? https://t.co/FUWNYSledX",,rihanna really gave anti musically doesnt owe anything alone feeling way
1.242140923523408e+18,2020-03-23 17:27:28+00:00,['1242140923523407875'],@ajscribes @mrmess that’s right https://t.co/Adfl1vpn2c,,thats right
1.2419692777517548e+18,2020-03-23 06:05:25+00:00,['1241969277751754753'],be smart and come save us! https://t.co/vRXRioogsd https://t.co/sEmbPza8B4,,smart come save
1.2419675863776952e+18,2020-03-23 05:58:41+00:00,['1241967586377695232'],@michaeljackson bro it’s time please come save us! https://t.co/zOBtYCYmj8,,bro time please come save
1.2419404749250683e+18,2020-03-23 04:10:58+00:00,['1241940474925068290'],"@Never12Brag word keep us posted. we really gotta sneak breather walks in, smh",,word keep posted really gotta sneak breather walk smh
1.24193882494455e+18,2020-03-23 04:04:24+00:00,['1241938824944549889'],@Never12Brag where’s this officially stated?,,wheres officially stated
1.2419221881204122e+18,2020-03-23 02:58:18+00:00,['1241922188120412162'],@candlestickem i was downloading tapes to my phone earlier on the #chopnotslop app and was wondering if this one was coming https://t.co/vrN3eruBTI,,downloading tape phone earlier app wondering one coming
1.2418030377793864e+18,2020-03-22 19:04:50+00:00,['1241803037779386368'],@MsDazzlingDiva tryna see who in this thread is gonna post learning resources https://t.co/l2ggHxFw09,,tryna see thread gonna post learning resource
1.2418024859222385e+18,2020-03-22 19:02:38+00:00,['1241802485922238468'],they should get matching “loyalty” tats across the chest now 🥴 https://t.co/kKMAVww6qx,,get matching loyalty tat across chest
1.2417120045214966e+18,2020-03-22 13:03:06+00:00,['1241712004521496580'],@YanSnead word i wish they didn’t cancel it after two seasons,,word wish didnt cancel two season
1.241617584665084e+18,2020-03-22 06:47:54+00:00,['1241617584665083904'],swap “i should’ve cheated” for “i changed my mind” and it gets spicy https://t.co/6IeaqDPu1G,,swap shouldve cheated changed mind get spicy
1.2415055237003223e+18,2020-03-21 23:22:37+00:00,['1241505523700322306'],@imjesiah https://t.co/KTpOKDaVah,,
1.2414324700394742e+18,2020-03-21 18:32:20+00:00,['1241432470039474182'],@DijahSB i found more of ya relatives @capitalode @mousesucks,,found relative
1.2414296674811044e+18,2020-03-21 18:21:12+00:00,['1241429667481104384'],can i pet that dawg? https://t.co/DlCUxH8ANz,,pet dawg
1.2412161176638382e+18,2020-03-21 04:12:37+00:00,['1241216117663838214'],@DrinkSolaPop 😂 @capitalode you ever did this before you moved out there?,,ever moved
1.241170130027065e+18,2020-03-21 01:09:53+00:00,['1241170130027065344'],@jby_23 lmaaaooo but i bet he’ll get the synch check for it,,lmaaaooo bet hell get synch check
1.241168230225453e+18,2020-03-21 01:02:20+00:00,['1241168230225453058'],i’m calling gang fuk ya mean https://t.co/43cSC02obh https://t.co/3Tts9GWUKZ,,calling gang fuk mean
1.2411471571823206e+18,2020-03-20 23:38:36+00:00,['1241147157182320641'],@theyearofelan calm teddy graham https://t.co/O7ckTE5Xuf,,calm teddy graham
1.2411459585970422e+18,2020-03-20 23:33:50+00:00,['1241145958597042184'],$ishyacousin https://t.co/MBADO5rday,,ishyacousin
1.2407638299167826e+18,2020-03-19 22:15:23+00:00,['1240763829916782593'],finna put “hand-washing” in the skills section of my resume,,finna put handwashing skill section resume
1.2407628669213327e+18,2020-03-19 22:11:34+00:00,['1240762866921332737'],"behold, a quarter water baby #tbt https://t.co/WeaRXvHQxI",,behold quarter water baby
1.2407223701528412e+18,2020-03-19 19:30:39+00:00,['1240722370152841217'],@LoDunnit can i bring you some more? 😊 https://t.co/UJcRSraZZc,,bring
1.240721269101863e+18,2020-03-19 19:26:16+00:00,['1240721269101862913'],@CashApp $ishyacousin,,ishyacousin
1.2406708049013146e+18,2020-03-19 16:05:45+00:00,['1240670804901314562'],@ProudCaribbean @capitalode @mousesucks 😂😂😂,,
1.2406563325057147e+18,2020-03-19 15:08:14+00:00,['1240656332505714688'],@Mo0seSZN iverson to blake https://t.co/4l9NUfQdHQ,,iverson blake
1.2404434723703726e+18,2020-03-19 01:02:24+00:00,['1240443472370372608'],"@SanMan_ish on the way to half a century. two chirren, overtly occupied work life and such so it slips sometimes lol",,way half century two chirren overtly occupied work life slip sometimes lol
1.2404384742952018e+18,2020-03-19 00:42:33+00:00,['1240438474295201792'],@SportsCenter feels like a year already https://t.co/8gQpVPlRpQ,,feel like year already
1.2404359276689736e+18,2020-03-19 00:32:25+00:00,['1240435927668973570'],@SirCrooksALot yessir this really comes together https://t.co/uyOXJlO7dy,,yessir really come together
1.24043501339879e+18,2020-03-19 00:28:48+00:00,['1240435013398790144'],@shezALibra i’m scrolling thru like https://t.co/FiO8DUguy5 https://t.co/g8dMgeb0H0,,scrolling thru like
1.2404319483859886e+18,2020-03-19 00:16:37+00:00,['1240431948385988616'],"i hope you’re social distancing in a home full of love, cuz i’m currently next to my enemy...

unfolded laundry 🧺",,hope youre social distancing home full love cuz currently next enemy unfolded laundry
1.2404306719333868e+18,2020-03-19 00:11:32+00:00,['1240430671933386752'],@SanMan_ish my dad is great but he’ll do this and it’ll have me like https://t.co/Iqzj326VLq,,dad great hell itll like
1.2404288604974203e+18,2020-03-19 00:04:21+00:00,['1240428860497420288'],@mobrowne let’s run this tiktok play then momma moe!,,let run tiktok play momma moe
1.2404282051667927e+18,2020-03-19 00:01:44+00:00,['1240428205166792709'],@ItsJustize slapper https://t.co/ZifMih5XTz,,slapper
1.240426407148376e+18,2020-03-18 23:54:36+00:00,['1240426407148376067'],print and plaster these all over bushwick https://t.co/6ny5q3R2Hy,,print plaster bushwick
1.2404254147549594e+18,2020-03-18 23:50:39+00:00,['1240425414754959360'],"the most toxic people in your life are the ones who ask mad questions during a movie or show

i too am tryna find out what tf going on 🤫",,toxic people life one ask mad question movie show tryna find going
1.240423205178937e+18,2020-03-18 23:41:52+00:00,['1240423205178937346'],why fathers never be sure about the year they kids were born? https://t.co/mbpy4FKrdE,,father never sure year kid born
1.2404211686388122e+18,2020-03-18 23:33:47+00:00,['1240421168638812161'],y’all down to bring back all the dances from this while we in the quarantine? https://t.co/mlVPNMDCs1,,yall bring back dance quarantine
1.2404195085416694e+18,2020-03-18 23:27:11+00:00,['1240419508541669379'],"@CineMasai_ lol blessings still, happy birthday 🥳",,lol blessing still happy birthday
1.2404191181986857e+18,2020-03-18 23:25:38+00:00,['1240419118198685697'],@yagirlayri fr i’m tryna be present in my body but my mind is preparing for full dystopia like https://t.co/NJBJvT9C9Z,,tryna present body mind preparing full dystopia like
1.2404176535435796e+18,2020-03-18 23:19:49+00:00,['1240417653543579656'],@chicmonae appreciate you looking out 💫 https://t.co/856XdLlqRh,,appreciate looking
1.240409726594224e+18,2020-03-18 22:48:19+00:00,['1240409726594224129'],@ScottieBeam goals honestly,,goal honestly
1.240373411219718e+18,2020-03-18 20:24:00+00:00,['1240373411219718147'],@CashApp $ishyacousin 🙏🏾,,ishyacousin
1.240331225841242e+18,2020-03-18 17:36:23+00:00,['1240331225841242112'],@esqfowlkes true say https://t.co/tq94BRI7f6,,true say
1.240302577784324e+18,2020-03-18 15:42:32+00:00,['1240302577784324097'],"it seems that more ppl are getting outta hand by not crediting the neptunes as a unit, put more respect on chad hugo’s name https://t.co/TL4mCvARrU",,seems ppl getting outta hand crediting neptune unit put respect chad hugo name
1.2402949818831135e+18,2020-03-18 15:12:21+00:00,['1240294981883113478'],@avianbones a vpn service can get you to ‘em 👌🏾,,vpn service get
1.2401693553815224e+18,2020-03-18 06:53:10+00:00,['1240169355381522432'],"you finna take yourself out the game every time with one-word replies, love https://t.co/3NDyvNOFpL",,finna take game every time oneword reply love
1.2401669422767145e+18,2020-03-18 06:43:34+00:00,['1240166942276714497'],"all the concert specials, award shows, and pay per view fight nights my parents recorded https://t.co/aThNuVZ2a8",,concert special award show pay per view fight night parent recorded
1.240156860516352e+18,2020-03-18 06:03:31+00:00,['1240156860516352001'],"@brokebackboys thanks so much for a thread of these recs

if i can add: animated films from the studio ghibli collection https://t.co/tVPVK5QvRb",,thanks much thread recs add animated film studio ghibli collection
1.24015594582673e+18,2020-03-18 05:59:53+00:00,['1240155945826729986'],@FREEDDDEM ooo looking like dig inn 😋,,ooo looking like dig inn
1.2401557630599537e+18,2020-03-18 05:59:09+00:00,['1240155763059953667'],i highly encourage this. find the windows in your crib and times the daylight hit just right through ‘em and have a blast https://t.co/pHimtH3DAU,,highly encourage find window crib time daylight hit right blast
1.2401475227247288e+18,2020-03-18 05:26:24+00:00,['1240147522724728840'],the meanings of precedence and borrowed time weigh heavier than ever,,meaning precedence borrowed time weigh heavier ever
1.2401380243332506e+18,2020-03-18 04:48:40+00:00,['1240138024333250561'],you’re pretty easy to spot dude!!! https://t.co/WpjDko7oUz https://t.co/7wqmvgBt96,,youre pretty easy spot dude
1.2401357325823754e+18,2020-03-18 04:39:33+00:00,['1240135732582375426'],you eat what you kill https://t.co/aHd5vqXRWL,,eat kill
1.2401353871226757e+18,2020-03-18 04:38:11+00:00,['1240135387122675712'],it’s like somebody momma put us all on punishment,,like somebody momma put punishment
1.2401338091541627e+18,2020-03-18 04:31:55+00:00,['1240133809154162688'],"we all stuck inside, let ‘em fly https://t.co/SYfYbxDteF",,stuck inside let fly
1.2401090465916396e+18,2020-03-18 02:53:31+00:00,['1240109046591639553'],i'm tired of things that are important to me being taken away. 😖 https://t.co/o1C0jLlZc4,,i'm tired thing important taken away
1.2400758476352758e+18,2020-03-18 00:41:36+00:00,['1240075847635275778'],@_sugatits let’s gooo https://t.co/LVjYf7904Y,,let gooo
1.2400682223696486e+18,2020-03-18 00:11:18+00:00,['1240068222369648640'],fellas you blessed if you got your cut/lineup just in time before these lockdowns...,,fella blessed got cutlineup time lockdown
1.2400671498483384e+18,2020-03-18 00:07:02+00:00,['1240067149848338434'],@illuminatemics excellent community service 👌🏾,,excellent community service
1.240066525140312e+18,2020-03-18 00:04:33+00:00,['1240066525140312067'],@MiniMcBooom yo a documentary about that with audience interviews would be amazing,,documentary audience interview would amazing
1.240057924141056e+18,2020-03-17 23:30:22+00:00,['1240057924141056002'],can i take you to cheesecake when the rona over? https://t.co/X4HzZufOJt,,take cheesecake rona
1.2399893187159163e+18,2020-03-17 18:57:46+00:00,['1239989318715916294'],@bitchim999 https://t.co/zCdwdM6yT2,,
1.239980924873433e+18,2020-03-17 18:24:24+00:00,['1239980924873433093'],@supanovagirl a true gentleman https://t.co/KNjb9iHDCZ,,true gentleman
1.2399797480481096e+18,2020-03-17 18:19:44+00:00,['1239979748048109568'],"appreciate y’all showing love on this reply. take care of yourself and each other out chea during this time! 💫

if you’re feeling generous and wanna support an artist today, check me out: https://t.co/TC9gXJvXpG",,appreciate yall showing love reply take care chea time youre feeling generous wanna support artist today check
1.239978863830225e+18,2020-03-17 18:16:13+00:00,['1239978863830224897'],"house-husband credentials:

• a budding plant zaddy 🌿
• well domesticated 🏡
• good with my hands 👋🏾

dm for rates https://t.co/zFM8CeO5hG",,househusband credential budding plant zaddy well domesticated good hand rate
1.2399523125353103e+18,2020-03-17 16:30:43+00:00,['1239952312535310339'],"appreciate y’all showing love on this reply. take care of yourself and each other out chea during this time! 💫

if you’re feeling generous and wanna support an artist today, check me out: https://t.co/TC9gXJvXpG",,appreciate yall showing love reply take care chea time youre feeling generous wanna support artist today check
1.2399329684890952e+18,2020-03-17 15:13:51+00:00,['1239932968489095169'],@SMBDACCT you already knowww https://t.co/GAT1dVFhzP,,already knowww
1.2399327333942354e+18,2020-03-17 15:12:55+00:00,['1239932733394235392'],@AQueen_xo thank you 😌,,thank
1.2399301149699195e+18,2020-03-17 15:02:30+00:00,['1239930114969919488'],@JasmynBeKnowing anyone plan on using this for the viewing? https://t.co/Or7MdC5qbC https://t.co/3x4SpfKGPR,,anyone plan using viewing
1.239929014715908e+18,2020-03-17 14:58:08+00:00,['1239929014715908096'],tsk tsk bad specimen in this petri dish you hate to see it https://t.co/XAQAJR8FXO,,tsk tsk bad specimen petri dish hate see
1.239809347334611e+18,2020-03-17 07:02:37+00:00,['1239809347334610945'],"pitbull                            covid-19
                              🤝                                 
                    
                   mr. worldwide",,pitbull covid worldwide
1.2397988697409823e+18,2020-03-17 06:20:59+00:00,['1239798869740982272'],@sgarretteskin forget being caked up you was in the bakery,,forget caked bakery
1.239782779275141e+18,2020-03-17 05:17:03+00:00,['1239782779275141120'],“you know my body” is hilarious to me every single time i hear it 😂😂😂🤣🤣🤣 https://t.co/0mJbCePSVT,,know body hilarious every single time hear
1.2397809346747228e+18,2020-03-17 05:09:43+00:00,['1239780934674722816'],"nobody:

the penguins: nxggas saying they outside... https://t.co/gTisXasBU9",,nobody penguin nxggas saying outside
1.2397799228828344e+18,2020-03-17 05:05:42+00:00,['1239779922882834436'],@lifelikeJones “it’s clipped for you” ?,,clipped
1.2397794629395825e+18,2020-03-17 05:03:52+00:00,['1239779462939582465'],"you are vital.

it’s also bigger than you.

don’t forget either of those things.",,vital also bigger dont forget either thing
1.2397786819811492e+18,2020-03-17 05:00:46+00:00,['1239778681981149190'],"@StyledByReece yes indeed, keep the wellspring full with reflections of gratitude. and of course, you got this! champion dna. take us to the future 💫",,yes indeed keep wellspring full reflection gratitude course got champion dna take future
1.2397764908599214e+18,2020-03-17 04:52:04+00:00,['1239776490859921408'],@ChaseNCashe great things can happen when they put the micro-managing down 😂,,great thing happen put micromanaging
1.239775461154136e+18,2020-03-17 04:47:58+00:00,['1239775461154136064'],@StyledByReece and blessings to you and your family 🤗,,blessing family
1.2397753613001933e+18,2020-03-17 04:47:34+00:00,['1239775361300193280'],"@StyledByReece ahh true. i was just thinking “am i gonna have to learn to give myself a lineup?” lol

aside from social distancing recommendations, what have been the reactions from ppl about their schedule + routines with seeing their stylists?",,ahh true thinking gonna learn give lineup lol aside social distancing recommendation reaction ppl schedule routine seeing stylist
1.2397740301080123e+18,2020-03-17 04:42:17+00:00,['1239774030108012544'],her delivery and cadence is so fun to listen to https://t.co/4K6etCjdGP,,delivery cadence fun listen
1.239772469134791e+18,2020-03-17 04:36:05+00:00,['1239772469134790656'],"wanna leave this open for more input but yea...we’re all about to go through something together that will be extremely impactful.

with consideration of personal safety and priorities, how do we make it an equitable experience for each other to survive and thrive afterwards?",,wanna leave open input yeawere something together extremely impactful consideration personal safety priority make equitable experience survive thrive afterwards
1.2397712061501686e+18,2020-03-17 04:31:04+00:00,['1239771206150168577'],"for instance, referring back to the point of equity, how will the economic effects of this pandemic shift our values in monetization, and how it affects our personal and professional relationships?

e.g. i’m very curious to what revitalization of bartering systems will come about",,instance referring back point equity economic effect pandemic shift value monetization affect personal professional relationship curious revitalization bartering system come
1.2397704575759606e+18,2020-03-17 04:28:05+00:00,['1239770457575960576'],"i’m often observant and fascinated by moments of human ingenuity, and much of these circumstances will garner that in ways we’ve cultivated before, and in ways that feel completely fresh for the times.

that makes me excited and optimistic, amid grim feelings and dire straits",,often observant fascinated moment human ingenuity much circumstance garner way weve cultivated way feel completely fresh time make excited optimistic amid grim feeling dire strait
1.2397693296395305e+18,2020-03-17 04:23:36+00:00,['1239769329639530496'],"we all staying informed up to the minute as best as we can with available + reputable sources, but from w@hat’s been gathered i feel in the zeitgeist this is a leveling of all our lives in so many aspects. i wish the catalyst wasn’t as extreme as a pandemic, but we here now...",,staying informed minute best available reputable source gathered feel zeitgeist leveling life many aspect wish catalyst wasnt extreme pandemic
1.2397684624671375e+18,2020-03-17 04:20:09+00:00,['1239768462467137536'],"i’m just learning who Alanna Shaikh is, but please watch this in full, she presents this talk in such a calming, affirming, and insightful manner https://t.co/wQTHMirkP3",,learning alanna shaikh please watch full present talk calming affirming insightful manner
1.2397679239143916e+18,2020-03-17 04:18:01+00:00,['1239767923914391552'],"to elaborate, the quote from this ted talk along with monitoring ppl’s communal-minded concerns and approaches to assist others is inspiring a lot of ideas for me https://t.co/neBdLJWAO1 https://t.co/Li6C30lrV5",,elaborate quote ted talk along monitoring ppls communalminded concern approach assist others inspiring lot idea
1.239767167786201e+18,2020-03-17 04:15:01+00:00,['1239767167786201093'],"“we need to be guided by equity here, ‘cause in this situation, like so many, equity is actually in our own self interest” — @alanna_shaikh https://t.co/rhq5LbKZSW",,need guided equity cause situation like many equity actually self interest
1.2397658216956357e+18,2020-03-17 04:09:40+00:00,['1239765821695635456'],"imma get back to foolin’ around and sharing whatever resources i can, but i wanna touch base on some thoughts that have brewed the past few days...

after we take care of washing our own hands, we gotta be mindful + proactive about washing the hands of others [not literally ofc]",,imma get back foolin around sharing whatever resource wanna touch base thought brewed past day take care washing hand gotta mindful proactive washing hand others literally ofc
1.2397344658003067e+18,2020-03-17 02:05:04+00:00,['1239734465800306694'],when tyrese said “i’m a capricorn i came here to get mannish” did he really just mean i came here to be a restless workaholic? https://t.co/TCtBv1Oxry,,tyrese said capricorn came get mannish really mean came restless workaholic
1.2397192479133983e+18,2020-03-17 01:04:36+00:00,['1239719247913398273'],"this is live now y’all, tune in! 💎 
https://t.co/qGLXOUYiEY https://t.co/BHdF95tcMt",,live yall tune
1.2397064019429704e+18,2020-03-17 00:13:33+00:00,['1239706401942970370'],@MaruneBoy wha? i gotta put these video production skills to use https://t.co/uiXpeUEKLY,,wha gotta put video production skill use
1.2397047946563666e+18,2020-03-17 00:07:10+00:00,['1239704794656366599'],the NET NOW act. we need it! 😩 https://t.co/Wq0bG05CAE,,net act need
1.239702310890156e+18,2020-03-16 23:57:18+00:00,['1239702310890156032'],you need help with your onlyfans? 🥺 https://t.co/kE3tytaQAf,,need help onlyfans
1.2396972078860657e+18,2020-03-16 23:37:01+00:00,['1239697207886065666'],@YanSnead @nprmusic if i were a programmer or part of the @nprmusic team i’d strategize engagement efforts to amplify visibility for artists who’ll be streaming from their home setups. so many of us are about to have our own tiny desk concerts,,programmer part team strategize engagement effort amplify visibility artist wholl streaming home setup many tiny desk concert
1.239694720760189e+18,2020-03-16 23:27:08+00:00,['1239694720760188928'],@donwill nooo way! 😫,,nooo way
1.2396944547490447e+18,2020-03-16 23:26:05+00:00,['1239694454749044737'],@MaxG718 sure is!,,sure
1.23969228178919e+18,2020-03-16 23:17:27+00:00,['1239692281789190144'],@jadizzle2 all your personalities can dress they ass off https://t.co/t0Vl5t39HL,,personality dress
1.239691368580219e+18,2020-03-16 23:13:49+00:00,['1239691368580218881'],@TheOXGod quarantine stretches. we in the crib doing this all month!,,quarantine stretch crib month
1.2396912279325655e+18,2020-03-16 23:13:15+00:00,['1239691227932565509'],let’s all thank the legend @alysontheother one time https://t.co/bX3vcnmkk9,,let thank legend one time
1.2396894813028024e+18,2020-03-16 23:06:19+00:00,['1239689481302802442'],@freauxmama https://t.co/QusRYEETNF,,
1.2396875089229578e+18,2020-03-16 22:58:29+00:00,['1239687508922957827'],@imjesiah this one is delicious https://t.co/n4Ik3pbYRW,,one delicious
1.2396851812477174e+18,2020-03-16 22:49:14+00:00,['1239685181247717377'],@Eddie_Factzz https://t.co/FhePNCWHlY,,
1.2396826421377106e+18,2020-03-16 22:39:08+00:00,['1239682642137710592'],cot damn where sahbabii at with some new music?! https://t.co/3A6nAWIJDF,,cot damn sahbabii new music
1.2396785653288305e+18,2020-03-16 22:22:56+00:00,['1239678565328830467'],"i’m finna stand tall in it
i’m all in it
you be on my back
like a cardigan https://t.co/WznJqf3zLa",,finna stand tall back like cardigan
1.2396692300370862e+18,2020-03-16 21:45:51+00:00,['1239669230037086208'],i love how this vide turned into a meme generator 😂 https://t.co/HltNsOXGKl,,love vide turned meme generator
1.2396581964170854e+18,2020-03-16 21:02:00+00:00,['1239658196417085445'],me with this pack of beats @drum_fu just sent me https://t.co/0KJzQ3eQkg,,pack beat sent
1.239637118873469e+18,2020-03-16 19:38:15+00:00,['1239637118873468931'],governor c*omo ready to beat the brakes off tr*mp you love to see it 🤗,,governor como ready beat brake trmp love see
1.239635250399101e+18,2020-03-16 19:30:49+00:00,['1239635250399100928'],"lowkey wish the header said, “yea it’s clipped for you” https://t.co/PBuQicTGsP",,lowkey wish header said yea clipped
1.2396295991700152e+18,2020-03-16 19:08:22+00:00,['1239629599170015232'],@vika_ngcobo i really miss tapes and albums that start with that kind of intro,,really miss tape album start kind intro
1.2396286675941908e+18,2020-03-16 19:04:40+00:00,['1239628667594190849'],@TT_FromMTV2 foreva eva ‼️,,foreva eva
1.23962679231241e+18,2020-03-16 18:57:13+00:00,['1239626792312410112'],@cocoazafreen true say. a lot of systems to break and lot of new ones to make,,true say lot system break lot new one make
1.2396266057371935e+18,2020-03-16 18:56:28+00:00,['1239626605737193477'],@thiahera do it. can invest the holdings into a perfect opportunity some time 💫,,invest holding perfect opportunity time
1.2395866883950223e+18,2020-03-16 16:17:51+00:00,['1239586688395022337'],what’s y’all thoughts about starting an emergency susu at this time? https://t.co/XRpdKuKEGQ,,whats yall thought starting emergency susu time
1.2395811418180526e+18,2020-03-16 15:55:49+00:00,['1239581141818052611'],"#nyc: vacant school buildings, arenas, theaters and large buildings now, but later, will they need to flip into shelters, facilities and access points for aid to people?",,vacant school building arena theater large building later need flip shelter facility access point aid people
1.2394252112688087e+18,2020-03-16 05:36:12+00:00,['1239425211268808704'],what’s the best [and preferably free] vpn option that plays nice with netflix? i’m tryna watch my favorite studio ghibli movies https://t.co/dQjGBhlRxK,,whats best preferably free vpn option play nice netflix tryna watch favorite studio ghibli movie
1.2394228454045286e+18,2020-03-16 05:26:48+00:00,['1239422845404528642'],@ivieani true say. be safe out here,,true say safe
1.2393866357432156e+18,2020-03-16 03:02:55+00:00,['1239386635743215617'],@ivieani i’m thinking a lot about how this and managing youth activity outdoors now that schools are closed can affect relations with police beyond the existing tensions,,thinking lot managing youth activity outdoors school closed affect relation police beyond existing tension
1.2393832472824136e+18,2020-03-16 02:49:27+00:00,['1239383247282413575'],"i’d add to be more kind and patient with the ocks too. and if they’re clearly finessing on the prices or violating with service, then respond accordingly with all due deadass https://t.co/6XxZ7fpYnw",,add kind patient ocks theyre clearly finessing price violating service respond accordingly due deadass
1.239378807901094e+18,2020-03-16 02:31:49+00:00,['1239378807901093888'],@ShowofTheColton @southsidepoems @ProJones22 oh this is good company https://t.co/9p90OUDmzX,,good company
1.2392807797982208e+18,2020-03-15 20:02:17+00:00,['1239280779798220805'],@RiotGrlErin keeping my ass inside with my head to the sky https://t.co/gw9UC8rEXr,,keeping inside head sky
1.2392777551974605e+18,2020-03-15 19:50:16+00:00,['1239277755197460481'],dudes who play the block looking at all of us being home now to play the block too https://t.co/mKalpnISS3,,dude play block looking home play block
1.2392756323302277e+18,2020-03-15 19:41:50+00:00,['1239275632330227713'],hmm what’s the protocol for using laundromats at this time? 🤔,,hmm whats protocol using laundromat time
1.2392658085866043e+18,2020-03-15 19:02:47+00:00,['1239265808586604544'],@hesohaitian i miss basketball so much already 😫,,miss basketball much already
1.2392548327472906e+18,2020-03-15 18:19:11+00:00,['1239254832747290626'],"@donwill they slip on several slides. sidewalk slide, the electric, the cha cha 🤦🏾‍♂️",,slip several slide sidewalk slide electric cha cha
1.239196519934374e+18,2020-03-15 14:27:28+00:00,['1239196519934373890'],@jasminelg16 did you look at them like... https://t.co/mCWkQyKuKU,,look like
1.2391944021506294e+18,2020-03-15 14:19:03+00:00,['1239194402150629379'],@jeenonamit https://t.co/XGsu3Sotpf,,
1.2391884456306934e+18,2020-03-15 13:55:23+00:00,['1239188445630693377'],this slapped tho don’t front https://t.co/enBJEfRvnU,,slapped tho dont front
1.2390723459035546e+18,2020-03-15 06:14:02+00:00,['1239072345903554560'],@clothinginspos this is a criminal offense on at least two levels https://t.co/iPRGoGhvan,,criminal offense least two level
1.239069135998419e+18,2020-03-15 06:01:17+00:00,['1239069135998418946'],@Mo_Rease exactly but some of us forcing the atl/southern meaning up here and to me it just sounds like 🥴 with our style of speech,,exactly forcing atlsouthern meaning sound like style speech
1.239063960311169e+18,2020-03-15 05:40:43+00:00,['1239063960311169026'],@rockysnyda it just sounds like ppl trying too hard to make it make sense here aside from the teeny boppers,,sound like ppl trying hard make make sense aside teeny boppers
1.239062804298072e+18,2020-03-15 05:36:07+00:00,['1239062804298072064'],new yorkers born before 1995 using “cap” and all its contexts: https://t.co/3mN9bL8RgA,,new yorkers born using cap context
1.239061385251885e+18,2020-03-15 05:30:29+00:00,['1239061385251885058'],y’all really let the word ‘crackhead’ become appropriated and gentrified https://t.co/T5c4Fmd1hx,,yall really let word crackhead become appropriated gentrified
1.239060252471034e+18,2020-03-15 05:25:59+00:00,['1239060252471033857'],this is me when i listen to eternal atake https://t.co/BPrKhot21Z,,listen eternal atake
1.239060151145042e+18,2020-03-15 05:25:35+00:00,['1239060151145041921'],@PrinceBama eternal atake (2020),,eternal atake
1.2390562182720266e+18,2020-03-15 05:09:57+00:00,['1239056218272026627'],"nah i’ll take brand consistency, thanks https://t.co/LmBkZHJ7qc",,nah ill take brand consistency thanks
1.2390544982759995e+18,2020-03-15 05:03:07+00:00,['1239054498275999746'],@BYFARMega very sturdy cloth ju heard! https://t.co/jiJF2o3GWr,,sturdy cloth heard
1.239053774628565e+18,2020-03-15 05:00:15+00:00,['1239053774628564993'],"speaking of washing your hands...

some of you ain’t play enough tony hawk’s pro skater growing up to have this hygiene anthem stuck in your head for the rest of your life and now it shows https://t.co/b1QErCaGNc",,speaking washing hand aint play enough tony hawk pro skater growing hygiene anthem stuck head rest life show
1.239049272831738e+18,2020-03-15 04:42:21+00:00,['1239049272831737856'],@MiniMcBooom i like this idea a lot https://t.co/q4iAulkkuS,,like idea lot
1.2390477385426903e+18,2020-03-15 04:36:15+00:00,['1239047738542690305'],"i live next to a popular bar. hearing ppl from the windows for years has been mostly annoying, sometimes interesting. y’know, a bunch of silly adults.

but tonight of all nights, during this time of caution, i can’t help but think wow, so many idiots right outside my door... https://t.co/rko2YoSQoF",,live next popular bar hearing ppl window year mostly annoying sometimes interesting yknow bunch silly adult tonight night time caution cant help think wow many idiot right outside door
1.2390407808802734e+18,2020-03-15 04:08:37+00:00,['1239040780880273408'],@MarcBTheGod a decade later it still holds up well 👌🏾,,decade later still hold well
1.2389657544537293e+18,2020-03-14 23:10:29+00:00,['1238965754453729280'],how many of us [artists] are even aware of the distinction? the ppl actually consuming your music may by and large be different than who you’re marketing to...,,many artist even aware distinction ppl actually consuming music may large different youre marketing
1.2389650380959662e+18,2020-03-14 23:07:38+00:00,['1238965038095966210'],"i’m very curious to know what artists can say in confidence who their music is actually for, and who they actually speak to in their music... https://t.co/PhfsldjUCx",,curious know artist say confidence music actually actually speak music
1.2389526928583926e+18,2020-03-14 22:18:35+00:00,['1238952692858392576'],don toliver is travis scott’s really dope frankenstein experiment,,toliver travis scott really dope frankenstein experiment
1.2389430085124997e+18,2020-03-14 21:40:06+00:00,['1238943008512499713'],@thiahera true say the matching is that and the brooklyn layer 😂,,true say matching brooklyn layer
1.23893950232184e+18,2020-03-14 21:26:10+00:00,['1238939502321840133'],since the gym is rona-risky this how i’m bout to be in the park gettin it with the brolic old heads and crackhead avengers https://t.co/W0nos9fgrC,,since gym ronarisky bout park gettin brolic old head crackhead avenger
1.2389206702532854e+18,2020-03-14 20:11:20+00:00,['1238920670253285377'],how cute was baby you? https://t.co/mm5BjE9Ov8,,cute baby
1.2389199936995123e+18,2020-03-14 20:08:39+00:00,['1238919993699512322'],@flackoyee this plays out like an nyc hood moment but in an parallel british universe 😂,,play like nyc hood moment parallel british universe
