id,created_at,edit_history_tweet_ids,text,withheld,clean_text,nouns
1.2753452746348954e+18,2020-06-23 08:29:42+00:00,['1275345274634895360'],"Verse of the day
The name of the Lord is a fortified tower; the righteous run to it and are safe.Proverbs 18:10 NIV✝️📖🙏🏽😃
#Verseoftheday #Verseencouragement #Proverbs1810 #NIV #2020 #2020vision #Bestisyettocome… https://t.co/4dAIxv70AE",,verse day name lord fortified tower righteous run safe proverb niv,day name lord run proverb niv 
1.274983571036549e+18,2020-06-22 08:32:26+00:00,['1274983571036549120'],"Verse of the day
Whoever has my commands and keeps them is the one who loves me. The one who loves me will be loved by my Father, and I too will love them and show myself to them.”John 14:21… https://t.co/LI3JSg291m",,verse day whoever command keep one love one love loved father love show john,day love love show john 
1.274825788697858e+18,2020-06-21 22:05:27+00:00,['1274825788697858049'],"Happy Father's Day !!!

Your amazing !!!

Fathers who have adopted
Fathers who have fostered
Fathers who have just become a daddy
Fathers who have lost
Father who have been Father figure
Whoever you are, we HONOUR… https://t.co/HdxQaAJQ2U",,happy father's day amazing father adopted father fostered father become daddy father lost father father figure whoever honour,father day father father figure honour 
1.2746147188340982e+18,2020-06-21 08:06:44+00:00,['1274614718834098178'],"“Honor your father and your mother, so that you may live long in the land the Lord your God is giving you.
Exodus 20:12 NIV✝️📖🙏🏽😃
#Verseoftheday #Verseencouragement #Exodus2012 #NIV #2020 #2020vision… https://t.co/lST5FANC0G",,honor father mother may live long land lord god giving exodus niv,honor father mother land lord god exodus niv 
1.2742538304446792e+18,2020-06-20 08:12:42+00:00,['1274253830444679168'],"Verse of the day
The heavens declare the glory of God; the skies proclaim the work of his hands.  Day after day they pour forth speech; night after night they reveal knowledge.Psalms 19:1-2… https://t.co/jdZH9YweH6",,verse day heaven declare glory god sky proclaim work hand day day pour forth speech night night reveal knowledge psalm,day glory god sky proclaim work hand day day forth speech night night reveal knowledge psalm 
1.2739073738250158e+18,2020-06-19 09:16:00+00:00,['1273907373825015808'],"Verse of the day
‘He will wipe every tear from their eyes. There will be no more death’ or mourning or crying or pain, for the old order of things has passed away.”Revelation 21:4 NIV✝️📖🙏🏽😃#Verseoftheday… https://t.co/cL4x0FAMLU",,verse day wipe every tear eye death mourning cry pain old order thing passed away revelation niv,day tear eye death cry pain order thing revelation niv 
1.273545587082834e+18,2020-06-18 09:18:23+00:00,['1273545587082833920'],"Verse of the day
Be completely humble and gentle; be patient, bearing with one another in love.Ephesians 4:2 NIV✝️📖🙏🏽😃
#Verseoftheday #Verseencouragement #Ephesians42 #NIV #2020 #2020vision #Bestisyettocome… https://t.co/wMh2mz1TFd",,verse day completely humble gentle patient bearing one another love ephesian niv,day patient love ephesian niv 
1.2731223539842662e+18,2020-06-17 05:16:37+00:00,['1273122353984266241'],"Verse of the day
The Lord is my strength and my shield; my heart trusts in him, and he helps me. My heart leaps for joy, and with my song I praise him.Psalms 28:7 NIV 
✝️📖🙏🏽😃#Verseoftheday #Verseencouragement… https://t.co/Upl566HKk5",,verse day lord strength shield heart trust help heart leap joy song praise psalm niv,day strength shield heart trust heart joy song praise psalm niv 
1.272812596664492e+18,2020-06-16 08:45:45+00:00,['1272812596664492032'],"Verse of the day
Whoever dwells in the shelter of the Most High will rest in the shadow of the Almighty.  I will say of the Lord , “He is my refuge and my fortress, my God, in whom I trust.”Psalms 91:1-2… https://t.co/D501maPS6r",,verse day whoever dwells shelter high rest shadow almighty say lord refuge fortress god trust psalm,day rest shadow refuge fortress god trust psalm 
1.2724463209686794e+18,2020-06-15 08:30:18+00:00,['1272446320968679430'],"Verse of the day 
But the Lord is faithful, and he will strengthen you and protect you from the evil one.2 Thessalonians 3:3 NIV
✝️📖🙏🏽😃
#Verseoftheday #Verseencouragement #2Thessalonians33 #NIV #2020 #2020vision… https://t.co/8QjmAarPn3",,verse day lord faithful strengthen protect evil one thessalonian niv,day faithful strengthen niv 
1.2721944536426414e+18,2020-06-14 15:49:28+00:00,['1272194453642641408'],"Verse of the day
For I command you today to love the Lord your God, to walk in obedience to him, and to keep his commands, decrees and laws; then you will live and increase, and the Lord your God will bless you in… https://t.co/4CXAfJROjU",,verse day command today love lord god walk obedience keep command decree law live increase lord god bless,day today lord god walk obedience command law increase lord god bless 
1.2717179869032407e+18,2020-06-13 08:16:10+00:00,['1271717986903240709'],"Verse of the day
Wait for the Lord ; be strong and take heart and wait for the Lord .
Psalms 27:14 NIV✝️📖🙏🏽😃
#Verseoftheday #Verseencouragement #Psalms2714 #NIV #2020 #2020vision #Bestisyettocome #Godisgood… https://t.co/f2MHkuAEnN",,verse day wait lord strong take heart wait lord psalm niv,day lord heart wait lord psalm niv 
1.2713857619470377e+18,2020-06-12 10:16:01+00:00,['1271385761947037697'],"Verse of the day
And now these three remain: faith, hope and love. But the greatest of these is love.
1 Corinthians 13:13 NIV
✝️📖🙏🏽😃#Verseoftheday #Verseencouragement #1Corithians1313 #NIV #2020 #2020vision… https://t.co/vPSamHpb6w",,verse day three remain faith hope love greatest love corinthian niv,verse day hope love corinthian niv 
1.27099604502818e+18,2020-06-11 08:27:25+00:00,['1270996045028179968'],"Verse of the day
The Lord is my shepherd, I lack nothing.  He makes me lie down in green pastures, he leads me beside quiet waters Psalms 23:1-2 NIV
✝️📖🙏🏽😃#Verseoftheday #Verseencouragement #Psalms2312 #NIV… https://t.co/kTurYD6wPh",,verse day lord shepherd lack nothing make lie green pasture lead beside quiet water psalm niv,day lack nothing lie pasture lead water psalm niv 
1.270643680798544e+18,2020-06-10 09:07:15+00:00,['1270643680798543873'],"Verse of the day
Above all, love each other deeply, because love covers over a multitude of sins.
1 Peter 4:8 NIV✝️📖🙏🏽😃
#Verseoftheday #Verseencouragement #1Peter48 #NIV #2020 #2020vision #Bestisyettocome… https://t.co/XE7NzQqJpT",,verse day love deeply love cover multitude sin peter niv,day cover multitude peter niv 
1.2702798935537254e+18,2020-06-09 09:01:41+00:00,['1270279893553725445'],"Verse of the day
Whatever you do, work at it with all your heart, as working for the Lord, not for human masters, since you know that you will receive an inheritance from the Lord as a reward. It is the Lord Christ… https://t.co/PHGgTrG2r8",,verse day whatever work heart working lord human master since know receive inheritance lord reward lord christ,day heart lord master inheritance lord reward lord christ 
1.2701053177628303e+18,2020-06-08 21:27:59+00:00,['1270105317762830337'],"My next edition
Check it out !!!

https://t.co/Md9ONYDyjs",,next edition check,edition check 
1.269902391069102e+18,2020-06-08 08:01:38+00:00,['1269902391069102080'],"Verse of the day
Then I heard the voice of the Lord saying, “Whom shall I send? And who will go for us?” And I said, “Here am I. Send me!”Isaiah 6:8 NIV✝️📖🙏🏽😃
#Verseoftheday #Verseencouragement #Isaiah68 #NIV… https://t.co/AtWoGEPNbe",,verse day heard voice lord saying shall send said send isaiah niv,day voice lord send isaiah niv 
1.2695622808465285e+18,2020-06-07 09:30:09+00:00,['1269562280846528512'],"Verse of the day
“You are the light of the world. A town built on a hill cannot be hidden.
Matthew 5:14 NIV✝️📖🙏🏽😃
#Verseoftheday #Verseencouragement #Matthew514 #NIV #2020 #2020vision #Bestisyettocome #Godisgood… https://t.co/UVrWiVCpCS",,verse day light world town built hill cannot hidden matthew niv,day world town hill matthew niv 
1.269331246653608e+18,2020-06-06 18:12:06+00:00,['1269331246653607939'],"Check is out!!!

Mayday mayday !!! 
strong God!!!
With @kirkfranklin

https://t.co/AMPXqCGitk",,check mayday mayday strong god,check mayday mayday god 
1.2692394078880072e+18,2020-06-06 12:07:10+00:00,['1269239407888007169'],"Verse of the day
Even though I walk through the darkest valley, I will fear no evil, for you are with me; your rod and your staff, they comfort me.
Psalms 23:4 NIV✝️📖🙏🏽😃
#Verseoftheday #Verseencouragement… https://t.co/EZtdwIfD4y",,verse day even though walk darkest valley fear evil rod staff comfort psalm niv,verse day walk valley fear rod staff comfort psalm niv 
1.268827532499071e+18,2020-06-05 08:50:32+00:00,['1268827532499070977'],"Verse of the day
If we confess our sins, he is faithful and just and will forgive us our sins and purify us from all unrighteousness.1 John 1:9 NIV
✝️📖🙏🏽😃#Verseoftheday #Verseencouragement #1John19 #NIV #2020… https://t.co/FTkExKBKQz",,verse day confess sin faithful forgive sin purify unrighteousness john niv,day confess sin sin purify john niv 
1.2684897330318336e+18,2020-06-04 10:28:14+00:00,['1268489733031833602'],"Verse of the day
Therefore, if anyone is in Christ, the new creation has come: The old has gone, the new is here!2 Corinthians 5:17 NIV✝️📖🙏🏽😃 #Verseoftheday #Verseencouragement #2Corinthians517 #NIV #2020… https://t.co/INaqVakCFf",,verse day therefore anyone christ new creation come old gone new corinthian niv,day anyone creation niv 
1.268077655687037e+18,2020-06-03 07:10:47+00:00,['1268077655687036928'],"Verse of the day
For the Spirit God gave us does not make us timid, but gives us power, love and self-discipline.
2 Timothy 1:7 NIV✝️📖🙏🏽😃
#Verseoftheday #Verseencouragement #2Timothy17 #NIV #2020 #2020vision… https://t.co/akM4BFFKQA",,verse day spirit god gave doe make timid give power love selfdiscipline timothy niv,day power love selfdiscipline timothy niv 
1.2677552635007263e+18,2020-06-02 09:49:43+00:00,['1267755263500726274'],"This must stop! 
Black lives matter, all lives matter, and we must be the voice against injustice.

"" For God does not show favoritism"".
Romans 2:11 NIV

BLACK LIVES MATTER… https://t.co/3cypE4PBQX",,must stop black life matter life matter must voice injustice god doe show favoritism roman niv black life matter,life matter life matter injustice god favoritism roman life matter 
1.26774425999573e+18,2020-06-02 09:05:59+00:00,['1267744259995729922'],"Verse of the day
If you remain in me and my words remain in you, ask whatever you wish, and it will be done for you.
John 15:7 NIV ✝️📖🙏🏽😃
#Verseoftheday #Verseencouragement #John157 #NIV #2020 #2020vision… https://t.co/ejM7Gq5owG",,verse day remain word remain ask whatever wish done john niv,day word john niv 
1.267371775031206e+18,2020-06-01 08:25:52+00:00,['1267371775031205888'],"Verse of the day
Devote yourselves to prayer, being watchful and thankful.
Colossians 4:2 NIV✝️📖🙏🏽😃
#Verseoftheday #Verseencouragement #Colossians42 #NIV #2020 #2020vision #Bestisyettocome #Godisgood… https://t.co/fe3HWgRveO",,verse day devote prayer watchful thankful colossian niv,day prayer niv 
1.266990145498157e+18,2020-05-31 07:09:24+00:00,['1266990145498157056'],"Verse of the day
But you will receive power when the Holy Spirit comes on you; and you will be my witnesses in Jerusalem, and in all Judea and Samaria, and to the ends of the earth.”Acts 1:8 NIV… https://t.co/3vnOFh4AQg",,verse day receive power holy spirit come witness jerusalem judea samaria end earth act niv,day power holy spirit witness jerusalem judea end earth act niv 
1.2667631247632753e+18,2020-05-30 16:07:18+00:00,['1266763124763275265'],Great day for Cycling with a friend with this great Weather we've been having. #Cycling #Sunshine #Fitness #Strava #Whatsupmyduck #Cyclinglife #Ride #Rideyourbike #fun #21kms #Countryside #Friend #Water #Smiles… https://t.co/4lWYcpNC2X,,great day cycling friend great weather we've,day friend weather 
