,Topic,Count,Name,details
70,69,151,69_dog_therapy dog_crate_treat dog,"[('dog', 0.04293923608664213), ('therapy dog', 0.02072186739367059), ('crate', 0.010968813423252361), ('treat dog', 0.009640012340391376), ('day dog', 0.009334982385019014), ('dog issue', 0.008355200993848028), ('dog dog', 0.008252971289450815), ('dog year', 0.008001014441670668), ('collie', 0.0074679859080152115), ('therapy', 0.006806807946624065)]"
71,70,151,70_cash_bank_money_bank balance,"[('cash', 0.04424024492148744), ('bank', 0.025310343007692065), ('money', 0.018136743201205143), ('bank balance', 0.01454612062315519), ('transfer', 0.01241261658685784), ('bank account', 0.009997650371118093), ('money bank', 0.008099072319472768), ('balance', 0.007652551419492511), ('bank transfer', 0.007570357598499818), ('youre money', 0.007177564639776856)]"
72,71,147,71_hand_hand hand_hand hand hand_grip,"[('hand', 0.07026416770070516), ('hand hand', 0.06088465583510902), ('hand hand hand', 0.02029263101905916), ('grip', 0.01622707830093237), ('hand season', 0.014656707625762825), ('raise hand', 0.013528420679372773), ('hand season hand', 0.011594098086778084), ('season hand', 0.011594098086778084), ('time hand', 0.011184718341121488), ('hand year', 0.010992530719322118)]"
73,72,146,72_house house_house_house house house_house look,"[('house house', 0.05794032268629218), ('house', 0.054536323367070164), ('house house house', 0.018707304699578108), ('house look', 0.01287905648676288), ('house home', 0.012118996496320152), ('home house', 0.012118996496320152), ('house mine', 0.011037581378612736), ('house move', 0.00965929236507216), ('year house', 0.008648265312509958), ('mine house', 0.007897224006097162)]"
74,73,146,73_gym_gym morning_gym gym_fitness,"[('gym', 0.08602807643269589), ('gym morning', 0.014853393008542512), ('gym gym', 0.012150053289398943), ('fitness', 0.011444909686410012), ('gym today', 0.01143301556256618), ('gym day', 0.011140044756406883), ('workout', 0.010892742214821182), ('gym time', 0.01050447650753932), ('today gym', 0.008775588465236609), ('week gym', 0.008775588465236609)]"
75,74,146,74_disability_disability disability_disability practice_learning disability,"[('disability', 0.04473337166323508), ('disability disability', 0.018349161934907075), ('disability practice', 0.014587191008633479), ('learning disability', 0.014323547690224364), ('woman disability', 0.010678874052648675), ('service disability', 0.010541170143479467), ('learning', 0.008643257726074336), ('disability service', 0.00834511931388472), ('health check', 0.008243728976344296), ('disability article', 0.00818878958344579)]"
76,75,146,75_lot love_lot_lot lot_love lot,"[('lot love', 0.02701869688046926), ('lot', 0.026545439739048927), ('lot lot', 0.02191433392847054), ('love lot', 0.01633513300987958), ('mean lot', 0.012816249737521587), ('lot person', 0.010533392285798483), ('home lot', 0.010235638932702832), ('lot place', 0.009973350879891298), ('lot love lot', 0.00932228156977427), ('lot mean', 0.00846391096975719)]"
77,76,145,76_covid vaccine_vaccine_covid vaccination_vaccination,"[('covid vaccine', 0.04667935840079214), ('vaccine', 0.02148466335709098), ('covid vaccination', 0.020006252597954008), ('vaccination', 0.015498692186749288), ('covid', 0.013017498993636098), ('vaccine covid', 0.010156593387565823), ('covid vaccine covid', 0.008963754804970527), ('effect covid vaccine', 0.00793827446176213), ('vaccine covid vaccine', 0.007107384379117323), ('covid vaccine booster', 0.006350619569409704)]"
78,77,144,77_bit bit_bit bit bit_bit_thnx,"[('bit bit', 0.4107500505794445), ('bit bit bit', 0.4056605763523431), ('bit', 0.12458438339581775), ('thnx', 0.025738884858660587), ('thx bit', 0.023503642875289173), ('bit thnx', 0.023503642875289173), ('thx bit bit', 0.023503642875289173), ('thnx bit', 0.023503642875289173), ('bit thx', 0.023503642875289173), ('bit thx bit', 0.023503642875289173)]"
79,78,144,78_park_parking_park park_car park,"[('park', 0.06970987184939419), ('parking', 0.031211119740515072), ('park park', 0.020836885890645796), ('car park', 0.018080517053765923), ('park today', 0.01806762193565779), ('car parking', 0.009712712282626604), ('today park', 0.009712712282626604), ('park time', 0.009139514703107204), ('car', 0.008709674392993938), ('garden hermann', 0.008323967857174009)]"
80,79,144,79_life life_life life life_life_right life,"[('life life', 0.2554226856119388), ('life life life', 0.23044536449819875), ('life', 0.042239583296606334), ('right life', 0.030646087425665172), ('life life youre', 0.02531555362067141), ('life please life', 0.02531555362067141), ('life right life', 0.02531555362067141), ('right life life', 0.02531555362067141), ('life please', 0.02145333107749783), ('life right', 0.02145333107749783)]"
81,80,143,80_holiday_holiday holiday_holiday year_holiday day,"[('holiday', 0.09520945171456933), ('holiday holiday', 0.07907395666266316), ('holiday year', 0.024277880821090447), ('holiday day', 0.021318230902568854), ('fusion log holiday', 0.01803684411121762), ('year email salescom', 0.01803684411121762), ('fusion log', 0.01803684411121762), ('log holiday holiday', 0.01803684411121762), ('log holiday', 0.01803684411121762), ('holiday holiday year', 0.01803684411121762)]"
82,81,142,81_moment_moment moment_moment moment moment_moment world,"[('moment', 0.06523887217310691), ('moment moment', 0.06378106967931949), ('moment moment moment', 0.01700826644296081), ('moment world', 0.01700826644296081), ('moment feel', 0.011742383316374687), ('refocus youve', 0.011239899570888731), ('refocus youve moment', 0.011239899570888731), ('moment thursday', 0.011239899570888731), ('realise moment', 0.011239899570888731), ('youve moment', 0.011239899570888731)]"
83,82,140,82_gon_gon gon_gon gon gon_youre gon,"[('gon', 0.1478261675373258), ('gon gon', 0.09699293119572507), ('gon gon gon', 0.029094254111663134), ('youre gon', 0.02326532913025244), ('gon lol', 0.021013833824888868), ('gon saw', 0.016622863522007134), ('aint gon', 0.015760375368666653), ('time gon', 0.015760375368666653), ('omg gon', 0.015760375368666653), ('think gon', 0.015092274982217638)]"
84,83,139,83_email_mail_email address_email email,"[('email', 0.06032214279292257), ('mail', 0.026326475418693752), ('email address', 0.023211105479442964), ('email email', 0.022453004795016787), ('drop email', 0.018165922985495683), ('work email', 0.014102445193222091), ('email send', 0.01110922425137437), ('email question', 0.01110922425137437), ('sociableangelscom', 0.00992956725030685), ('drop', 0.009767210225835533)]"
85,84,139,84_brexit_brexit brexit_brexshit_brexit britain,"[('brexit', 0.09744490449438287), ('brexit brexit', 0.020301092282887224), ('brexshit', 0.011762054680977126), ('brexit britain', 0.010978465199282927), ('referendum', 0.010004068585940678), ('brexit stance mainstream', 0.009826187084314231), ('stance mainstream medium', 0.009826187084314231), ('theirleader', 0.009826187084314231), ('theirleader leader', 0.009826187084314231), ('need farage stronghold', 0.009826187084314231)]"
86,85,138,85_insurance option_healthcare insurance_healthcare insurance option_healthcare,"[('insurance option', 0.01614289113622371), ('healthcare insurance', 0.014288894031171834), ('healthcare insurance option', 0.014288894031171834), ('healthcare', 0.01341234065542136), ('health care system', 0.012787390744017421), ('insurance', 0.012688066490718332), ('insurance option healthcare', 0.01235363731286059), ('healthcare healthcare', 0.01235363731286059), ('option healthcare insurance', 0.01235363731286059), ('option healthcare', 0.011907411692643196)]"
87,86,138,86_think think_think think think_think_youre think think,"[('think think', 0.4633273767758868), ('think think think', 0.417982027564856), ('think', 0.15103407028824434), ('youre think think', 0.024374148166966553), ('think youre think', 0.024374148166966553), ('think think youre', 0.024374148166966553), ('think think cant', 0.024374148166966553), ('cant think think', 0.024374148166966553), ('think cant think', 0.022711072795499457), ('cant think', 0.021532693919330572)]"
88,87,137,87_hospital hospital_hospital_hospital hospital hospital_hospital way,"[('hospital hospital', 0.0504344096507691), ('hospital', 0.031522018769516574), ('hospital hospital hospital', 0.017544241225827227), ('hospital way', 0.013100353431077105), ('hospital way hospital', 0.011594098086778084), ('way hospital', 0.009547528752353061), ('life hospital', 0.009547528752353061), ('hospital living', 0.008295403367749121), ('hospital matter', 0.008295403367749121), ('youre hospital matter', 0.008295403367749121)]"
89,88,137,88_interview_interview interview_job interview_time interview,"[('interview', 0.07477990668933354), ('interview interview', 0.03129821573358379), ('job interview', 0.018822842723059417), ('time interview', 0.012421929481831481), ('interview question', 0.012421929481831481), ('interview today', 0.01112174037102618), ('interview job', 0.010880005409930974), ('interviewer', 0.010309949164807111), ('interviewee', 0.010309949164807111), ('interview interview interview', 0.008516652298312295)]"
90,89,136,89_ticket_ticket ticket_get ticket_time ticket,"[('ticket', 0.07932886731243086), ('ticket ticket', 0.04646961200502743), ('get ticket', 0.015979089463774028), ('time ticket', 0.012075922504806087), ('ticket sale', 0.011080224975613142), ('ticket ticket ticket', 0.009648235470815327), ('ticket home', 0.009648235470815327), ('clubcard voucher', 0.009648235470815327), ('ticket see', 0.009648235470815327), ('clubcard', 0.009147630458736589)]"
91,90,134,90_ward_ward ward_ward today_buchholz,"[('ward', 0.081054720427196), ('ward ward', 0.03036989887244817), ('ward today', 0.01565164999238867), ('buchholz', 0.012691578759109057), ('simone buchholz', 0.012691578759109057), ('simone', 0.012233146359007295), ('ward manager', 0.012136609263770127), ('ward staff', 0.010153263007287246), ('day ward', 0.009786517087205836), ('look ward', 0.009786517087205836)]"
92,91,132,91_episode_episode episode_episode episode episode_episode series,"[('episode', 0.13216443328391816), ('episode episode', 0.09207194588590811), ('episode episode episode', 0.044685229631435015), ('episode series', 0.02243082098270756), ('time episode', 0.02123821482336564), ('season episode', 0.01602121596833335), ('series episode', 0.015442513773096979), ('episode season', 0.015442513773096979), ('episode thing', 0.013234510046298243), ('thing episode', 0.013234510046298243)]"
93,92,130,92_dont dont_dont dont dont_dont_dont lol,"[('dont dont', 0.4160521261910692), ('dont dont dont', 0.38754398101487514), ('dont', 0.07014493793005988), ('dont lol', 0.03825624682940308), ('please dont dont', 0.03385761159083661), ('dont lol dont', 0.03385761159083661), ('dont please dont', 0.03385761159083661), ('dont dont lol', 0.03385761159083661), ('lol dont', 0.03325753806282891), ('dont please', 0.030740093828811384)]"
94,93,128,93_walk walk_walk_walk walk walk_walking,"[('walk walk', 0.09684420480316566), ('walk', 0.0913265165100144), ('walk walk walk', 0.05135938977615098), ('walking', 0.02337618736628137), ('survey damage walk', 0.023101300761136107), ('walk survey', 0.023101300761136107), ('walk survey damage', 0.023101300761136107), ('survey damage', 0.023101300761136107), ('damage walk', 0.023101300761136107), ('walk walking', 0.018274141355319098)]"
95,94,128,94_word word_word word word_word_mouth word,"[('word word', 0.29922494341000766), ('word word word', 0.23954948924636396), ('word', 0.12063029269064374), ('mouth word', 0.04282594268458338), ('word someone', 0.03884293748820562), ('mouth word word', 0.0357773991275031), ('sorry word', 0.03302322176093046), ('word word someone', 0.028301490714391628), ('word right', 0.028301490714391628), ('word sorry word', 0.028301490714391628)]"
96,95,128,95_nurse nurse nurse_nurse nurse_nurse_nurse nurse hat,"[('nurse nurse nurse', 0.3377811678594681), ('nurse nurse', 0.30325456720512406), ('nurse', 0.03214698454343393), ('nurse nurse hat', 0.02256349716027761), ('nurse hat', 0.02256349716027761), ('nurse think', 0.01993312237103744), ('think nurse', 0.01993312237103744), ('nurse dog nurse', 0.012599477333721448), ('nurse dog', 0.012599477333721448), ('nurse mark', 0.012599477333721448)]"
97,96,128,96_baby_premature_incubator_blanket,"[('baby', 0.01793110606768923), ('premature', 0.016922764604447398), ('incubator', 0.015195410096889019), ('blanket', 0.014603433413426624), ('premature baby', 0.012955549048551727), ('preemie', 0.01033530325099613), ('baby family', 0.009965806960424406), ('kangaroo', 0.009815833284947046), ('baby unit', 0.009483125216035984), ('kangaroo care', 0.009071150796414986)]"
98,97,128,97_stuff stuff_stuff stuff stuff_stuff_stuff stuff course,"[('stuff stuff', 0.5649746971676329), ('stuff stuff stuff', 0.549341582080684), ('stuff', 0.24796747813840747), ('stuff stuff course', 0.015862651319433478), ('stuff stuff hang', 0.015862651319433478), ('hang stuff stuff', 0.015862651319433478), ('course stuff nothing', 0.015862651319433478), ('nothing blew', 0.015862651319433478), ('blew stuff stuff', 0.015862651319433478), ('blew stuff', 0.015862651319433478)]"
99,98,127,98_experience experience_experience_experience experience experience_thank experience,"[('experience experience', 0.06642430030715579), ('experience', 0.036719692038281945), ('experience experience experience', 0.03246345838029263), ('thank experience', 0.019054712177392626), ('experience thank', 0.01866872343986238), ('experience something', 0.01571304691410609), ('experience thing', 0.012703141451595084), ('thank experience experience', 0.012429708759699025), ('experience thank experience', 0.012429708759699025), ('thought experience', 0.012429708759699025)]"
100,99,126,99_hear hear_hear hear hear_hear_youre wait hear,"[('hear hear', 0.5146458278898566), ('hear hear hear', 0.4792936921817078), ('hear', 0.2812700379440645), ('youre wait hear', 0.015311864815286482), ('ilet hear hear', 0.015311864815286482), ('mom hear', 0.015311864815286482), ('mom hear see', 0.015311864815286482), ('limbering hear', 0.015311864815286482), ('pot hear hear', 0.015311864815286482), ('see hear', 0.015311864815286482)]"
