,id,id_str,name,screen_name,description,years_online,statuses_count,tweets_per_year,location,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,live_following,follow_request_sent,notifications,muting,blocking,blocked_by,translator_type,withheld_in_countries,profile_banner_url,year_created
2556,1116705943.0,1116705943,MrsHickey💙🇺🇦,KESTeamGeog,"KESTeamGeography - an opportunity to keep up to date with the latest educational developments in geography! HOD, UN accredited Climate Change teacher",9,2771.0,307.8888888888889,Leigh On Sea Essex,,{'description': {'urls': []}},True,142.0,540.0,1.0,Thu Jan 24 12:46:00 +0000 2013,4751.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1527678280035356673/xFxQGaQB_normal.jpg,https://pbs.twimg.com/profile_images/1527678280035356673/xFxQGaQB_normal.jpg,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1116705943/1382559925,2013
2574,7.228642672134144e+17,722864267213414400,Miss Joseph 📚👩🏼‍🏫,MissJRead,Primary School Teacher - Assistant Headteacher (Curriculum Lead) 👩🏼‍🏫 Book Lover ✨📚 Literacy Lead 📚,6,441.0,73.5,"London, England",,{'description': {'urls': []}},False,108.0,219.0,0.0,Wed Apr 20 19:07:26 +0000 2016,6890.0,,,True,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1566468728769970180/9QgbNX2x_normal.jpg,https://pbs.twimg.com/profile_images/1566468728769970180/9QgbNX2x_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/722864267213414400/1650047365,2016
2578,20128765.0,20128765,sal2209,sal2209,shy and retiring teacher,13,655.0,50.38461538461539,,,{'description': {'urls': []}},False,14.0,134.0,0.0,Thu Feb 05 08:44:59 +0000 2009,922.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/3133868789/ad3b0daeef6f7dac1e04296422971770_normal.jpeg,https://pbs.twimg.com/profile_images/3133868789/ad3b0daeef6f7dac1e04296422971770_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],,2009
2579,525657398.0,525657398,Richard Adamson,RaAdamson,"Conductor, yoga teacher, maths teacher, dad and husband",10,596.0,59.6,"Lancaster, England",,{'description': {'urls': []}},False,457.0,989.0,1.0,Thu Mar 15 19:07:00 +0000 2012,30822.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/930872839489679361/KXnesMkH_normal.jpg,https://pbs.twimg.com/profile_images/930872839489679361/KXnesMkH_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/525657398/1510772411,2012
2592,7.271975105282826e+17,727197510528282624,Miss R,MissR_Y5,Year 5 teacher. Maths mastery enthusiast. Passionate about helping children to love learning.,6,1142.0,190.33333333333334,,,{'description': {'urls': []}},False,628.0,391.0,7.0,Mon May 02 18:06:11 +0000 2016,1416.0,,,False,False,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/727198471397249028/E4yvxDWJ_normal.jpg,https://pbs.twimg.com/profile_images/727198471397249028/E4yvxDWJ_normal.jpg,E81C4F,000000,000000,000000,False,False,False,False,False,False,False,False,False,False,False,none,[],,2016
2605,19653014.0,19653014,Rob Johnson,RobSceneblog,"English/Film Studies teacher.

Writer for: Doncopolitan, Popular Stand, Itcher, Exposed, GigJunkies. 

Reluctant DRFC fan.",13,5505.0,423.46153846153845,Doncaster,https://t.co/lzrpzIWPTJ,"{'url': {'urls': [{'url': 'https://t.co/lzrpzIWPTJ', 'expanded_url': 'http://www.robscene.com', 'display_url': 'robscene.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,424.0,1357.0,15.0,Wed Jan 28 14:11:53 +0000 2009,6667.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1246084088257302529/vBwGnTjF_normal.jpg,https://pbs.twimg.com/profile_images/1246084088257302529/vBwGnTjF_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/19653014/1459589055,2009
2615,1.0269611812511292e+18,1026961181251129344,emma,emmalb_,we’re what killed the dinosaurs | primary teacher | 24,4,2698.0,674.5,belfast - london,,{'description': {'urls': []}},False,203.0,199.0,0.0,Tue Aug 07 22:40:00 +0000 2018,15429.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1578828774040375296/uMb4U7Vz_normal.jpg,https://pbs.twimg.com/profile_images/1578828774040375296/uMb4U7Vz_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1026961181251129344/1648575040,2018
2626,298677386.0,298677386,Laurence Bryar,LBryar,Musician and music teacher.,11,17729.0,1611.7272727272727,"Ealing, London",,{'description': {'urls': []}},False,659.0,4997.0,12.0,Sat May 14 18:51:29 +0000 2011,225688.0,,,True,False,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1433840314968596480/P1KU3F6b_normal.jpg,https://pbs.twimg.com/profile_images/1433840314968596480/P1KU3F6b_normal.jpg,0084B4,FFFFFF,C0DFEC,333333,True,False,False,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/298677386/1657234506,2011
2779,25053101.0,25053101,Chantel Mathias,chantelmathias,"Former teacher, HoD (English & drama) and secondary English adviser, TES.  Freelancing. Education. Arts. EDT. you/you",13,27393.0,2107.153846153846,"Sir Benfro / Pembs, Cymru",,{'description': {'urls': []}},False,1207.0,1040.0,25.0,Wed Mar 18 10:21:06 +0000 2009,67598.0,,,False,False,,False,False,False,8B542B,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,False,http://pbs.twimg.com/profile_images/1555624042325020672/rDZ3ZCmg_normal.jpg,https://pbs.twimg.com/profile_images/1555624042325020672/rDZ3ZCmg_normal.jpg,9D582E,D9B17E,EADEAA,333333,True,False,False,False,False,False,False,False,False,False,False,none,[],,2009
2810,8.786324090755031e+17,878632409075503104,Donna Shoulder,Donn520,Newbie Headteacher at a fantastic Catholic Primary School in Lancashire,5,32.0,6.4,,,{'description': {'urls': []}},False,23.0,74.0,0.0,Sat Jun 24 15:14:25 +0000 2017,245.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1361688451498840072/A9cLhpnY_normal.jpg,https://pbs.twimg.com/profile_images/1361688451498840072/A9cLhpnY_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/878632409075503104/1613485420,2017
2845,3368940341.0,3368940341,Anna Shelton,annavshelton,"Mum of 3, teacher, writer, editor. Performing my song Black Fen Club Blues at the Cambridge Folk Festival 2022! Read my work in @Covenpoetry @streetcakemag",7,5686.0,812.2857142857143,"England, United Kingdom",,{'description': {'urls': []}},False,622.0,1711.0,16.0,Fri Jul 10 09:04:12 +0000 2015,42799.0,,,False,False,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1414672500684959744/hEsgCHXL_normal.jpg,https://pbs.twimg.com/profile_images/1414672500684959744/hEsgCHXL_normal.jpg,FA743E,000000,000000,000000,False,True,False,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/3368940341/1659215467,2015
2851,2981526263.0,2981526263,Hurt Oli,HurtOli,"Primary science teacher. Level 42. Punk, sports and misuse of superfluous verbiage.",7,25.0,3.5714285714285716,"London, England",,{'description': {'urls': []}},False,10.0,56.0,1.0,Fri Jan 16 18:35:41 +0000 2015,37.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1567626712145399809/YJztZtxn_normal.jpg,https://pbs.twimg.com/profile_images/1567626712145399809/YJztZtxn_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/2981526263/1662586500,2015
2885,544301496.0,544301496,Laura Prior,priorlj,EYFS teacher / emotional well-being advocate / drama & play therapy / child mental health / developing the whole child / primary PSHE Lead,10,441.0,44.1,Liverpool,,{'description': {'urls': []}},True,45.0,178.0,0.0,Tue Apr 03 12:04:31 +0000 2012,302.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/742323728458100736/unayNcQl_normal.jpg,https://pbs.twimg.com/profile_images/742323728458100736/unayNcQl_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/544301496/1615377832,2012
2906,2921554756.0,2921554756,Jess Farbus,MrsFarbus,"Head of Year 7, English teacher, book lover",8,390.0,48.75,,,{'description': {'urls': []}},False,152.0,168.0,1.0,Sun Dec 14 15:32:58 +0000 2014,327.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1494405690357604360/RD8O3Tto_normal.jpg,https://pbs.twimg.com/profile_images/1494405690357604360/RD8O3Tto_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/2921554756/1585648018,2014
2938,8.169217602601288e+17,816921760260128768,Emily Straker,emstraker6,"dance teacher





























































AJH💕",5,290.0,58.0,"Bridlington, England",,{'description': {'urls': []}},False,59.0,39.0,0.0,Thu Jan 05 08:18:20 +0000 2017,152.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1027158586001158144/VMLcjjvH_normal.jpg,https://pbs.twimg.com/profile_images/1027158586001158144/VMLcjjvH_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/816921760260128768/1531166254,2017
2993,9.689153268460954e+17,968915326846095360,Georgia Ann Essex 🍂,GeorgiaAnnEssex,Mum of 1 • English teacher & Head of Personal Development • Writer • Essex living • UK travel,4,7663.0,1915.75,Essex,https://t.co/7aLcuV7n2O,"{'url': {'urls': [{'url': 'https://t.co/7aLcuV7n2O', 'expanded_url': 'https://linktr.ee/georgiaann.essex', 'display_url': 'linktr.ee/georgiaann.ess…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3441.0,2152.0,27.0,Wed Feb 28 18:26:30 +0000 2018,9126.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1090656951153889280/VvLcMnVo_normal.jpg,https://pbs.twimg.com/profile_images/1090656951153889280/VvLcMnVo_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/968915326846095360/1642956322,2018
