,Topic,Count,Name,details
1156,1155,28,1155_nmc_overseas_pin_english,"[('nmc', 0.11420157890056645), ('overseas', 0.04893175807129791), ('pin', 0.04549292613019619), ('english', 0.03135464073905379), ('register', 0.029349279100622384), ('language', 0.02858829598074286), ('prevented', 0.025402177969753838), ('temporary', 0.0246048931002906), ('pincan', 0.022488326009268915), ('aloneeee', 0.022488326009268915)]"
1157,1156,28,1156_sunset_sunrise_earliest_earths,"[('sunset', 0.7061616482492342), ('sunrise', 0.07813293157549996), ('earliest', 0.07229458981441311), ('earths', 0.05933894425975158), ('silhouette', 0.05352138194728245), ('mirroring', 0.05352138194728245), ('savouring', 0.050121309871597165), ('downamp', 0.050121309871597165), ('paycheck', 0.04431809995268624), ('shortest', 0.04302988925278693)]"
1158,1157,28,1157_eurovision_nboss_contest_nike,"[('eurovision', 0.4071961764877362), ('nboss', 0.04937243761028381), ('contest', 0.04110149737542649), ('nike', 0.038665723309873175), ('rap', 0.036949134368869874), ('kalush', 0.02736951305004046), ('isinsertcalling', 0.02736951305004046), ('nationalism', 0.02736951305004046), ('sunstroke', 0.02736951305004046), ('eurovisions', 0.02736951305004046)]"
1159,1158,28,1158_booked_booking_dlp_eccles,"[('booked', 0.20094817725219444), ('booking', 0.1259253051489598), ('dlp', 0.03879854047752988), ('eccles', 0.034994749734761604), ('deh', 0.03119565714479219), ('holla', 0.03119565714479219), ('preemptive', 0.028977219199833315), ('longleat', 0.028977219199833315), ('ooooooh', 0.02813492758836069), ('privately', 0.02476167036675822)]"
1160,1159,28,1159_twat_haired_opposite_comfortably,"[('twat', 1.0687148112051144), ('haired', 0.06525988046381814), ('opposite', 0.06392351357792506), ('comfortably', 0.06270484040641036), ('woke', 0.054680735428468435), ('blonde', 0.0487557454472394), ('deluded', 0.048108472483703694), ('arrogant', 0.040952673912774164), ('empire', 0.040009473591389975), ('thick', 0.03833932485978388)]"
1161,1160,28,1160_michaela_michael_daventry_michaelas,"[('michaela', 0.3088557894228144), ('michael', 0.2368639059771975), ('daventry', 0.050800966668420426), ('michaelas', 0.050800966668420426), ('yeahwell', 0.050800966668420426), ('kor', 0.045820463681486415), ('whispering', 0.04290961060949686), ('booted', 0.036838538281162916), ('licking', 0.03588401659693266), ('suited', 0.03504278721620016)]"
1162,1161,28,1161_accurate_scarily_fofo_hilariously,"[('accurate', 1.135696132376637), ('scarily', 0.2599609980296576), ('fofo', 0.10450115961391111), ('hilariously', 0.10450115961391111), ('inaccurate', 0.08232283962927035), ('attempted', 0.08050065885700898), ('hahah', 0.07657187575352473), ('graphic', 0.07587282579522599), ('brilliantly', 0.0733041064736513), ('consistent', 0.07157940578824232)]"
1163,1162,28,1162_renew_renewal_initial_specialty,"[('renew', 0.19366460846492417), ('renewal', 0.17713110098671256), ('initial', 0.17108310675756352), ('specialty', 0.12702659490595813), ('certified', 0.12320132254280469), ('period', 0.1074877406881114), ('application', 0.08385790765848922), ('certification', 0.08260197664191833), ('cna', 0.07134083652463714), ('apply', 0.06939527236569526)]"
1164,1163,28,1163_manually_wasting_salescom_consuming,"[('manually', 0.15210278730051827), ('wasting', 0.11721357708768729), ('salescom', 0.1115020517067029), ('consuming', 0.09126167238031097), ('completing', 0.08480602518574774), ('valuable', 0.07728784445521626), ('inspection', 0.07294628115592519), ('demonstrating', 0.07170554388805522), ('optimises', 0.07011980868069026), ('solve', 0.06245124781886987)]"
1165,1164,28,1164_specialty_certification_certified_considered,"[('specialty', 0.11353245203545799), ('certification', 0.1061974418797351), ('certified', 0.08258515619889231), ('considered', 0.05406943858648638), ('becoming', 0.04410428704070384), ('renew', 0.04231124404664386), ('ceus', 0.04203268236213741), ('havent', 0.03167097392263571), ('program', 0.030875979280972438), ('require', 0.02567423889584352)]"
1166,1165,28,1165_cruelty_animal_horse_tortured,"[('cruelty', 0.13446063806114159), ('animal', 0.11564274862325544), ('horse', 0.06862528514172485), ('tortured', 0.03196275087496765), ('hunting', 0.02295485443406646), ('offence', 0.021422598632040473), ('infamy', 0.02139798293003163), ('inseminated', 0.02139798293003163), ('possiblethere', 0.02139798293003163), ('overfeeding', 0.02139798293003163)]"
1167,1166,28,1166_actor_acting_heston_beguiledetc,"[('actor', 0.2659082627229324), ('acting', 0.0808905674627109), ('heston', 0.03989454444582169), ('beguiledetc', 0.03989454444582169), ('hollywoods', 0.03989454444582169), ('niros', 0.03989454444582169), ('credited', 0.03989454444582169), ('soylent', 0.03989454444582169), ('poitier', 0.03369737782327719), ('maura', 0.03369737782327719)]"
1168,1167,28,1167_canada_gta_abundance_artwork,"[('canada', 0.15990203370003767), ('gta', 0.08265638053572276), ('abundance', 0.06613968964178031), ('artwork', 0.05684881684731382), ('biased', 0.04924059946847274), ('alaska', 0.04518512026303078), ('generalized', 0.04518512026303078), ('montreal', 0.04518512026303078), ('ontario', 0.04064072407517681), ('kenya', 0.03995343859370957)]"
1169,1168,28,1168_train_dumb_lner_adventured,"[('train', 0.2512341193043252), ('dumb', 0.03425848683087839), ('lner', 0.033948722917838646), ('adventured', 0.033948722917838646), ('zdubing', 0.033948722917838646), ('zdob', 0.030620406017916404), ('navigated', 0.028675172474615686), ('rammed', 0.027296200001693166), ('plane', 0.026620906392510763), ('extortionate', 0.025355066799854147)]"
1170,1169,28,1169_clapping_clap_applause_clapped,"[('clapping', 0.22170736413529382), ('clap', 0.13352608913036879), ('applause', 0.11977434308050755), ('clapped', 0.04706229394252968), ('stillthanks', 0.03411272641019535), ('skylab', 0.03411272641019535), ('workersand', 0.03411272641019535), ('keyworker', 0.03411272641019535), ('hovers', 0.03411272641019535), ('druggie', 0.03076833068466962)]"
1171,1170,28,1170_truth_truthful_palatable_strongest,"[('truth', 0.8450957102449502), ('truthful', 0.1914147759774632), ('palatable', 0.0957073879887316), ('strongest', 0.07658279853258772), ('trick', 0.05319898279239565), ('alright', 0.04795165867850806), ('wtf', 0.0471622381369479), ('speaks', 0.04535070365517513), ('real', 0.040372543878288376), ('whats', 0.029206168509407337)]"
1172,1171,27,1171_continuing_lineup_enrol_alliance,"[('continuing', 0.15286414773968088), ('lineup', 0.11219009808956003), ('enrol', 0.103539185495373), ('alliance', 0.09634442204459044), ('course', 0.06368850893069695), ('seat', 0.059152016681099526), ('development', 0.05737212048363568), ('sponsored', 0.05611064662985551), ('brought', 0.052978665260410916), ('accredited', 0.045841147548542946)]"
1173,1172,27,1172_academy_authentic_workshop_canadian,"[('academy', 0.102412079953875), ('authentic', 0.0877546823890366), ('workshop', 0.08628088887878116), ('canadian', 0.06170551244342877), ('stepping', 0.06127383267148222), ('seat', 0.052801700774977506), ('holding', 0.049870044869170516), ('leadership', 0.04854931282161527), ('widespread', 0.04284574016551389), ('gained', 0.04033589237275733)]"
1174,1173,27,1173_session_informative_bsl_inspiring,"[('session', 0.14293937197789885), ('informative', 0.038969327952244746), ('bsl', 0.03873010308259781), ('inspiring', 0.03805811853142884), ('vip', 0.02589702559254125), ('prosecco', 0.025613845999957408), ('navy', 0.023926649887684778), ('beating', 0.023324033877979964), ('thoroughly', 0.022112697349420903), ('showcasing', 0.021957742276511837)]"
1175,1174,27,1174_justice_pic_never_beholds,"[('justice', 0.5208148123826613), ('pic', 0.38215926219275137), ('never', 0.12679871293148598), ('beholds', 0.0840635043679814), ('stolen', 0.043865524794088756), ('camera', 0.031370014062328797), ('eye', 0.013017719662717147), ('future', 0.009984824095012865), ('use', 0.0050988290388091955), ('', 1e-05)]"
1176,1175,27,1175_still_applies_yh_bop,"[('still', 0.1913635306136421), ('applies', 0.1645232169642044), ('yh', 0.10555629930766934), ('bop', 0.10099404414071018), ('anymore', 0.09227906397242613), ('dude', 0.0673998336213369), ('luckily', 0.06349022459536809), ('reference', 0.06108909677613752), ('relevant', 0.05099909282526594), ('count', 0.03707852602336151)]"
1177,1176,27,1176_cuddle_cuddling_cuddlesomes_planty,"[('cuddle', 0.398095645921991), ('cuddling', 0.12461276689109055), ('cuddlesomes', 0.04615251220202901), ('planty', 0.041627741514553014), ('chinchilla', 0.041627741514553014), ('othrrs', 0.041627741514553014), ('purring', 0.03898324101124224), ('chewy', 0.03898324101124224), ('peggy', 0.037108559479426005), ('vom', 0.037108559479426005)]"
1178,1177,27,1177_awww_aww_lovely_nutan,"[('awww', 0.14644095794875645), ('aww', 0.10639979109344233), ('lovely', 0.10300495996781359), ('nutan', 0.08507631767361974), ('blushing', 0.08507631767361974), ('camile', 0.08507631767361974), ('xxx', 0.06856783876544711), ('xxxx', 0.060279363098144946), ('thai', 0.05525081274062984), ('xx', 0.049018960140638494)]"
1179,1178,27,1178_hilarious_hysterical_luv_funny,"[('hilarious', 1.5695471752045023), ('hysterical', 0.3795465965256689), ('luv', 0.10652464125759548), ('funny', 0.09145677027775868), ('hes', 0.05712471824018679), ('extra', 0.042460166399745765), ('god', 0.03196287291904108), ('glad', 0.028256423719874236), ('others', 0.021270618340119455), ('watch', 0.017704092216806768)]"
1180,1179,27,1179_congress_glasgow_june_voting,"[('congress', 0.1249003892005287), ('glasgow', 0.11966372193598888), ('june', 0.10522916428273814), ('voting', 0.06811744057105382), ('feb', 0.06462975010347025), ('item', 0.06309778969859385), ('submission', 0.06004396311715281), ('jan', 0.05749828106481731), ('apply', 0.055910252049859985), ('agenda', 0.05587320556202031)]"
1181,1180,27,1180_expect_fulley_myopic_scribing,"[('expect', 0.29035931085172983), ('fulley', 0.05649067493528351), ('myopic', 0.050952355613812894), ('scribing', 0.050952355613812894), ('primeminister', 0.050952355613812894), ('gigi', 0.0477154869977605), ('han', 0.040964454568653164), ('exceeded', 0.03896757938441458), ('predictive', 0.037375830845281614), ('backside', 0.036686539659778215)]"
1182,1181,27,1181_wheel_tire_wagon_tyre,"[('wheel', 0.26518709883844355), ('tire', 0.1462672363417182), ('wagon', 0.0909285154201666), ('tyre', 0.0805513595803483), ('wheelhouse', 0.04058238141902551), ('slalom', 0.04058238141902551), ('wheeltappers', 0.04058238141902551), ('glidescope', 0.04058238141902551), ('staleness', 0.04058238141902551), ('patriachys', 0.04058238141902551)]"
1183,1182,27,1182_queue_queuing_lengthened_aer,"[('queue', 0.2580986496843599), ('queuing', 0.0730807562943789), ('lengthened', 0.02813280624267107), ('aer', 0.02813280624267107), ('lingus', 0.02813280624267107), ('gimmicky', 0.02813280624267107), ('barry', 0.027529781324687592), ('queued', 0.021734347073138253), ('manifesting', 0.021734347073138253), ('eeep', 0.021734347073138253)]"
1184,1183,27,1183_feature_smarter_benefit_software,"[('feature', 0.13150344434789948), ('smarter', 0.09838158204337198), ('benefit', 0.09179262292991364), ('software', 0.061001062562265465), ('competitive', 0.059666014850461045), ('stand', 0.05795956513500077), ('visit', 0.04230451208651971), ('management', 0.038094054045358414), ('register', 0.03273326701878157), ('share', 0.02670770247159907)]"
1185,1184,27,1184_friend_bestfriend_girlfriend_best,"[('friend', 0.07174941387832863), ('bestfriend', 0.04497665201853783), ('girlfriend', 0.043380323462558205), ('best', 0.04133180123222374), ('cathryn', 0.04056716211290835), ('crave', 0.032615011599246145), ('unconditional', 0.03102514282198613), ('acted', 0.02412452854535647), ('pinas', 0.022878351701967607), ('giggle', 0.02200629016718658)]"
1186,1185,27,1185_charing_cross_responder_ticehurst,"[('charing', 0.0677884080730153), ('cross', 0.0370257258776424), ('responder', 0.020254283324176288), ('ticehurst', 0.018880573173557322), ('weatherits', 0.018880573173557322), ('sonthe', 0.018880573173557322), ('xrayct', 0.018880573173557322), ('southmead', 0.01702953061958987), ('bcers', 0.01702953061958987), ('croxley', 0.015947689504599096)]"
1187,1186,27,1186_cool_sooooo_dude_hes,"[('cool', 1.0473784488106685), ('sooooo', 0.08202110744518412), ('dude', 0.07449455294989868), ('hes', 0.051111590004377656), ('nah', 0.04892633552693651), ('haha', 0.03560827575404969), ('worth', 0.030091127758775295), ('man', 0.020298571576093386), ('wow', 0.018400274472921137), ('oh', 0.010409452689521908)]"
1188,1187,27,1187_newsletter_bumper_optin_click,"[('newsletter', 0.3688787946118478), ('bumper', 0.11163770615075776), ('optin', 0.09950667725225779), ('click', 0.08645314920134003), ('view', 0.08134758108526138), ('edition', 0.06094621114160425), ('available', 0.04778165358008867), ('link', 0.046350049390400404), ('peak', 0.042268043613302365), ('afternoon', 0.041874076331957735)]"
1189,1188,27,1188_nnpbc_webinars_maintains_educational,"[('nnpbc', 0.09057036285260892), ('webinars', 0.08365283067971963), ('maintains', 0.07447963388006017), ('educational', 0.037121894659008725), ('development', 0.03448163764566182), ('conference', 0.030476729727392272), ('seminar', 0.028447265632454664), ('upcoming', 0.02759410662573523), ('variety', 0.027506058637439375), ('workshop', 0.022376533697358557)]"
1190,1189,27,1189_roadshow_birmingham_racecourse_nec,"[('roadshow', 0.10501872040012847), ('birmingham', 0.07697093203724462), ('racecourse', 0.05778737506719774), ('nec', 0.055537143974014), ('aintree', 0.055524896848424446), ('roadshows', 0.04164367263631833), ('villa', 0.04083785844158801), ('invited', 0.040269346356199956), ('stadium', 0.033926074211265395), ('event', 0.03215906314513789)]"
1191,1190,27,1190_lucy_goosey_gateau_millefeuille,"[('lucy', 0.6025311601957155), ('goosey', 0.05740922249520682), ('gateau', 0.05740922249520682), ('millefeuille', 0.05740922249520682), ('cutey', 0.05740922249520682), ('liu', 0.051780849201029364), ('stevenson', 0.04615942764513967), ('eloise', 0.04615942764513967), ('tilly', 0.040551856154257236), ('mandie', 0.03960119856139693)]"
1192,1191,27,1191_dm_sent_synergy_vex,"[('dm', 0.3675245362512567), ('sent', 0.29586063818720465), ('synergy', 0.050692942860287304), ('vex', 0.04870822424426519), ('katy', 0.03484655416377532), ('figured', 0.03319436128541137), ('donald', 0.03261384580379849), ('shiv', 0.02679141296716826), ('confirm', 0.024200508402971204), ('kindly', 0.024200508402971204)]"
1193,1192,27,1192_interventional_radiology_seattle_gabrielle,"[('interventional', 0.32460779506196424), ('radiology', 0.3143719968010017), ('seattle', 0.21123071432155027), ('gabrielle', 0.18417230571556795), ('durkan', 0.125744831268243), ('isobel', 0.1227969938584493), ('preregistration', 0.07673846071481999), ('mary', 0.05315591106961373), ('launched', 0.03973331964328701), ('sister', 0.037968489466465714)]"
1194,1193,27,1193_residential_provider_excellence_cedarvale,"[('residential', 0.056297252832226946), ('provider', 0.05036462066352654), ('excellence', 0.045543440943641926), ('cedarvale', 0.02853797069244049), ('pleased', 0.02703563003707682), ('caring', 0.02643380181345399), ('deserved', 0.02636073903466856), ('brie', 0.026102014906017712), ('thorough', 0.02386544644484995), ('award', 0.02376026352983594)]"
1195,1194,27,1194_james_fab_lovelyfunny_cleverly,"[('james', 0.23572504121657056), ('fab', 0.06901201619404189), ('lovelyfunny', 0.05431795666854184), ('cleverly', 0.04899264962866624), ('sab', 0.0458802759593851), ('marshall', 0.0458802759593851), ('sligo', 0.04367392000270907), ('chunky', 0.04196400857967463), ('git', 0.03746882633116787), ('unkind', 0.03666491025834011)]"
1196,1195,27,1195_yes_daw__,"[('yes', 0.2211728912412219), ('daw', 0.1340007825686683), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05)]"
1197,1196,27,1196_carry_gsw_rattling_parapet,"[('carry', 0.26762055037259286), ('gsw', 0.04057439370557866), ('rattling', 0.04057439370557866), ('parapet', 0.0386231945602189), ('pooped', 0.0386231945602189), ('sarnies', 0.0386231945602189), ('mucky', 0.037111027995630624), ('belle', 0.03587655710455553), ('bending', 0.03483371987130371), ('winston', 0.03483371987130371)]"
1198,1197,27,1197_opportunity_phew_terrific_honor,"[('opportunity', 0.18962346078618392), ('phew', 0.035712962251859354), ('terrific', 0.0346472568616055), ('honor', 0.028844261983640596), ('amazing', 0.027087651651780092), ('mail', 0.026655646332144393), ('great', 0.0240424030937083), ('reply', 0.0198084657728821), ('look', 0.01837763702363489), ('pleasure', 0.01790829345230194)]"
1199,1198,27,1198_anatomy_physiology_pathophysiology_textbook,"[('anatomy', 0.19798409996615582), ('physiology', 0.1792010465395922), ('pathophysiology', 0.047619605268672864), ('textbook', 0.03930403759785632), ('essentials', 0.038024145980457384), ('qr', 0.03459253219018544), ('essential', 0.03213189338871334), ('colouring', 0.028401460565389138), ('edition', 0.025712630372179305), ('studying', 0.023976279530269283)]"
1200,1199,27,1199_wevolunteer_tweeting_apply_experiencerole,"[('wevolunteer', 0.1093024479249066), ('tweeting', 0.05398794300924759), ('apply', 0.03485698238805014), ('experiencerole', 0.03338303661223915), ('runningdevelopment', 0.03338303661223915), ('wevolunteers', 0.03338303661223915), ('passion', 0.032140787965224134), ('passionate', 0.02448533433312774), ('peer', 0.021991037251716212), ('thth', 0.02118511044907529)]"
1201,1200,27,1200_hat_woolly_blouse_hattie,"[('hat', 0.07115271885779702), ('woolly', 0.06563710520638356), ('blouse', 0.06563710520638356), ('hattie', 0.059197188683024794), ('belongs', 0.04421331828131581), ('superficially', 0.04081696165844184), ('vsoggy', 0.04081696165844184), ('aforementioned', 0.0368152858481307), ('tinfoil', 0.0368152858481307), ('cleavage', 0.0368152858481307)]"
1202,1201,27,1201_antibody_test_antigen_tested,"[('antibody', 0.27622391388904455), ('test', 0.05496879996075005), ('antigen', 0.0490067712132189), ('tested', 0.03774879686882875), ('diagnostic', 0.035226121707840875), ('monoclonal', 0.0326711808088126), ('elecsys', 0.024689980303882652), ('roche', 0.024689980303882652), ('anticgrp', 0.024689980303882652), ('neutralizing', 0.024689980303882652)]"
1203,1202,27,1202_welcome_youre_digest_articulated,"[('welcome', 0.18568282204103667), ('youre', 0.14019161192991314), ('digest', 0.05551425151968066), ('articulated', 0.05390059811664889), ('ref', 0.039134404883853405), ('save', 0.02278500406533732), ('taste', 0.02272874927260005), ('john', 0.018386551746531064), ('face', 0.01623885726087471), ('easier', 0.015540215923974844)]"
1204,1203,27,1203_carpet_rug_hallway_clattys,"[('carpet', 0.38123312693510164), ('rug', 0.14550731721191668), ('hallway', 0.04222251972306774), ('clattys', 0.033625401747192564), ('bulldozed', 0.033625401747192564), ('laminate', 0.030328783103460058), ('nibbling', 0.030328783103460058), ('shag', 0.030328783103460058), ('haggling', 0.030328783103460058), ('cleaner', 0.02872715772149264)]"
1205,1204,27,1204_god_oh_lord_waaaaaaaaaaaaaaaaant,"[('god', 0.3565858010030521), ('oh', 0.16687653842889807), ('lord', 0.13605530581869354), ('waaaaaaaaaaaaaaaaant', 0.1103333494829756), ('mah', 0.09319431054250098), ('jesus', 0.07817479901790672), ('huw', 0.06820655494308595), ('ahhhh', 0.06163331693739751), ('happened', 0.020588729407319005), ('theyre', 0.012578361550434783)]"
1206,1205,27,1205_drug_handbook_administration_quiz,"[('drug', 0.28177885077703224), ('handbook', 0.19420041837845825), ('administration', 0.10603823745504772), ('quiz', 0.09144429796772229), ('knowledge', 0.06281649486836191), ('guide', 0.06251667581640762), ('diuretic', 0.05348931160293448), ('test', 0.05057719074136572), ('question', 0.03019073504110495), ('colorful', 0.02827803696712956)]"
1207,1206,27,1206_liz_lizzy_elizabeth_lizzo,"[('liz', 0.33670403811213273), ('lizzy', 0.10843213710812259), ('elizabeth', 0.08983399862303859), ('lizzo', 0.08228419710655331), ('lizs', 0.05116908961529303), ('inseperable', 0.05116908961529303), ('tiz', 0.05116908961529303), ('guillotine', 0.04615249602700443), ('allegedly', 0.032125830224073275), ('gravity', 0.032125830224073275)]"
1208,1207,27,1207_interesting_read_reminiscing_reading,"[('interesting', 0.09945798573876687), ('read', 0.06646088837197121), ('reminiscing', 0.054811849527182856), ('reading', 0.03293641571069812), ('ty', 0.03184283294492569), ('lucy', 0.03016334257390029), ('proof', 0.028844261983640596), ('fascinating', 0.02798809587441992), ('excellent', 0.023287124404515375), ('ooh', 0.020051574625267077)]"
1209,1208,26,1208_wow_stereotyping_splendidly_whoa,"[('wow', 0.2746898117743227), ('stereotyping', 0.1137329366379752), ('splendidly', 0.1137329366379752), ('whoa', 0.06763483895751725), ('amazing', 0.06602615090121397), ('fantastic', 0.06342114944230892), ('excellent', 0.05676236573600622), ('superb', 0.049015431682587964), ('omg', 0.0440423920787575), ('damn', 0.03608710082555629)]"
1210,1209,26,1209_silly_nonsense_batshit_falsehood,"[('silly', 0.6994332939030715), ('nonsense', 0.4443372034643893), ('batshit', 0.11575957978541702), ('falsehood', 0.11575957978541702), ('comment', 0.08038291251429294), ('prog', 0.07658981730590494), ('chap', 0.057062691843457844), ('fool', 0.04820298653230863), ('obviously', 0.028689947095532575), ('john', 0.028634793703613954)]"
1211,1210,26,1210_grandma_grandchild_grandmother_granddaughter,"[('grandma', 0.3810936644154577), ('grandchild', 0.19955006762271746), ('grandmother', 0.143384269798586), ('granddaughter', 0.12392561546553578), ('grandparent', 0.11432809932463733), ('grandmothers', 0.07845927074344931), ('taidy', 0.07845927074344931), ('cruisin', 0.07845927074344931), ('yos', 0.0630845511150242), ('nainy', 0.0630845511150242)]"
1212,1211,26,1211_hell_heck_fucking_helllooooooooo,"[('hell', 0.627525985924982), ('heck', 0.3288119790034119), ('fucking', 0.307477531215325), ('helllooooooooo', 0.16421707830024276), ('hellloooo', 0.16421707830024276), ('helllooo', 0.16421707830024276), ('helllloooooo', 0.16421707830024276), ('hellllooooo', 0.16421707830024276), ('evri', 0.12686793291529538), ('defund', 0.11908271676934058)]"
1213,1212,26,1212_kim_natalia_riversway_kimono,"[('kim', 0.3592264258715661), ('natalia', 0.11400864701654033), ('riversway', 0.05207384614953787), ('kimono', 0.04035048209663108), ('rayjs', 0.04035048209663108), ('kourtney', 0.04035048209663108), ('kardishan', 0.04035048209663108), ('camisole', 0.04035048209663108), ('kims', 0.04035048209663108), ('tape', 0.037619578843662474)]"
1214,1213,26,1213_flood_flooding_servicebc_pst,"[('flood', 0.1678953655772415), ('flooding', 0.08983612154139842), ('servicebc', 0.04274526477668866), ('pst', 0.04002977097127559), ('flooded', 0.03777203267036287), ('landslide', 0.029296775277567116), ('impacted', 0.02836907505125811), ('helpline', 0.025419805245778294), ('gully', 0.02369575290909543), ('staycationing', 0.02369575290909543)]"
1215,1214,26,1214_heard_usha_crowberry_awhile,"[('heard', 0.21668840800872952), ('usha', 0.06478288410009576), ('crowberry', 0.06478288410009576), ('awhile', 0.0520881614711209), ('never', 0.0488582196616735), ('wally', 0.046977585514510506), ('hahah', 0.034422219375437726), ('expression', 0.029629824752625315), ('ouch', 0.029096297521117313), ('ive', 0.02269833275750531)]"
1216,1215,26,1215_hooked_refreshing_soon_thingshope,"[('hooked', 0.12085278609852583), ('refreshing', 0.08149129579463127), ('soon', 0.07553931529426973), ('thingshope', 0.07132660976677212), ('trooper', 0.05172279617254187), ('refreshment', 0.044781460312344576), ('linking', 0.04227714248567901), ('see', 0.03963258187724722), ('later', 0.035387095035177896), ('telly', 0.0339214505334764)]"
1217,1216,26,1216_lunch_break_halfassed_gilliam,"[('lunch', 0.1447822132347816), ('break', 0.10639880881886982), ('halfassed', 0.03083552125288401), ('gilliam', 0.03083552125288401), ('ginormous', 0.03083552125288401), ('tortilla', 0.027812421186579086), ('ranj', 0.027812421186579086), ('marginally', 0.023822362949160267), ('sedentary', 0.021270512764418437), ('terry', 0.021270512764418437)]"
1218,1217,26,1217_point_excellent_hannah_interesting,"[('point', 0.2286836097640948), ('excellent', 0.08150493541580381), ('hannah', 0.04220145062590342), ('interesting', 0.038678105565076004), ('remove', 0.025661903709404722), ('really', 0.025450623687514787), ('sir', 0.025186316168632244), ('great', 0.01869964685066201), ('catch', 0.0173476215212037), ('sense', 0.01691538623448539)]"
1219,1218,26,1218_ratio_unsafe_staffing_nurses,"[('ratio', 0.030860494692312907), ('unsafe', 0.02265267501952102), ('staffing', 0.019207481530035635), ('nurses', 0.01538918421990137), ('industry', 0.01427844995115482), ('hwe', 0.014207916231208127), ('rasch', 0.014207916231208127), ('federallymandated', 0.014207916231208127), ('aacns', 0.014207916231208127), ('industrycreated', 0.014207916231208127)]"
1220,1219,26,1219_lagos_vacancy_lecc_cardiovascular,"[('lagos', 0.11464578697616905), ('vacancy', 0.07948180286203264), ('lecc', 0.07683550866700989), ('cardiovascular', 0.07628825269763383), ('nigeria', 0.06632490959026298), ('rubber', 0.06580251909380566), ('custom', 0.05441686005611713), ('officer', 0.05319414997763235), ('estate', 0.045488040817410695), ('limited', 0.043588558589609784)]"
1221,1220,26,1220_rota_fulfil_salescom_surprise,"[('rota', 0.1679515052277825), ('fulfil', 0.08953405368796899), ('salescom', 0.0629033774521192), ('surprise', 0.06143312897422473), ('attached', 0.04820302413370032), ('unexpected', 0.04700284954470727), ('easy', 0.043595317572298294), ('fusion', 0.03892332061701572), ('demo', 0.037729502831998094), ('believeing', 0.03177020418294978)]"
1222,1221,26,1221_enquiry_analyse_convert_database,"[('enquiry', 0.15709705775737795), ('analyse', 0.14455358917364505), ('convert', 0.14233262215569753), ('database', 0.14015834298327434), ('seamlessly', 0.13551916466165584), ('audit', 0.1342138515415969), ('trail', 0.13352301225342322), ('taker', 0.1255174940805671), ('repetition', 0.10803489810168762), ('source', 0.08807348286829422)]"
1223,1222,26,1222_card_christmas_design_charity,"[('card', 0.08092782108394929), ('christmas', 0.06138496913742961), ('design', 0.05217187256361335), ('charity', 0.044308534565492566), ('sale', 0.034799656567722596), ('tinselly', 0.032085866255549676), ('stall', 0.027844111456197397), ('selling', 0.026654482130586656), ('pack', 0.026351582253010666), ('sold', 0.026243616565311132)]"
1224,1223,26,1223_doctor_finish_adventure_big,"[('doctor', 0.1694952317600489), ('finish', 0.1576400476908865), ('adventure', 0.10343626080861379), ('big', 0.053451085742610795), ('ninth', 0.05322264502788002), ('check', 0.05305886942176468), ('sixth', 0.040833532742265574), ('selfdefence', 0.03444553349712409), ('lear', 0.03444553349712409), ('hodiac', 0.03444553349712409)]"
1225,1224,26,1224_freddie_flintoff_fishmonger_furbaby,"[('freddie', 0.4910290332494619), ('flintoff', 0.07037618178703438), ('fishmonger', 0.0390128970547538), ('furbaby', 0.0390128970547538), ('ogroats', 0.0390128970547538), ('millennial', 0.03295268439071858), ('guid', 0.03295268439071858), ('inflict', 0.029137314333534045), ('unimpressed', 0.028290369177246658), ('tequila', 0.027557338712561545)]"
1226,1225,26,1225_posted_video_neveda_reno,"[('posted', 0.3008384054286286), ('video', 0.22071716420554754), ('neveda', 0.1340851463521392), ('reno', 0.119528623165309), ('texas', 0.10843419555777191), ('antonio', 0.09835744959284634), ('neches', 0.0743298354411625), ('mississippi', 0.0743298354411625), ('refinery', 0.0743298354411625), ('muskegon', 0.0743298354411625)]"
1227,1226,26,1226_cream_ice_goffs_seeeeeexxxxxxyyyyyy,"[('cream', 0.3092574738464905), ('ice', 0.2664504688009491), ('goffs', 0.03756028918569382), ('seeeeeexxxxxxyyyyyy', 0.03756028918569382), ('pickmeup', 0.03756028918569382), ('ventnor', 0.0338778960198224), ('freshwater', 0.03172572273787267), ('goff', 0.030200051065703074), ('magnum', 0.029017665507221818), ('reward', 0.02803277852378318)]"
1228,1227,26,1227_gps_testing_scrapped_test,"[('gps', 0.06454921548855565), ('testing', 0.025219816804562624), ('scrapped', 0.023280083584662034), ('test', 0.020666204229374947), ('copperfield', 0.02057887735225595), ('restriction', 0.020100946403986283), ('boxticking', 0.01989108272369138), ('vivian', 0.01989108272369138), ('fork', 0.019185100798934193), ('covid', 0.01818354581400629)]"
1229,1228,26,1228_ready_natter_raring_coaster,"[('ready', 0.20632223183236847), ('natter', 0.04539465079604013), ('raring', 0.04539465079604013), ('coaster', 0.04292022863571425), ('rocket', 0.03935442701216677), ('roller', 0.03756697413327086), ('heres', 0.03372603871722373), ('hurry', 0.03266517123561067), ('bitch', 0.031766869169535215), ('tissue', 0.030385489050919076)]"
