,Topic,Count,Name,details
360,359,28,359_done_well_dd_muffin,"[('done', 0.2220822944071633), ('well', 0.13893348026376878), ('dd', 0.08778106965270327), ('muffin', 0.0660194306493109), ('wahey', 0.0660194306493109), ('elsa', 0.0660194306493109), ('yay', 0.0638527765969422), ('jawad', 0.05960881157163335), ('aunty', 0.05320558509759401), ('amazing', 0.04772487483517149)]"
361,360,28,360_wait_cant_agnew_mucky,"[('wait', 0.41659118859583927), ('cant', 0.2026808442255797), ('agnew', 0.07350617020748018), ('mucky', 0.07350617020748018), ('val', 0.07350617020748018), ('popworld', 0.0663685737086227), ('mdts', 0.0663685737086227), ('explorer', 0.059239208149898484), ('antic', 0.059239208149898484), ('jet', 0.05507561084499805)]"
362,361,28,361_agreed_ellie_sop_framing,"[('agreed', 1.4166938149958088), ('ellie', 0.1214166875446548), ('sop', 0.11793137960251297), ('framing', 0.11491467739427973), ('tell', 0.05788456358082378), ('effective', 0.048807384290544244), ('ok', 0.032884522339461944), ('definitely', 0.031547726340050666), ('sir', 0.030367797726520346), ('yes', 0.029404763112241456)]"
363,362,28,362_husband_divorce_spouse_wife,"[('husband', 0.08031701329940488), ('divorce', 0.072636156341971), ('spouse', 0.07109843153332854), ('wife', 0.06468020439810139), ('marry', 0.060924904880095235), ('marrying', 0.04436092810146178), ('married', 0.03657483498996596), ('offspring', 0.03212829303284575), ('prompted', 0.03212829303284575), ('sadness', 0.0316883386551868)]"
364,363,28,363_yay_yas_yaaaas_yaaaaaay,"[('yay', 0.4925785623192685), ('yas', 0.3528041879467163), ('yaaaas', 0.3065596023684001), ('yaaaaaay', 0.16976425024108519), ('yaegar', 0.16976425024108519), ('yaassss', 0.16976425024108519), ('yaaasss', 0.16976425024108519), ('yaaas', 0.16976425024108519), ('yaaaaay', 0.16976425024108519), ('yaaaaas', 0.16976425024108519)]"
365,364,28,364_cheese_onion_worcester_cheddar,"[('cheese', 0.3397425315987377), ('onion', 0.10810611939196184), ('worcester', 0.05960881157163335), ('cheddar', 0.05320558509759401), ('mustard', 0.05320558509759401), ('dash', 0.051146833726499696), ('garlic', 0.043890534826351635), ('sauce', 0.04104810112266926), ('combined', 0.03473939123403078), ('youghurt', 0.03300971532465545)]"
366,365,28,365_lunch_dinner_break_halftime,"[('lunch', 0.21347574616810952), ('dinner', 0.07762228339880044), ('break', 0.05928078488054328), ('halftime', 0.032557527443495785), ('dunnoq', 0.032557527443495785), ('grossness', 0.032557527443495785), ('dinnerthe', 0.032557527443495785), ('diner', 0.032557527443495785), ('lunchbreak', 0.032557527443495785), ('waitress', 0.032557527443495785)]"
367,366,28,366_melanoma_immunotx_neoadjuvant_metastatic,"[('melanoma', 0.454374958662662), ('immunotx', 0.19633272464025747), ('neoadjuvant', 0.16271068787710086), ('metastatic', 0.13502116511416085), ('braf', 0.11667417645766807), ('metastasis', 0.08411966562124824), ('upfront', 0.07699866708652245), ('tx', 0.07049678076244391), ('glioblastoma', 0.06535788476889748), ('hdac', 0.06535788476889748)]"
368,367,28,367_cool_awesome_tatts_sweet,"[('cool', 0.8576048558182703), ('awesome', 0.7604106561744923), ('tatts', 0.1980582919479327), ('sweet', 0.1721084594288057), ('tad', 0.1483981736656892), ('il', 0.10421817370209235), ('damn', 0.09513132997423192), ('super', 0.07199995387129156), ('wow', 0.0516768275718042), ('pretty', 0.04400775979994293)]"
369,368,28,368_alzheimers_dementia_prolong_aerobic,"[('alzheimers', 0.20110429446500935), ('dementia', 0.1080424944719563), ('prolong', 0.09244950698681118), ('aerobic', 0.07572911575479667), ('cognition', 0.07572911575479667), ('cognitive', 0.06644840022681375), ('adult', 0.06138140740236137), ('muscle', 0.05894068192587747), ('youth', 0.050908741331727875), ('decline', 0.050908741331727875)]"
370,369,28,369_lol_looool_looooooool_looooool,"[('lol', 1.3137496574417782), ('looool', 0.3347729485490691), ('looooooool', 0.23000317774598636), ('looooool', 0.20766940805601297), ('loool', 0.18536139324323073), ('ta', 0.12807393269522974), ('say', 0.021830133900600488), ('really', 0.01722092080642825), ('', 1e-05), ('', 1e-05)]"
371,370,28,370_starmer_starmers_rayner_criticising,"[('starmer', 0.28662858733642654), ('starmers', 0.05533281433361062), ('rayner', 0.04038117278218343), ('criticising', 0.03560086364594072), ('cummings', 0.0297220307683232), ('truss', 0.029197309364010313), ('win', 0.02884140070181869), ('sunak', 0.02870723310594503), ('kier', 0.027743573969360225), ('lurch', 0.027743573969360225)]"
372,371,28,371_eid_mubarak_ramadan_inshaallah,"[('eid', 0.4477873010430734), ('mubarak', 0.41428909393848123), ('ramadan', 0.10740519810121105), ('inshaallah', 0.09978300265159654), ('meghan', 0.09767057261144123), ('peaceful', 0.07939910653917588), ('markle', 0.06502779444178185), ('celebrating', 0.04427195872236362), ('praying', 0.042962079240484424), ('muslim', 0.03931131614253158)]"
373,372,28,372_shibs_return_vikkis_erik,"[('shibs', 0.36699269841569954), ('return', 0.2334130313391862), ('vikkis', 0.08879657447912279), ('erik', 0.08879657447912279), ('happy', 0.08334053420551403), ('dear', 0.07918548773119001), ('companionship', 0.07619114541326852), ('necessity', 0.06419255655389687), ('many', 0.057494444442863286), ('luxury', 0.057233984295767995)]"
374,373,28,373_shoe_slippersxx_aldo_wore,"[('shoe', 0.3804125974844237), ('slippersxx', 0.05852501499760365), ('aldo', 0.05852501499760365), ('wore', 0.054709978026276876), ('wear', 0.03847352946649787), ('slipper', 0.03240953868238899), ('styling', 0.03240953868238899), ('tjappfs', 0.03240953868238899), ('totp', 0.03240953868238899), ('caddy', 0.03240953868238899)]"
375,374,28,374_share_widely_hesitated_swizz,"[('share', 0.28225251974979243), ('widely', 0.0780406809494034), ('hesitated', 0.07350617020748018), ('swizz', 0.07350617020748018), ('sufferer', 0.07350617020748018), ('deepti', 0.0663685737086227), ('stimulating', 0.056946990128473894), ('screenshots', 0.056946990128473894), ('please', 0.050944334162312206), ('ownership', 0.04984219942542619)]"
376,375,27,375_welsh_plural_wale_slate,"[('welsh', 0.30142474025356847), ('plural', 0.10669210395087407), ('wale', 0.0762146471179204), ('slate', 0.06503210039033193), ('ayers', 0.04140033215264567), ('uluru', 0.04140033215264567), ('denio', 0.04140033215264567), ('wyddfa', 0.04140033215264567), ('warmly', 0.04140033215264567), ('ballad', 0.04140033215264567)]"
377,376,27,376_wedding_bridesmaid_brother_bunting,"[('wedding', 0.25348177878182143), ('bridesmaid', 0.07541357777248503), ('brother', 0.06241852768587508), ('bunting', 0.05364793041447002), ('married', 0.04145147965529475), ('posh', 0.033085765946267685), ('marriage', 0.030740662117616134), ('bunt', 0.029708743792189907), ('chime', 0.029708743792189907), ('newlywed', 0.029708743792189907)]"
378,377,27,377_woman_techy_convict_justice,"[('woman', 0.10963291153289259), ('techy', 0.05342532489407802), ('convict', 0.05342532489407802), ('justice', 0.046055522167610184), ('perseverance', 0.04306208051875992), ('nearby', 0.03626097802877196), ('rape', 0.03576443200917348), ('intelligent', 0.0352966460150038), ('articulate', 0.0352966460150038), ('dna', 0.03261623048704735)]"
379,378,27,378_brain_stem_death_dead,"[('brain', 0.12578265609739553), ('stem', 0.07132662206208429), ('death', 0.060565301945876976), ('dead', 0.04335275531791685), ('ventilator', 0.04055729726094321), ('greats', 0.03619851733079281), ('alive', 0.0331611837242358), ('burial', 0.033143148254771805), ('paralyzed', 0.033143148254771805), ('consciousness', 0.032054005511788865)]"
380,379,27,379_vegan_vegetarian_calzone_kebab,"[('vegan', 0.3037970645981567), ('vegetarian', 0.09530647871882048), ('calzone', 0.05364793041447002), ('kebab', 0.04451945209970676), ('halal', 0.04324150585425476), ('meat', 0.04023594781085251), ('vega', 0.037511630945715836), ('food', 0.03668850285264495), ('supermarket', 0.03243183581758855), ('pizza', 0.031827341281079426)]"
381,380,27,380_chocolate_dark_nutrition_milk,"[('chocolate', 0.41705112253659277), ('dark', 0.08479784703330794), ('nutrition', 0.06768383127148915), ('milk', 0.0490648379454815), ('ordering', 0.04121893705431284), ('eat', 0.04093767921029827), ('accidentally', 0.03352056166598432), ('delicious', 0.03234649214864084), ('botts', 0.031000428304893815), ('allchocolate', 0.031000428304893815)]"
382,381,27,381_hancock_matt_josh_mason,"[('hancock', 0.27094951442542337), ('matt', 0.17465382351664113), ('josh', 0.16000777865026292), ('mason', 0.0814905272118532), ('helpless', 0.0727367492473437), ('bowie', 0.0727367492473437), ('stevens', 0.06762448420208621), ('richard', 0.04834532852822192), ('herbie', 0.04512720576028847), ('cartland', 0.04512720576028847)]"
383,382,27,382_say_saying_ummwho_deceptively,"[('say', 0.1961548263532218), ('saying', 0.10661504159081764), ('ummwho', 0.10333476101631273), ('deceptively', 0.10333476101631273), ('nowt', 0.09330074854690437), ('bluff', 0.0800559136588691), ('whod', 0.0800559136588691), ('ye', 0.07520261887696479), ('mentioning', 0.06245817474065804), ('harry', 0.05696022860419139)]"
384,383,27,383_hope_ok_okay_amaaazing,"[('hope', 0.12270168058596044), ('ok', 0.06890090394934882), ('okay', 0.06260567413172753), ('amaaazing', 0.056588083413695055), ('sabre', 0.056588083413695055), ('well', 0.05160386409797126), ('doubting', 0.051093267061400015), ('fiys', 0.051093267061400015), ('sid', 0.04788163668094287), ('xxx', 0.04770924768900252)]"
385,384,27,384_probably_maybe_projecting_pretty,"[('probably', 0.2951396227851795), ('maybe', 0.15150697834692153), ('projecting', 0.14714844443411712), ('pretty', 0.1159228794730204), ('possibly', 0.11482519778498294), ('daft', 0.10812670539629952), ('undoubtedly', 0.10373770353190141), ('presumably', 0.08652673377280722), ('almost', 0.08590478716716868), ('essentially', 0.08297493354031903)]"
386,385,27,385_shame_shameful_shameless_articulate,"[('shame', 0.4282895339670912), ('shameful', 0.13525840672239287), ('shameless', 0.08870606676049662), ('articulate', 0.07461834815452556), ('admire', 0.06640303554466781), ('searingly', 0.06254472377303139), ('rupert', 0.06254472377303139), ('publicist', 0.06254472377303139), ('fg', 0.06254472377303139), ('morland', 0.06254472377303139)]"
387,386,27,386_check_ammunition_talmudic_fourpure,"[('check', 0.44951109760251384), ('ammunition', 0.09259868194968283), ('talmudic', 0.09259868194968283), ('fourpure', 0.09259868194968283), ('mine', 0.07219714266591626), ('photo', 0.07211067017571685), ('verify', 0.06738935977286456), ('dashboard', 0.06738935977286456), ('page', 0.06528020629418768), ('penis', 0.060441043508539266)]"
388,387,27,387_hepa_filter_school_respiratory,"[('hepa', 0.191732161070581), ('filter', 0.164064998354004), ('school', 0.035158199499319205), ('respiratory', 0.021458442486064305), ('education', 0.02076313371535459), ('hay', 0.020322970961386563), ('teacher', 0.019978859846080135), ('mitigation', 0.019976903836259313), ('layer', 0.019358929787110395), ('classroom', 0.01834047249412532)]"
389,388,27,388_oh_wheres_morgs_whoa,"[('oh', 0.6584120098622714), ('wheres', 0.22990518080043015), ('morgs', 0.19270536513852912), ('whoa', 0.1492934606070802), ('uh', 0.1492934606070802), ('ooo', 0.11214767193089675), ('ian', 0.10518433238136829), ('eh', 0.09969944470578207), ('boy', 0.06792670114395205), ('wow', 0.05028015655635004)]"
390,389,27,389_menopause_endometriosis_luts_weed,"[('menopause', 0.15525204923767), ('endometriosis', 0.14246817398441397), ('luts', 0.07817963524544426), ('weed', 0.07515453118995874), ('degrades', 0.07515453118995874), ('spur', 0.06720079770413644), ('sperm', 0.06720079770413644), ('nonhormonal', 0.04379422890977144), ('pave', 0.04379422890977144), ('estrogen', 0.04379422890977144)]"
391,390,27,390_head_stick_headbut_sockethead,"[('head', 0.25597093995572584), ('stick', 0.05552580653729574), ('headbut', 0.04347621042759499), ('sockethead', 0.04347621042759499), ('ginormous', 0.04347621042759499), ('milners', 0.04347621042759499), ('whs', 0.03925458323010001), ('width', 0.03925458323010001), ('poke', 0.03678711110852928), ('mop', 0.03678711110852928)]"
392,391,27,391_fire_burn_firework_detect,"[('fire', 0.2464294569847228), ('burn', 0.12137558634945317), ('firework', 0.11023399948200922), ('detect', 0.058249317400799284), ('alarm', 0.049993540499315425), ('disappointing', 0.045602084651157414), ('transatlanticism', 0.042952400663407095), ('grapevine', 0.042952400663407095), ('flammable', 0.042952400663407095), ('marching', 0.042952400663407095)]"
393,392,27,392_sad_unfortunate_tragic_poitier,"[('sad', 0.46057341625101206), ('unfortunate', 0.13681314467001285), ('tragic', 0.1223766537012126), ('poitier', 0.11317616682739011), ('sidney', 0.11317616682739011), ('news', 0.10190088405967596), ('grainne', 0.09576327336188574), ('rip', 0.09192650359917251), ('sadly', 0.08876410852272096), ('pity', 0.07036817335314731)]"
394,393,27,393_veteran_accreditation_friendly_armed,"[('veteran', 0.23327187729284599), ('accreditation', 0.1331913805863012), ('friendly', 0.13168208453657324), ('armed', 0.08879425372420081), ('accredited', 0.06887467748647497), ('force', 0.06401246659740448), ('practice', 0.044502039059885486), ('served', 0.03837014918461368), ('veterans', 0.03644526336494811), ('military', 0.03462990365968094)]"
395,394,27,394_parody_account_anonymous_xyz,"[('parody', 0.36645357087854513), ('account', 0.3543685178224244), ('anonymous', 0.06786793790717173), ('xyz', 0.0561425079537447), ('puppet', 0.050690957871940175), ('tumbleweed', 0.050690957871940175), ('fake', 0.05069095787194017), ('sampling', 0.04524569441370199), ('stack', 0.04524569441370199), ('muted', 0.04349494521623597)]"
396,395,27,395_change_changed_kappa_singletime,"[('change', 0.12458716133452999), ('changed', 0.11131165689252785), ('kappa', 0.05092927507232555), ('singletime', 0.05092927507232555), ('lailah', 0.05092927507232555), ('arrggh', 0.05092927507232555), ('nikki', 0.05092927507232555), ('frankl', 0.05092927507232555), ('fancied', 0.05092927507232555), ('frustrating', 0.0482822435774898)]"
397,396,27,396_musk_journalist_sky_shrug,"[('musk', 0.08726761656000552), ('journalist', 0.0475657462384939), ('sky', 0.0475657462384939), ('shrug', 0.0475046159196756), ('medium', 0.04660555749660855), ('resilient', 0.03889180024609471), ('reporter', 0.0373242343405195), ('elon', 0.03664535708785451), ('shown', 0.03585130815793899), ('daily', 0.032238891381887354)]"
398,397,27,397_food_eat_meal_cooky,"[('food', 0.11805909297834354), ('eat', 0.10520297450691175), ('meal', 0.08564650563510025), ('cooky', 0.07544238625954022), ('kedgeree', 0.07193018603057433), ('eating', 0.061022982171614885), ('cook', 0.060834906919515985), ('preparing', 0.04055660461301066), ('bragged', 0.03983295257053395), ('bolognesd', 0.03983295257053395)]"
399,398,27,398_webinar_qi_register_qof,"[('webinar', 0.1595407024696952), ('qi', 0.08218426586120114), ('register', 0.06747911829073476), ('qof', 0.0513981945545093), ('project', 0.04890526725530322), ('free', 0.04722957374614485), ('join', 0.035713849330315996), ('continuity', 0.03376097484685199), ('delving', 0.030646417016214147), ('june', 0.029719626388816492)]"
400,399,26,399_kind_word_thank_duarte,"[('kind', 0.42969860206835797), ('word', 0.2081284912043051), ('thank', 0.09152500779307211), ('duarte', 0.07922331677917309), ('siobhan', 0.07922331677917309), ('thats', 0.06090928736205867), ('locuming', 0.056180508948314535), ('spread', 0.05246342224706715), ('aw', 0.04324244775678474), ('mention', 0.041671112743933245)]"
401,400,26,400_breakfast_eats_prebreakfast_aswell,"[('breakfast', 0.5150444727915763), ('eats', 0.05845968459072598), ('prebreakfast', 0.04629934097484142), ('aswell', 0.04629934097484142), ('avacados', 0.04629934097484142), ('blacklisted', 0.04629934097484142), ('ful', 0.04629934097484142), ('smoothie', 0.04629934097484142), ('basildon', 0.04180358214114547), ('wetherspoons', 0.04180358214114547)]"
402,401,26,401_geography_subject_experting_niche,"[('geography', 0.06882125756962762), ('subject', 0.056950116814241704), ('experting', 0.045820296439404995), ('niche', 0.04540831862784296), ('teach', 0.044098964693501816), ('gregory', 0.042940115457642716), ('dhaka', 0.042940115457642716), ('education', 0.03384169125136087), ('excel', 0.03373792000886816), ('classroom', 0.02989301210786262)]"
403,402,26,402_gym_yoga_fitness_exercise,"[('gym', 0.16092475928635666), ('yoga', 0.09557855831029118), ('fitness', 0.033809536982530655), ('exercise', 0.03210875726079351), ('postcard', 0.029151576980396464), ('class', 0.028620948192965373), ('ache', 0.027748643995809147), ('instructor', 0.027161198563294048), ('resolution', 0.024547459845320346), ('gymnopedia', 0.02002836660147634)]"
404,403,26,403_snow_snowing_nanogenerator_snowfall,"[('snow', 0.24575043309550176), ('snowing', 0.13698292953755925), ('nanogenerator', 0.0825352775607231), ('snowfall', 0.07734725925383079), ('snowed', 0.0736692716735917), ('icy', 0.0736692716735917), ('winter', 0.07144140958850119), ('creates', 0.05966615833535286), ('electricity', 0.05199653494992719), ('snowstorm', 0.04570575968029216)]"
405,404,26,404_olwen_iawn_diolch_da,"[('olwen', 0.5108005262368013), ('iawn', 0.43163073948095315), ('diolch', 0.3905241079210205), ('da', 0.28135192758573546), ('bechgyn', 0.20209236740714515), ('aled', 0.1898407574089233), ('hapus', 0.15701833292040004), ('yn', 0.15701833292040004), ('cariad', 0.14714844443411712), ('penblwydd', 0.14714844443411712)]"
406,405,26,405_rotation_swap_paeds_resp,"[('rotation', 0.1803332811212414), ('swap', 0.05421709534135547), ('paeds', 0.053855699238068766), ('resp', 0.041105368845550556), ('fy', 0.03861728913798139), ('tues', 0.03337336913009479), ('rotate', 0.030910209314212046), ('gen', 0.024525784546381445), ('harsher', 0.02408817064231614), ('ltyr', 0.02408817064231614)]"
407,406,26,406_minister_prime_lusting_perhaps,"[('minister', 0.14323990970603823), ('prime', 0.134970581180163), ('lusting', 0.03961693322914709), ('perhaps', 0.03850665895622625), ('ppp', 0.03536125040332402), ('fiscal', 0.03399297256899673), ('bigot', 0.03399297256899673), ('thoughtless', 0.03399297256899673), ('pompous', 0.032875903089014225), ('bugging', 0.032875903089014225)]"
408,407,26,407_matt_concentrating_ti_daft,"[('matt', 0.45627156275842096), ('concentrating', 0.06359921728529537), ('ti', 0.05643068763388067), ('daft', 0.05277613001486048), ('somewhat', 0.04939837930289499), ('squirming', 0.042441062560271296), ('woz', 0.042441062560271296), ('wriggling', 0.042441062560271296), ('debden', 0.03831995029605001), ('wot', 0.03831995029605001)]"
409,408,26,408_enjoy_youll_ride_sight,"[('enjoy', 1.157090266459637), ('youll', 0.11390499607744513), ('ride', 0.07964483439703138), ('sight', 0.07711903191682744), ('mess', 0.071305695389223), ('run', 0.0430101014116767), ('beautiful', 0.03431263004605039), ('xx', 0.030656765066857557), ('course', 0.02914067940424507), ('amazing', 0.023973425498597774)]"
410,409,26,409_incredible_glorious_intensively_hiren,"[('incredible', 1.075118802552772), ('glorious', 0.5188981634958105), ('intensively', 0.2160635912159266), ('hiren', 0.2160635912159266), ('aweful', 0.19508338332534553), ('tremendous', 0.13862760540919342), ('caring', 0.0933912112059104), ('awesome', 0.0691282414704084), ('truly', 0.06818839719626453), ('god', 0.06320537454936126)]"
411,410,26,410_cute_charming_adorable_cutest,"[('cute', 0.9359968246302334), ('charming', 0.4032047862248186), ('adorable', 0.3428545470330366), ('cutest', 0.21179513071471714), ('fluttershy', 0.1455122144923587), ('vector', 0.1455122144923587), ('nathan', 0.13138268672931433), ('sooo', 0.11273179678493811), ('af', 0.09336144854088535), ('firm', 0.08187887867878171)]"
412,411,25,411_right_righto_correct_lbw,"[('right', 0.36248112923419157), ('righto', 0.17825246275313944), ('correct', 0.17758875707752367), ('lbw', 0.15082715554497006), ('rightly', 0.10499920502886746), ('youd', 0.07338438682532734), ('quite', 0.0676493581551061), ('youre', 0.05687314507817696), ('shes', 0.05342227494151457), ('seems', 0.03763312643936074)]"
413,412,25,412_gift_coupon_card_gratefulwhen,"[('gift', 0.2362920287657135), ('coupon', 0.05502351837381541), ('card', 0.03311393664292569), ('gratefulwhen', 0.030470506453528112), ('berkeley', 0.030470506453528112), ('wardle', 0.030470506453528112), ('tragidoodles', 0.030470506453528112), ('yoo', 0.030470506453528112), ('mccormick', 0.030470506453528112), ('usframed', 0.030470506453528112)]"
414,413,25,413_interesting_intrigued_hmmmm_fascinating,"[('interesting', 0.41395507373948426), ('intrigued', 0.24696293156270144), ('hmmmm', 0.09577005317566921), ('fascinating', 0.08796857765384195), ('officially', 0.06759549543490535), ('letting', 0.058275126024441334), ('agree', 0.05482400458491345), ('ooh', 0.0539587397324379), ('principle', 0.05275152319820624), ('happen', 0.03278003789737334)]"
415,414,25,414_simon_stuart_spelling_libby,"[('simon', 0.6105013202560521), ('stuart', 0.08479895638039382), ('spelling', 0.07524091684517423), ('libby', 0.056588083413695055), ('irresistible', 0.056588083413695055), ('bates', 0.056588083413695055), ('matty', 0.056588083413695055), ('garfunkel', 0.056588083413695055), ('pronouncement', 0.04788163668094287), ('idol', 0.045604787226509146)]"
416,415,25,415_lingering_commiseration_dose_light,"[('lingering', 0.39853607708776306), ('commiseration', 0.27555991690722725), ('dose', 0.2627377182137627), ('light', 0.2516683032252996), ('symptom', 0.15136209048428978), ('leave', 0.14210624907231456), ('doesnt', 0.13438597739918356), ('hope', 0.07595387744451494), ('zyrtec', 0.07274295649419664), ('quitting', 0.05462930332504339)]"
417,416,25,416_hannah_fiona_poppet_edit,"[('hannah', 0.5579769895640545), ('fiona', 0.09802952096792963), ('poppet', 0.09196788071052002), ('edit', 0.07056083758934326), ('dear', 0.068344617387039), ('chunk', 0.0677168251606568), ('luck', 0.05223006841510412), ('recovering', 0.05185451589806362), ('montana', 0.05092927507232555), ('uncultured', 0.05092927507232555)]"
418,417,25,417_bahrain_yemeni_tubli_mocha,"[('bahrain', 0.3362110257316273), ('yemeni', 0.09131562623739577), ('tubli', 0.09131562623739577), ('mocha', 0.09131562623739577), ('east', 0.09028858939586497), ('bahraini', 0.0855756910893447), ('kuwait', 0.0855756910893447), ('desert', 0.0717197986574228), ('middle', 0.0701421646335683), ('blow', 0.05520312479589541)]"
419,418,25,418_cyberpunk_play_game_psplus,"[('cyberpunk', 0.11241775568569196), ('play', 0.09469802830596312), ('game', 0.08478445158000973), ('psplus', 0.07997207018306089), ('daoc', 0.07997207018306089), ('playstation', 0.07997207018306089), ('gaming', 0.05888419579187548), ('download', 0.05217351802676644), ('spyro', 0.04428632614984831), ('seethrough', 0.04428632614984831)]"
420,419,25,419_dare_thirded_third_dawwg,"[('dare', 0.3941773427427884), ('thirded', 0.2681371654132801), ('third', 0.17724143568410822), ('dawwg', 0.15844663355834618), ('eughhh', 0.15844663355834618), ('beg', 0.11531068227801268), ('second', 0.11085225954262622), ('seconded', 0.10976130291675619), ('sixth', 0.10743762987258534), ('want', 0.09957863062186396)]"
421,420,25,420_problem_solution_discussant_toh,"[('problem', 0.18981137686491714), ('solution', 0.12395606553795528), ('discussant', 0.06790570009643408), ('toh', 0.06790570009643408), ('sef', 0.06790570009643408), ('emblematic', 0.06790570009643408), ('perpetuates', 0.061311920473680025), ('approach', 0.05571549675257782), ('yield', 0.05472574467181099), ('alexa', 0.0508793738282363)]"
422,421,25,421_pain_painful_hurt_abdominable,"[('pain', 0.314183266467801), ('painful', 0.16835592510065822), ('hurt', 0.1226738692428707), ('abdominable', 0.07585211180984656), ('throbbing', 0.07585211180984656), ('diode', 0.07585211180984656), ('confort', 0.07585211180984656), ('ymmv', 0.07585211180984656), ('memeing', 0.07585211180984656), ('rr', 0.06848671967804683)]"
423,422,25,422_campaign_supporting_erva_imagery,"[('campaign', 0.36876496402845643), ('supporting', 0.11166869775989048), ('erva', 0.0498608287421369), ('imagery', 0.0498608287421369), ('sharing', 0.035914451912096676), ('rally', 0.035358362275162994), ('gmb', 0.035358362275162994), ('reelection', 0.035358362275162994), ('slate', 0.035358362275162994), ('thank', 0.03403822603874583)]"
424,423,25,423_much_thank_sir_,"[('much', 0.2574548502732559), ('thank', 0.18000984924336738), ('sir', 0.07708748653655165), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05)]"
425,424,25,424_patrick_larkspur_st_stpatricksmarin,"[('patrick', 0.3365575492608583), ('larkspur', 0.31210341803335867), ('st', 0.15962287450155335), ('stpatricksmarin', 0.1351909908698107), ('school', 0.08626315377154392), ('grade', 0.07535931885458035), ('piper', 0.052608171832971125), ('ruby', 0.052608171832971125), ('valeriedawydiak', 0.04815472195569817), ('girl', 0.04207052314630298)]"
426,425,24,425_panel_youtube_live_using,"[('panel', 0.08368519477181705), ('youtube', 0.0774767753942884), ('live', 0.060634480403791075), ('using', 0.0575128081712202), ('watch', 0.052402803480944345), ('question', 0.0492662109477704), ('tune', 0.048181123132891544), ('panellist', 0.04222090401188839), ('pm', 0.04074487224105087), ('channel', 0.03954642919733278)]"
427,426,24,426_hat_cantona_wearing_postbox,"[('hat', 0.42841964963777185), ('cantona', 0.06812435608186669), ('wearing', 0.05557577542721314), ('postbox', 0.05350524661744241), ('umbrella', 0.04924825767362458), ('minion', 0.03772538894246337), ('kinking', 0.03772538894246337), ('ealing', 0.03772538894246337), ('bucketed', 0.03772538894246337), ('madly', 0.03772538894246337)]"
428,427,24,427_necklace_karen_md_gift,"[('necklace', 0.160274902950201), ('karen', 0.10821710448319855), ('md', 0.10400913285641876), ('gift', 0.10385487364984404), ('horton', 0.08933953283183403), ('collectivehearts', 0.08289390610041952), ('earring', 0.06703685497676563), ('homemade', 0.06268073312415258), ('cultivated', 0.0532045590887306), ('intersection', 0.04986021670908101)]"
429,428,24,428_queen_royal_charles_elizabeth,"[('queen', 0.1751589817172779), ('royal', 0.09090023193897401), ('charles', 0.07390021675659394), ('elizabeth', 0.05823802779872169), ('diana', 0.04449782550679305), ('jubilee', 0.04449782550679305), ('prince', 0.037382557310298915), ('blue', 0.034661477803534284), ('seeneaten', 0.03211756085642152), ('buzzcocks', 0.03211756085642152)]"
430,429,24,429_camp_china_park_state,"[('camp', 0.48122687199730396), ('china', 0.471162103087996), ('park', 0.2964166784603279), ('state', 0.23512172699363443), ('beijing', 0.0995466009682884), ('hike', 0.081418282965224), ('postwork', 0.04428632614984831), ('baijiu', 0.04428632614984831), ('panoramic', 0.04428632614984831), ('climbed', 0.04428632614984831)]"
431,430,24,430_missed_shh_woops_ohmygod,"[('missed', 0.6424097012628645), ('shh', 0.1768062520166201), ('woops', 0.1096938232327012), ('ohmygod', 0.1096938232327012), ('yaaay', 0.08840312600831005), ('quad', 0.08840312600831005), ('bos', 0.07975379505743066), ('oops', 0.06543455145858397), ('dan', 0.06172407777323546), ('sorry', 0.058946746410645665)]"
432,431,24,431_wrong_elementary_factually_categorically,"[('wrong', 0.5065915050572359), ('elementary', 0.13138268672931433), ('factually', 0.1231242086081388), ('categorically', 0.10902722963193491), ('incorrect', 0.08917240515238818), ('afraid', 0.06322351570854087), ('sir', 0.05453808571293449), ('correct', 0.048323471313611886), ('thats', 0.041952825478968975), ('completely', 0.04084653061653314)]"
433,432,24,432_club_posted_horton_photo,"[('club', 0.3593721988747228), ('posted', 0.22429626357138174), ('horton', 0.20889050188699357), ('photo', 0.18508405345100656), ('kasselsam', 0.05960881157163335), ('uploading', 0.049466057888563064), ('photography', 0.046817090790262104), ('swipe', 0.04573387621531507), ('gallery', 0.043092225464421506), ('video', 0.04307215034475464)]"
434,433,24,433_sure_lexicon_gail_tbf,"[('sure', 0.4599558688205538), ('lexicon', 0.22560785663089436), ('gail', 0.1051020292231813), ('tbf', 0.09637380263583219), ('mail', 0.0734729793570497), ('liked', 0.06598719037765581), ('george', 0.06440966101541643), ('sorry', 0.06247073668519513), ('yes', 0.056252590301679305), ('possibly', 0.05117209901287283)]"
435,434,24,434_ffs_ffssss_ffsss_wowsers,"[('ffs', 0.8047189562170501), ('ffssss', 0.21459172165788007), ('ffsss', 0.21459172165788007), ('wowsers', 0.11883497516875963), ('thissss', 0.11883497516875963), ('ffsssss', 0.11883497516875963), ('ffss', 0.11883497516875963), ('royale', 0.10729586082894003), ('gob', 0.10729586082894003), ('puke', 0.10055143702998003)]"
