Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,created_at,edit_history_tweet_ids,text,withheld,clean_text,non_english,whitespace
1995,1995,1995,1.5310061675725332e+18,2022-05-29 20:14:49+00:00,['1531006167572533251'],"Ukraine war is Putin’s death warrant, says wife of jailed politician  https://t.co/bhIdbXykQX",,ukraine war is putin’s death warrant says wife of jailed politician  ,True,False
1996,1996,1996,1.5310056123765883e+18,2022-05-29 20:12:37+00:00,['1531005612376588288'],https://t.co/D3z2CaXJdV,,,True,False
1997,1997,1997,1.5310051521272914e+18,2022-05-29 20:10:47+00:00,['1531005152127291393'],Skint Iceland shoppers putting rest of their food back when they hit £40 at till https://t.co/m6q7UykXNZ,,skint iceland shoppers putting rest of their food back when they hit £40 at till ,True,False
1998,1998,1998,1.5310046521620152e+18,2022-05-29 20:08:48+00:00,['1531004652162015232'],We’re all social democrats now as Rishi Sunak joins the global rush to dump Thatcherite verities | Will Hutton https://t.co/ZNqcQMom4H,,we’re all social democrats now as rishi sunak joins the global rush to dump thatcherite verities  will hutton ,True,False
1999,1999,1999,1.5310045884716032e+18,2022-05-29 20:08:33+00:00,['1531004588471603200'],Ukraine war: Lithuania reveals how it is breaking away from dependence on Russian energy | World News | Sky News https://t.co/YBwCeH2e0j,,ukraine war lithuania reveals how it is breaking away from dependence on russian energy  world news  sky news ,True,False
2000,2000,2000,1.53100328512922e+18,2022-05-29 20:03:22+00:00,['1531003285129220096'],Sue Gray's report is like a surrealist’s bad dream | Stewart Lee https://t.co/Qr8J3Rcu4Z,,sue grays report is like a surrealist’s bad dream  stewart lee ,True,False
2011,2011,2011,1.530877865138471e+18,2022-05-29 11:45:00+00:00,['1530877865138470917'],F-35 Stealth Fighters Are ‘Policing’ Europe's Skies to Keep Russia at Bay https://t.co/ORaVeIm7wB,,f35 stealth fighters are ‘policing’ europes skies to keep russia at bay ,True,False
2012,2012,2012,1.530876700267098e+18,2022-05-29 11:40:22+00:00,['1530876700267098118'],‘We can’t live with people who support Putin’s war’: the TV chief who fled Russia https://t.co/yhYeb7MnvO,,‘we can’t live with people who support putin’s war’ the tv chief who fled russia ,True,False
2013,2013,2013,1.5308766252939182e+18,2022-05-29 11:40:04+00:00,['1530876625293918211'],"Boris Johnson, the party animal, has vomited over standards in public life | Andrew Rawnsley https://t.co/YFbg6bZE5E",,boris johnson the party animal has vomited over standards in public life  andrew rawnsley ,True,False
2014,2014,2014,1.5308763947203297e+18,2022-05-29 11:39:09+00:00,['1530876394720329728'],Loophole could let North Sea oil and gas giants slash UK windfall tax bill  https://t.co/dkRND2cnig,,loophole could let north sea oil and gas giants slash uk windfall tax bill  ,True,False
2016,2016,2016,1.530751408982614e+18,2022-05-29 03:22:30+00:00,['1530751408982614016'],https://t.co/E6IlW30Tpe,,,True,False
2017,2017,2017,1.5307060485538202e+18,2022-05-29 00:22:15+00:00,['1530706048553820161'],🙄Elon Musk welcomes global recession: ‘it’s been raining money on fools for too long’ | Andrew Lawrence https://t.co/iqQSJfKSec,,elon musk welcomes global recession ‘it’s been raining money on fools for too long’  andrew lawrence ,True,False
2018,2018,2018,1.5307056806294856e+18,2022-05-29 00:20:48+00:00,['1530705680629485568'],"Biden says Putin trying to ‘wipe out’ Ukrainian culture, as prospect of retreat looms in east https://t.co/y4GvbAn64g",,biden says putin trying to ‘wipe out’ ukrainian culture as prospect of retreat looms in east ,True,False
2019,2019,2019,1.5307033345371054e+18,2022-05-29 00:11:28+00:00,['1530703334537105415'],"Big of him
#RussianWarCrimesInUkraine
https://t.co/lyL2aIszHl",,"big of him

",True,False
2020,2020,2020,1.530701761585066e+18,2022-05-29 00:05:13+00:00,['1530701761585065985'],Ukraine is set to be sacrificed on the altar of globalisation https://t.co/Wldh8fGevW,,ukraine is set to be sacrificed on the altar of globalisation ,True,False
2021,2021,2021,1.5306521683946168e+18,2022-05-28 20:48:09+00:00,['1530652168394616833'],https://t.co/eldDlAOhdn,,,True,False
2022,2022,2022,1.5306449509411471e+18,2022-05-28 20:19:28+00:00,['1530644950941147136'],https://t.co/dWnqE8iZnj,,,True,False
2023,2023,2023,1.5306447828250665e+18,2022-05-28 20:18:48+00:00,['1530644782825066498'],Nurse fined £10k for organising protest says Partygate fallout shows Boris Johnson doesn't care https://t.co/qeST1wRMob,,nurse fined £10k for organising protest says partygate fallout shows boris johnson doesnt care ,True,False
2024,2024,2024,1.5306440438012764e+18,2022-05-28 20:15:52+00:00,['1530644043801276417'],Ukrainian refugees turn to food banks as UK hosts struggle with costs https://t.co/qzEkt38gYU,,ukrainian refugees turn to food banks as uk hosts struggle with costs ,True,False
2027,2027,2027,1.530505520900997e+18,2022-05-28 11:05:26+00:00,['1530505520900997120'],https://t.co/EteRIajqjQ,,,True,False
2028,2028,2028,1.5305051706180485e+18,2022-05-28 11:04:02+00:00,['1530505170618048512'],https://t.co/tDobKNvPJQ,,,True,False
2029,2029,2029,1.5305048705408532e+18,2022-05-28 11:02:51+00:00,['1530504870540853254'],Oasis Outback: Where Salvador Ramos bought the assault rifles for the Texas school shooting  https://t.co/EHlYisR5XY via @elpaisinenglish,,oasis outback where salvador ramos bought the assault rifles for the texas school shooting   via ,True,False
2030,2030,2030,1.530408430422397e+18,2022-05-28 04:39:38+00:00,['1530408430422396930'],'Traitor' official turns on Putin demanding 'immediate withdrawal' from Ukraine https://t.co/sO7bVLGJk9,,traitor official turns on putin demanding immediate withdrawal from ukraine ,True,False
2031,2031,2031,1.5304022264050975e+18,2022-05-28 04:14:58+00:00,['1530402226405097473'],"‘We’re going to lose, we deserve it’: the view from inside the Tory party https://t.co/U3LGhjhRl7",,‘we’re going to lose we deserve it’ the view from inside the tory party ,True,False
2032,2032,2032,1.530288411587842e+18,2022-05-27 20:42:43+00:00,['1530288411587842048'],"Bank of England ‘reluctant’ to talk about Brexit harm, says Bank of America https://t.co/AChLeRKZnS",,bank of england ‘reluctant’ to talk about brexit harm says bank of america ,True,False
2033,2033,2033,1.5302880730319585e+18,2022-05-27 20:41:22+00:00,['1530288073031958528'],Vladimir Putin’s forces are running out of tanks https://t.co/BoUmSJIV1f,,vladimir putin’s forces are running out of tanks ,True,False
2034,2034,2034,1.5302869718427116e+18,2022-05-27 20:37:00+00:00,['1530286971842711553'],How to claim the energy bill rebate after Rishi Sunak increases it to £400 with no repayment https://t.co/cB0x7czSDt,,how to claim the energy bill rebate after rishi sunak increases it to £400 with no repayment ,True,False
2035,2035,2035,1.53028689180271e+18,2022-05-27 20:36:41+00:00,['1530286891802710017'],Boris Johnson changes ministerial code so those who breach it don't have to quit or face sack | Politics News | Sky News https://t.co/sJS0MM2y8b,,boris johnson changes ministerial code so those who breach it dont have to quit or face sack  politics news  sky news ,True,False
2036,2036,2036,1.5302868294838272e+18,2022-05-27 20:36:26+00:00,['1530286829483827201'],115 Russian national guard soldiers sacked for refusing to fight in Ukraine https://t.co/mE8Cs4iXKL,,115 russian national guard soldiers sacked for refusing to fight in ukraine ,True,False
2037,2037,2037,1.5302535752926945e+18,2022-05-27 18:24:17+00:00,['1530253575292694532'],Braverman tried to embarrass Thornberry but exposed her own lack of respect for scrutiny https://t.co/orWj5Cfi8L,,braverman tried to embarrass thornberry but exposed her own lack of respect for scrutiny ,True,False
2038,2038,2038,1.530251047297491e+18,2022-05-27 18:14:15+00:00,['1530251047297490945'],Anthony Horowitz: I’m still waiting to see benefit of Brexit https://t.co/qXN7dx9keS,,anthony horowitz i’m still waiting to see benefit of brexit ,True,False
2039,2039,2039,1.5302504801856594e+18,2022-05-27 18:11:59+00:00,['1530250480185659392'],"No drive, no spine, very little vision: even science can’t explain the creatures clinging on to Johnson https://t.co/3cPZeEVbPG",,no drive no spine very little vision even science can’t explain the creatures clinging on to johnson ,True,False
2040,2040,2040,1.5302501474390262e+18,2022-05-27 18:10:40+00:00,['1530250147439026176'],"If Boris Johnson’s Partygate shame leads to this U-turn and help for those in need, we need more parties | Polly Toynbee https://t.co/3dyGLTrxeK",,if boris johnson’s partygate shame leads to this uturn and help for those in need we need more parties  polly toynbee ,True,False
2055,2055,2055,1.530173039333319e+18,2022-05-27 13:04:16+00:00,['1530173039333318662'],Sue Gray report: Tory MP quits as Patel’s aide over ‘toxic culture’ at No 10 https://t.co/hJEGRgw7km,,sue gray report tory mp quits as patel’s aide over ‘toxic culture’ at no 10 ,True,False
2056,2056,2056,1.5301723356296724e+18,2022-05-27 13:01:28+00:00,['1530172335629672448'],Sunak cleans up The Convict’s party debris with a bailout package | John Crace https://t.co/VEgEWL70XZ,,sunak cleans up the convict’s party debris with a bailout package  john crace ,True,False
2060,2060,2060,1.5301467242028073e+18,2022-05-27 11:19:42+00:00,['1530146724202807297'],https://t.co/DqW0J4xnRt,,,True,False
2065,2065,2065,1.530094008315396e+18,2022-05-27 07:50:14+00:00,['1530094008315396096'],"NI will get £1,000 of UK cost of living cash, Treasury says https://t.co/fLS3Js8cbR",,ni will get £1000 of uk cost of living cash treasury says ,True,False
2068,2068,2068,1.529894623795196e+18,2022-05-26 18:37:57+00:00,['1529894623795195921'],@emmerdale @ITV @itvhub @WeAreSTV Advice from the local   murderess,,    advice from the local   murderess,True,False
2069,2069,2069,1.529893315608359e+18,2022-05-26 18:32:45+00:00,['1529893315608358912'],😔😔😔https://t.co/vYjItFmXrQ,,,True,False
2076,2076,2076,1.5297977470958715e+18,2022-05-26 12:12:59+00:00,['1529797747095871488'],"😔😔😔
Activist threatens LGBT+ allies during Pride: You're not safe https://t.co/6BlMv7U7Hk",,"
activist threatens lgbt allies during pride youre not safe ",True,False
2077,2077,2077,1.529792953740411e+18,2022-05-26 11:53:57+00:00,['1529792953740410881'],"Private sector to help tackle NI hospital waiting times, Minister says https://t.co/OOOmYf3fs9",,private sector to help tackle ni hospital waiting times minister says ,True,False
2078,2078,2078,1.5297926333332398e+18,2022-05-26 11:52:40+00:00,['1529792633333239808'],First Monkeypox case confirmed in Northern Ireland https://t.co/5cKxAALvrX,,first monkeypox case confirmed in northern ireland ,True,False
2079,2079,2079,1.52979184369689e+18,2022-05-26 11:49:32+00:00,['1529791843696889856'],https://t.co/CPokpkQ3Qi,,,True,False
2080,2080,2080,1.5297912964239852e+18,2022-05-26 11:47:21+00:00,['1529791296423985152'],"Food bank demand for items to eat cold ‘mind blowing’, says Jack Monroe https://t.co/6viNjYqJaD",,food bank demand for items to eat cold ‘mind blowing’ says jack monroe ,True,False
2081,2081,2081,1.5297912381945774e+18,2022-05-26 11:47:07+00:00,['1529791238194577408'],Met police faces legal action over ‘irrational’ handling of Partygate https://t.co/lQ0EahInVr,,met police faces legal action over ‘irrational’ handling of partygate ,True,False
2113,2113,2113,1.5297875936631685e+18,2022-05-26 11:32:39+00:00,['1529787593663168513'],@Becket8 Probably for a few millionaire pals only,, probably for a few millionaire pals only,True,False
2140,2140,2140,1.529536747981394e+18,2022-05-25 18:55:52+00:00,['1529536747981393923'],"#emmerdale has little ""churchy"" empathetic   Amelia been bodysnatched?",, has little churchy empathetic   amelia been bodysnatched,True,False
2141,2141,2141,1.529493545589125e+18,2022-05-25 16:04:12+00:00,['1529493545589125121'],Three cheers for the blind eye of the police: where would our leader be without it? | Marina Hyde https://t.co/GPFCRxuqNt,,three cheers for the blind eye of the police where would our leader be without it  marina hyde ,True,False
2142,2142,2142,1.5294797132359148e+18,2022-05-25 15:09:14+00:00,['1529479713235914752'],"All fine and good but please please dont destroy the peace process
@BorisJohnson
UK Government to introduce language legislation in Northern Ireland https://t.co/bHlhgRzmIP",,"all fine and good but please please dont destroy the peace process

uk government to introduce language legislation in northern ireland ",True,False
2143,2143,2143,1.5294464352546363e+18,2022-05-25 12:57:00+00:00,['1529446435254636546'],https://t.co/MnJEvYHoCD,,,True,False
2144,2144,2144,1.529445907095339e+18,2022-05-25 12:54:54+00:00,['1529445907095339008'],"Badgers Are Being Beaten to Death in China for Your Paintbrushes, PETA Says  https://t.co/XsZsVTxeHe",,badgers are being beaten to death in china for your paintbrushes peta says  ,True,False
2157,2157,2157,1.529443004636971e+18,2022-05-25 12:43:22+00:00,['1529443004636971008'],Top Kremlin officials &amp;#39;are already choosing Vladimir Putin&amp;#39;s successor&amp;#39; https://t.co/NcRuRFKB5z via @MetroUK,,top kremlin officials ampare already choosing vladimir putinamps successoramp  via ,True,False
2159,2159,2159,1.5294423940971889e+18,2022-05-25 12:40:57+00:00,['1529442394097188867'],I'm sure all these people worked hard too #ToryCriminalsUnfitToGovern https://t.co/zudIAdHvN5,,im sure all these people worked hard too  ,True,False
2176,2176,2176,1.529440851675558e+18,2022-05-25 12:34:49+00:00,['1529440851675557890'],https://t.co/dedE2MeuDf,,,True,False
2210,2210,2210,1.5294095999835668e+18,2022-05-25 10:30:38+00:00,['1529409599983566849'],Vladimir Putin's obsession: Why Russia's leader is so fixated on taking Ukraine  | World News | Sky News https://t.co/UOg5HP3y1y,,vladimir putins obsession why russias leader is so fixated on taking ukraine   world news  sky news ,True,False
2211,2211,2211,1.5294093705089065e+18,2022-05-25 10:29:43+00:00,['1529409370508906497'],"‘I’m begging the government to listen’: Martin Lewis on getting political, mental health and the cost of living crisis https://t.co/rCwOh8HDRE",,‘i’m begging the government to listen’ martin lewis on getting political mental health and the cost of living crisis ,True,False
2212,2212,2212,1.5294093202905088e+18,2022-05-25 10:29:31+00:00,['1529409320290508801'],Partygate: cabinet minister says there was ‘blurring of boundary’ at No 10 https://t.co/AaXYoeaGAX,,partygate cabinet minister says there was ‘blurring of boundary’ at no 10 ,True,False
2213,2213,2213,1.5292748213387018e+18,2022-05-25 01:35:04+00:00,['1529274821338701824'],Boris Johnson may survive Partygate but Dominic Cummings isn't finished yet https://t.co/BT90F8OBSz,,boris johnson may survive partygate but dominic cummings isnt finished yet ,True,False
2214,2214,2214,1.529274722067923e+18,2022-05-25 01:34:40+00:00,['1529274722067922944'],https://t.co/D7zYbKCFLl,,,True,False
2215,2215,2215,1.5292745820914117e+18,2022-05-25 01:34:07+00:00,['1529274582091411456'],https://t.co/DmLfalTejU,,,True,False
2224,2224,2224,1.529261569489658e+18,2022-05-25 00:42:25+00:00,['1529261569489657860'],https://t.co/MDk6Jc4Y23,,,True,False
2225,2225,2225,1.529261257156608e+18,2022-05-25 00:41:10+00:00,['1529261257156608000'],Shell profits soar to $9.1bn amid calls for windfall tax https://t.co/U95iFfFVLE,,shell profits soar to 91bn amid calls for windfall tax ,True,False
2226,2226,2226,1.5292611986125046e+18,2022-05-25 00:40:56+00:00,['1529261198612504576'],The Observer view on the urgent need for a windfall tax on the energy giants | Observer editorial https://t.co/JHfytKYUuq,,the observer view on the urgent need for a windfall tax on the energy giants  observer editorial ,True,False
2227,2227,2227,1.5292610997485732e+18,2022-05-25 00:40:33+00:00,['1529261099748573184'],"As energy bills rise, oil giants are poised to make unpopular profits https://t.co/wNEkifVVLk",,as energy bills rise oil giants are poised to make unpopular profits ,True,False
2228,2228,2228,1.5292609162897244e+18,2022-05-25 00:39:49+00:00,['1529260916289724418'],We can’t all work ourselves out of the cost of living crisis | Letters https://t.co/QDPqjNiwUm,,we can’t all work ourselves out of the cost of living crisis  letters ,True,False
2229,2229,2229,1.5292608423776993e+18,2022-05-25 00:39:31+00:00,['1529260842377699328'],Share on Twitter https://t.co/Sci1ZaEf2E,,share on twitter ,True,False
2230,2230,2230,1.5292604573910057e+18,2022-05-25 00:37:59+00:00,['1529260457391005696'],https://t.co/ojLpaIHd3A,,,True,False
2231,2231,2231,1.5292600039448084e+18,2022-05-25 00:36:11+00:00,['1529260003944808449'],"Tories 'to U-turn on windfall tax' with levy on oil, gas and electricity giants https://t.co/1aOX0nuyT6",,tories to uturn on windfall tax with levy on oil gas and electricity giants ,True,False
2232,2232,2232,1.5292593148625142e+18,2022-05-25 00:33:27+00:00,['1529259314862514178'],"Rishi Sunak pays £10,000 for private helicopter trip to glitzy Tory dinner https://t.co/3IwujiIGp4",,rishi sunak pays £10000 for private helicopter trip to glitzy tory dinner ,True,False
2233,2233,2233,1.529257185477374e+18,2022-05-25 00:24:59+00:00,['1529257185477373958'],Partygate: Govt poised to announce multibillion-pound cost of living package as Sue Gray report expected | Politics News | Sky News https://t.co/d4wv7dloxE,,partygate govt poised to announce multibillionpound cost of living package as sue gray report expected  politics news  sky news ,True,False
2237,2237,2237,1.5292180516355768e+18,2022-05-24 21:49:29+00:00,['1529218051635576832'],"@EWTNNewsNightly @ArchCordileone @ArchdioceseSF @ErikRosalesNews Maybe he can explain, given hes being so chatty and all, why the church covered for all those paedo priests, where they banned from the eucharist?",,    maybe he can explain given hes being so chatty and all why the church covered for all those paedo priests where they banned from the eucharist,True,False
2238,2238,2238,1.5291231796707738e+18,2022-05-24 15:32:30+00:00,['1529123179670773764'],https://t.co/Iq28ouEmNy,,,True,False
2239,2239,2239,1.529122824685867e+18,2022-05-24 15:31:05+00:00,['1529122824685867009'],https://t.co/UfYbLNgtsC,,,True,False
2240,2240,2240,1.5290836884488888e+18,2022-05-24 12:55:34+00:00,['1529083688448888832'],https://t.co/NEVZYwl548,,,True,False
2241,2241,2241,1.52908343461385e+18,2022-05-24 12:54:34+00:00,['1529083434613850112'],"As millions struggled, it’s jaw-dropping that the Government spent cash on juggling lessons https://t.co/aba01tW2bw",,as millions struggled it’s jawdropping that the government spent cash on juggling lessons ,True,False
2242,2242,2242,1.5290824820748206e+18,2022-05-24 12:50:47+00:00,['1529082482074820608'],"#OneRuleForThem 
  Sadiq Khan demands explanation from police after 'smoking gun' pictures - as Shapps denies PM was partying | Politics News | Sky News https://t.co/UbkruKzrdW",," 
  sadiq khan demands explanation from police after smoking gun pictures  as shapps denies pm was partying  politics news  sky news ",True,False
2274,2274,2274,1.529080344133124e+18,2022-05-24 12:42:17+00:00,['1529080344133124098'],"In the Passport Office queue I see distress, despair and the dilapidated state of Britain | Polly Toynbee https://t.co/8Dc5AUhXQV",,in the passport office queue i see distress despair and the dilapidated state of britain  polly toynbee ,True,False
2275,2275,2275,1.5290801745532723e+18,2022-05-24 12:41:37+00:00,['1529080174553272322'],Sunak says he can’t help the cost of living crisis. What about these five simple steps? | George Dibb https://t.co/fbosvnjEON,,sunak says he can’t help the cost of living crisis what about these five simple steps  george dibb ,True,False
2277,2277,2277,1.529077582137811e+18,2022-05-24 12:31:19+00:00,['1529077582137810944'],It only gets worse: No 10 staff pulled all nighters and left chaos after parties https://t.co/3c3rQMYu1v via @MetroUK,,it only gets worse no 10 staff pulled all nighters and left chaos after parties  via ,True,False
2288,2288,2288,1.5290655577057772e+18,2022-05-24 11:43:32+00:00,['1529065557705777152'],@vixenC @Out5p0ken @ArchCordileone Its,,   its,True,False
2289,2289,2289,1.5290654956553298e+18,2022-05-24 11:43:17+00:00,['1529065495655329792'],"@vixenC @Out5p0ken @ArchCordileone Whatever happened to Limbo, thankfully IRS never mentioned now, mothers grieved forever, thinking they'd never see their child again even after death, what evil bastards thought this up",,   whatever happened to limbo thankfully irs never mentioned now mothers grieved forever thinking theyd never see their child again even after death what evil bastards thought this up,True,False
2298,2298,2298,1.5290635793700045e+18,2022-05-24 11:35:40+00:00,['1529063579370004480'],@ArchCordileone Weaponising the Body of Christ😔,, weaponising the body of christ,True,False
2304,2304,2304,1.5288934123379794e+18,2022-05-24 00:19:29+00:00,['1528893412337979393'],"Russia will unleash nukes rather than accept defeat, warns state TV https://t.co/5LnydBnM1q via @MailOnline",,russia will unleash nukes rather than accept defeat warns state tv  via ,True,False
2305,2305,2305,1.5288932654281114e+18,2022-05-24 00:18:54+00:00,['1528893265428111360'],"Australia has shown how quickly the right can crumble. Boris Johnson, be warned | Gaby Hinsliff https://t.co/zXO0C1exzN",,australia has shown how quickly the right can crumble boris johnson be warned  gaby hinsliff ,True,False
2306,2306,2306,1.5288489621610906e+18,2022-05-23 21:22:51+00:00,['1528848962161090561'],Putin sees glimpses of revolt as soldier quits war after shocking battering in Ukraine https://t.co/oe5YJAtFWZ,,putin sees glimpses of revolt as soldier quits war after shocking battering in ukraine ,True,False
2307,2307,2307,1.528848861275558e+18,2022-05-23 21:22:27+00:00,['1528848861275557891'],Putin ally admits Russia forced to scale down Ukraine goals 'War will determine our plans' https://t.co/iv9pzfmb4r,,putin ally admits russia forced to scale down ukraine goals war will determine our plans ,True,False
2308,2308,2308,1.5288472747674378e+18,2022-05-23 21:16:09+00:00,['1528847274767437826'],"Vladimir Putin is using Ukraine war to weaponise global food supply, Western official warns https://t.co/XfYBk68okZ",,vladimir putin is using ukraine war to weaponise global food supply western official warns ,True,False
2312,2312,2312,1.5288122733090406e+18,2022-05-23 18:57:04+00:00,['1528812273309040640'],@emmerdale @SoapAwards @ITV @WeAreSTV @itvhub #lydia should ask Bernice for the inheritance she stole of her that would buy her a caravan,,      should ask bernice for the inheritance she stole of her that would buy her a caravan,True,False
2313,2313,2313,1.5287798396033595e+18,2022-05-23 16:48:11+00:00,['1528779839603359744'],Zelenskiy urges ‘maximum sanctions’ against Russia in Davos speech https://t.co/A0X5YOtKuF,,zelenskiy urges ‘maximum sanctions’ against russia in davos speech ,True,False
2314,2314,2314,1.52877971286408e+18,2022-05-23 16:47:41+00:00,['1528779712864079872'],Photos show Boris Johnson with glass of wine at No 10 party he was not fined for https://t.co/NhSdU3X9xT,,photos show boris johnson with glass of wine at no 10 party he was not fined for ,True,False
2315,2315,2315,1.528775845413798e+18,2022-05-23 16:32:19+00:00,['1528775845413797889'],America’s billionaire class is funding anti-democratic forces | Robert Reich https://t.co/9TWEfUrIw0,,america’s billionaire class is funding antidemocratic forces  robert reich ,True,False
2316,2316,2316,1.5287757869285212e+18,2022-05-23 16:32:05+00:00,['1528775786928521218'],Nazanin Zaghari-Ratcliffe says UK official witnessed her signing false confession to secure Iran  release https://t.co/vF3ynWosmK,,nazanin zaghariratcliffe says uk official witnessed her signing false confession to secure iran  release ,True,False
2317,2317,2317,1.5287109624459633e+18,2022-05-23 12:14:30+00:00,['1528710962445963266'],The artist who creates creatures  https://t.co/rPeg2Sklau,,the artist who creates creatures  ,True,False
2318,2318,2318,1.5285576931365192e+18,2022-05-23 02:05:27+00:00,['1528557693136519168'],Our grief meant nothing to those in power as No 10 partied through the pandemic | Letters https://t.co/mnrYfAByIh,,our grief meant nothing to those in power as no 10 partied through the pandemic  letters ,True,False
2319,2319,2319,1.5285548724921508e+18,2022-05-23 01:54:15+00:00,['1528554872492150785'],Bravo! Music at reopened Kyiv opera replaces noise of Russian artillery https://t.co/hx8WOnrE7R,,bravo music at reopened kyiv opera replaces noise of russian artillery ,True,False
2320,2320,2320,1.528554564487725e+18,2022-05-23 01:53:02+00:00,['1528554564487725056'],"Vladimir Putin 'will be sent to sanatorium to avoid coup', claims ex-MI6 chief https://t.co/zzavUCOMUv",,vladimir putin will be sent to sanatorium to avoid coup claims exmi6 chief ,True,False
2321,2321,2321,1.5285534731380982e+18,2022-05-23 01:48:41+00:00,['1528553473138098178'],Russia deploys only ‘Terminator’ tank unit to ramp up Donbas offensive https://t.co/iX9xmuvYhy,,russia deploys only ‘terminator’ tank unit to ramp up donbas offensive ,True,False
2356,2356,2356,1.5281399770995548e+18,2022-05-21 22:25:36+00:00,['1528139977099554816'],Share on Twitter https://t.co/JcLIYNqCXt,,share on twitter ,True,False
2357,2357,2357,1.5281286003728056e+18,2022-05-21 21:40:24+00:00,['1528128600372805635'],"@OccupyDemocrats ✋ he knows, hes just lost the run of himself, the stress of standing up to putler maybe",,  he knows hes just lost the run of himself the stress of standing up to putler maybe,True,False
2364,2364,2364,1.52811003455889e+18,2022-05-21 20:26:37+00:00,['1528110034558889985'],Opinion: Monkeypox is the result of our cruel relationship with animals https://t.co/PNgKiZcAr6,,opinion monkeypox is the result of our cruel relationship with animals ,True,False
2365,2365,2365,1.528109641678332e+18,2022-05-21 20:25:04+00:00,['1528109641678331904'],Zelenskiy signals readiness for new talks if Mariupol troops are not harmed https://t.co/61aIw5gWBk,,zelenskiy signals readiness for new talks if mariupol troops are not harmed ,True,False
2366,2366,2366,1.5281095887042888e+18,2022-05-21 20:24:51+00:00,['1528109588704288771'],Boris Johnson to sacrifice top official over Partygate to save himself https://t.co/dTPcsmTpXN,,boris johnson to sacrifice top official over partygate to save himself ,True,False
2371,2371,2371,1.5280877272158904e+18,2022-05-21 18:57:59+00:00,['1528087727215890433'],"Wise up, if you don't like my views scroll on https://t.co/PWePUgnFx3",,wise up if you dont like my views scroll on ,True,False
2391,2391,2391,1.5280677504673464e+18,2022-05-21 17:38:36+00:00,['1528067750467346441'],"The animals where in the hold, he wanted to fill the plane with people #PenFarthing
 #letdownbyukgovt https://t.co/Voeo6eNwmo",,"the animals where in the hold he wanted to fill the plane with people 
  ",True,False
2397,2397,2397,1.5280379245912556e+18,2022-05-21 15:40:05+00:00,['1528037924591255558'],Iain Duncan Smith calls for benefits to rise in line with inflation https://t.co/aYMentU4iS,,iain duncan smith calls for benefits to rise in line with inflation ,True,False
2398,2398,2398,1.5280378326312305e+18,2022-05-21 15:39:43+00:00,['1528037832631230464'],Ukraine war: How Putin's invasion is causing a worldwide food crisis - and what can be done | World News | Sky News https://t.co/FmuCHyyicQ,,ukraine war how putins invasion is causing a worldwide food crisis  and what can be done  world news  sky news ,True,False
2399,2399,2399,1.5280378022727516e+18,2022-05-21 15:39:36+00:00,['1528037802272751616'],Don’t just condemn just our lying PM: save some anger for the cowards who enabled him | Jonathan Freedland https://t.co/cjX0lLHEUY,,don’t just condemn just our lying pm save some anger for the cowards who enabled him  jonathan freedland ,True,False
2407,2407,2407,1.528024232923476e+18,2022-05-21 14:45:41+00:00,['1528024232923475968'],Labor to beat Conservatives in Australian election https://t.co/3zZPwudKTt,,labor to beat conservatives in australian election ,True,False
2408,2408,2408,1.5279971322124288e+18,2022-05-21 12:57:59+00:00,['1527997132212428801'],"'Red Wall' voters overwhelmingly back nationalised energy and rail, poll finds https://t.co/WkgAN2BC1q",,red wall voters overwhelmingly back nationalised energy and rail poll finds ,True,False
2409,2409,2409,1.527997065388753e+18,2022-05-21 12:57:43+00:00,['1527997065388752896'],6 items becoming unaffordable as inflation hits 9% - including fuel and drinks https://t.co/27L78dR7dn,,6 items becoming unaffordable as inflation hits 9  including fuel and drinks ,True,False
2410,2410,2410,1.5279962905917604e+18,2022-05-21 12:54:39+00:00,['1527996290591760385'],"#letthemeatcake
Liz Truss says ‘high-paid jobs’ answer to cost of living crisis https://t.co/mlJ59tHrDA",,"
liz truss says ‘highpaid jobs’ answer to cost of living crisis ",True,False
2411,2411,2411,1.527996101357359e+18,2022-05-21 12:53:54+00:00,['1527996101357359106'],Hospitals set up food banks for staff struggling with cost of living crisis https://t.co/kLb2zCRywX,,hospitals set up food banks for staff struggling with cost of living crisis ,True,False
2424,2424,2424,1.527994917292757e+18,2022-05-21 12:49:11+00:00,['1527994917292756998'],Cats in lockdown https://t.co/WKpQXVFD2F,,cats in lockdown ,True,False
2453,2453,2453,1.52796130856559e+18,2022-05-21 10:35:38+00:00,['1527961308565590016'],https://t.co/eG7SsVsGph,,,True,False
2465,2465,2465,1.527684352368382e+18,2022-05-20 16:15:07+00:00,['1527684352368381954'],Coup to remove Putin a 'realistic possibility' as top security officials rebel https://t.co/YOwoqUo9mA,,coup to remove putin a realistic possibility as top security officials rebel ,True,False
2466,2466,2466,1.5276838582081167e+18,2022-05-20 16:13:09+00:00,['1527683858208116736'],Lake District cafe owner fights holiday lets with plan to ’buy back’ town https://t.co/Jn7RrQzrUC,,lake district cafe owner fights holiday lets with plan to ’buy back’ town ,True,False
2467,2467,2467,1.5276833329008968e+18,2022-05-20 16:11:04+00:00,['1527683332900896768'],Nadhim Zahawi’s Oxbridge claim is an insult to state school students | Letters https://t.co/kKdzqi4HSW,,nadhim zahawi’s oxbridge claim is an insult to state school students  letters ,True,False
