Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,created_at,edit_history_tweet_ids,text,withheld,clean_text,non_english
2,2,2,1.5650852132349624e+18,2022-08-31 21:12:47+00:00,['1565085213234962432'],@PizzaExpress @coopuk Fab treat 😋 @HelenB_Coach,,  fab treat  ,False
4,4,4,1.5650846803738132e+18,2022-08-31 21:10:40+00:00,['1565084680373813250'],@FoodhubUK Thai green curry 😋,, thai green curry ,False
7,7,7,1.5650839577078252e+18,2022-08-31 21:07:48+00:00,['1565083957707825154'],@CraghoppersUK Black please #craghoppers,, black please ,False
9,9,9,1.5650696064815473e+18,2022-08-31 20:10:46+00:00,['1565069606481547264'],@LaRedouteUK Love to win for Nhala &amp; Oreo 🐶 https://t.co/LUmSnyqvo9,, love to win for nhala amp oreo  ,False
18,18,18,1.5646948628632453e+18,2022-08-30 19:21:40+00:00,['1564694862863245317'],@holland_barrett Plan healthy meals &amp; walk more 🙌🏼😀,, plan healthy meals amp walk more ,False
19,19,19,1.5646444951064453e+18,2022-08-30 16:01:31+00:00,['1564644495106445316'],"@Stairliftrental Wow , fantastic giveaway would be very handy 🙌🏼❤️",, wow  fantastic giveaway would be very handy ,False
21,21,21,1.564548676546171e+18,2022-08-30 09:40:47+00:00,['1564548676546170883'],I am delighted with my new mugs that in won in your recent competition @allianceonline thankyou very much 🥰 https://t.co/Stq4kZth7o,,i am delighted with my new mugs that in won in your recent competition  thankyou very much  ,False
22,22,22,1.5645483812586865e+18,2022-08-30 09:39:36+00:00,['1564548381258686464'],@allianceonline I love them thankyou very much 🥰,, i love them thankyou very much ,False
27,27,27,1.5643319024793436e+18,2022-08-29 19:19:24+00:00,['1564331902479343618'],@ragtseedsuk Fab treat ! #Harvest22,, fab treat  ,False
35,35,35,1.5642567470779023e+18,2022-08-29 14:20:45+00:00,['1564256747077902336'],@currys England 🏴󠁧󠁢󠁥󠁮󠁧󠁿,, england ,False
36,36,36,1.564237795996074e+18,2022-08-29 13:05:27+00:00,['1564237795996073985'],@HappyBeds Wow 🤩 this would be fabulous 💛 🙌🏼,, wow  this would be fabulous  ,False
40,40,40,1.5635835077455585e+18,2022-08-27 17:45:32+00:00,['1563583507745558530'],@HallmarkUKI My Granddaughters love being princesses 👸🏻 #WorldPrincessWeek https://t.co/qKRiFbMWEA,, my granddaughters love being princesses   ,False
43,43,43,1.5635646657956536e+18,2022-08-27 16:30:40+00:00,['1563564665795653634'],@boxcouk @TPLINKUK For peace of mind &amp; also to keep an eye on my dogs 🐶,,  for peace of mind amp also to keep an eye on my dogs ,False
45,45,45,1.5632714996746977e+18,2022-08-26 21:05:44+00:00,['1563271499674697729'],@easyJetholidays Fab treat ✈️🏝 🇬🇷 @HelenB_Coach       #AnywhereCard,, fab treat          ,False
47,47,47,1.5632056825892209e+18,2022-08-26 16:44:12+00:00,['1563205682589220864'],Win luxury resorts stays and tickets #giveaway #win #celebratethesummer #insideflyer https://t.co/9Qw2u3WFqD,,win luxury resorts stays and tickets     ,False
52,52,52,1.5628470873680814e+18,2022-08-25 16:59:16+00:00,['1562847087368081408'],@HamleysOfficial A) 280                                                        @jamieleighg88,, a                                                         ,False
53,53,53,1.5628452241827717e+18,2022-08-25 16:51:52+00:00,['1562845224182771714'],https://t.co/QgVxeutWGc,,,False
54,54,54,1.5628353495290552e+18,2022-08-25 16:12:38+00:00,['1562835349529055234'],"#CEWEtravelmemory @wanderlustmag @cewe_uk My favourite travel memory was when I visited Singapore , I’d love to see more of south east Asia especially Vietnam &amp; Cambodia ✈️ https://t.co/xTs80ymPCJ",,   my favourite travel memory was when i visited singapore  id love to see more of south east asia especially vietnam amp cambodia  ,False
56,56,56,1.562483143764222e+18,2022-08-24 16:53:05+00:00,['1562483143764221952'],@FoodhubUK Cheese 🧀,, cheese ,False
60,60,60,1.5623190088121057e+18,2022-08-24 06:00:52+00:00,['1562319008812105728'],@YoungsPubs @HavanaClub_UK I’d share with @HelenB_Coach 🍹                  #nationalrumday,,  id share with                    ,False
67,67,67,1.562161513997255e+18,2022-08-23 19:35:03+00:00,['1562161513997254656'],@holland_barrett Cheese on toast,, cheese on toast,False
77,77,77,1.561296803395502e+18,2022-08-21 10:19:00+00:00,['1561296803395502081'],@weareboxt Shower instead of bath &amp; only use washing machine for a full load ☺️,, shower instead of bath amp only use washing machine for a full load ,False
78,78,78,1.5612959883751465e+18,2022-08-21 10:15:45+00:00,['1561295988375146502'],@PaversShoes Fab prize ❤️🙌🏼,, fab prize ,False
81,81,81,1.5612710565052293e+18,2022-08-21 08:36:41+00:00,['1561271056505229314'],@tashboydell The Maldives 🇲🇻,, the maldives ,False
85,85,85,1.561245616113607e+18,2022-08-21 06:55:36+00:00,['1561245616113606656'],I just entered @AutoTrader_UK’s monthly️ #ElectricCarGiveaway &amp; you can too! This month’s prize is a Nissan LEAF Tekna worth over £31k! It’s free to enter &amp; you have until 31st August. All information (including Ts&amp;Cs) can be found here: https://t.co/gJj2MHr2B7,,i just entered s monthly  amp you can too this months prize is a nissan leaf tekna worth over k its free to enter amp you have until st august all information including tsampcs can be found here ,False
86,86,86,1.5610968172235612e+18,2022-08-20 21:04:19+00:00,['1561096817223561216'],@onaie_shop After walking the dogs love coming home to the fire on &amp; a mug of hot chocolate #onaieautumn 🍂 https://t.co/yxIZZqh6At,, after walking the dogs love coming home to the fire on amp a mug of hot chocolate   ,False
87,87,87,1.5610948669558948e+18,2022-08-20 20:56:34+00:00,['1561094866955894785'],@Dreams_Beds Sounds perfect 🙌🏼 😴,, sounds perfect  ,False
91,91,91,1.5610556987164426e+18,2022-08-20 18:20:56+00:00,['1561055698716442628'],https://t.co/QN5FibSlHW,,,False
95,95,95,1.560955358859903e+18,2022-08-20 11:42:13+00:00,['1560955358859902976'],"#WIN a @Waltonsgarden 6x6 Dutch Barn Playhouse worth £679.99 in our new competition! #WaltonsPlayhouseComp

Enter:
 https://t.co/A65I93qVsc",," a  x dutch barn playhouse worth  in our new competition 

enter
 ",False
99,99,99,1.560723397423911e+18,2022-08-19 20:20:29+00:00,['1560723397423910916'],@easyJetholidays @HelenB_Coach Greek wedding ? 🥰🇬🇷 ✈️ #AnywhereCard,,  greek wedding    ,False
104,104,104,1.560592383527383e+18,2022-08-19 11:39:53+00:00,['1560592383527383043'],@SSBLaw1 Wow 🤩 this would be very useful 🙌🏼 @france_sherrie @HelenB_Coach,, wow  this would be very useful   ,False
106,106,106,1.5605919146126254e+18,2022-08-19 11:38:01+00:00,['1560591914612625409'],@SpongeCakesLtd Lovely 🍰,, lovely ,False
114,114,114,1.5602903259099668e+18,2022-08-18 15:39:37+00:00,['1560290325909966854'],@DamsonHomes Wow I’d absolutely love this in my garden 🙌🏼❤️🤩,, wow id absolutely love this in my garden ,False
117,117,117,1.56023320053803e+18,2022-08-18 11:52:37+00:00,['1560233200538030080'],@LaRedouteUK Green please 💚,, green please ,False
118,118,118,1.5602326976200417e+18,2022-08-18 11:50:37+00:00,['1560232697620041728'],@easyJetholidays Greece 🇬🇷 #AnywhereCard,, greece  ,False
120,120,120,1.5602135192110449e+18,2022-08-18 10:34:25+00:00,['1560213519211044865'],@SwizzelsMatlow @TrendingTravel_ Wow lovely treat 🙌🏼 🏝🍬,,  wow lovely treat  ,False
122,122,122,1.5599989250163753e+18,2022-08-17 20:21:41+00:00,['1559998925016375296'],@ColmansUK @HellmannsUK I’d share with @HelenB_Coach 😋,,  id share with  ,False
125,125,125,1.559919329453527e+18,2022-08-17 15:05:24+00:00,['1559919329453527042'],@bluramsofficial The trail of coats shoes bags etc in the hallway 😂 #BacktoSchool2022,, the trail of coats shoes bags etc in the hallway  ,False
127,127,127,1.5594363453402235e+18,2022-08-16 07:06:12+00:00,['1559436345340223497'],@HughesDirect @BoschUK Wow 🤩 this would be a godsend ! 🍀 🎁,,  wow  this would be a godsend   ,False
133,133,133,1.5587564287178916e+18,2022-08-14 10:04:27+00:00,['1558756428717891584'],@holland_barrett Relaxing in the garden 😎🌞 https://t.co/En6ukd72y2,, relaxing in the garden  ,False
136,136,136,1.558746813582246e+18,2022-08-14 09:26:15+00:00,['1558746813582245888'],@krombacherUK I would love to win this because I have the #bankholiday off work 🙌🏼 &amp; after working nights through august this would be the perfect treat to share with my family 🌞🍻🍗❤️,, i would love to win this because i have the  off work  amp after working nights through august this would be the perfect treat to share with my family ,False
137,137,137,1.5585096395782963e+18,2022-08-13 17:43:48+00:00,['1558509639578296321'],@HampersandCo Love a picnic with @NaomiYasmin14             🙌🏼 🧺 ❤️,, love a picnic with                ,False
139,139,139,1.5583648442057687e+18,2022-08-13 08:08:26+00:00,['1558364844205768704'],@AllureBathFash Pink please 🏖 @HelenB_Coach @france_sherrie @AndreaGlassman,, pink please    ,False
142,142,142,1.558364163411411e+18,2022-08-13 08:05:44+00:00,['1558364163411410949'],@WalshWhiskey Wow 🤩 fab treat 🙌🏼❤️ 🥃 @france_sherrie,, wow  fab treat   ,False
144,144,144,1.5581633882907648e+18,2022-08-12 18:47:55+00:00,['1558163388290764803'],@HeylandWhittle Lovely @france_sherrie 🌈 🙌🏼,, lovely   ,False
154,154,154,1.558118757482041e+18,2022-08-12 15:50:34+00:00,['1558118757482041344'],@superdrug @Spectrumbrushes Fantastic 🙌🏼💕,,  fantastic ,False
158,158,158,1.5581167737734308e+18,2022-08-12 15:42:41+00:00,['1558116773773430786'],@PostcardStoreOP I love a piece of cake 🍰,, i love a piece of cake ,False
160,160,160,1.5581163380733215e+18,2022-08-12 15:40:58+00:00,['1558116338073321473'],@allianceonline Ooh these are lovely ! 💙,, ooh these are lovely  ,False
162,162,162,1.558112994864898e+18,2022-08-12 15:27:40+00:00,['1558112994864898058'],@OldGoldRacing @Edinburgh_Gin @lucindavrussell Singapore Sling  🍸,,   singapore sling  ,False
165,165,165,1.5580724948584202e+18,2022-08-12 12:46:45+00:00,['1558072494858420228'],@divinechocolate @divinechocolat Delicious 🥰,,  delicious ,False
167,167,167,1.5577604448986767e+18,2022-08-11 16:06:46+00:00,['1557760444898676736'],@FairfaxFavor Wow 🤩 @france_sherrie perfect towards some boots for Autumn ❤️🙌🏼 👢,, wow   perfect towards some boots for autumn  ,False
169,169,169,1.5577246310242796e+18,2022-08-11 13:44:27+00:00,['1557724631024279552'],@easyJetholidays Wow 😎 the #AnywhereCard would be amazing for ticking some Greek Islands off my bucket list ✈️🏝 🧡 @HelenB_Coach @france_sherrie,, wow  the  would be amazing for ticking some greek islands off my bucket list    ,False
173,173,173,1.5574002744692818e+18,2022-08-10 16:15:35+00:00,['1557400274469281792'],@HeartBingo Wow lovely treat ! 🙌🏼 ❤️                                @HelenB_Coach                                       #WinnerWednesday,, wow lovely treat                                                                          ,False
176,176,176,1.5573927792228598e+18,2022-08-10 15:45:48+00:00,['1557392779222859776'],"@FoodhubUK Chicken &amp; lamb kebab with pitta , red cabbage &amp; onion &amp; garlic sauce 😋😋#Foodhub",, chicken amp lamb kebab with pitta  red cabbage amp onion amp garlic sauce ,False
179,179,179,1.557027995298177e+18,2022-08-09 15:36:16+00:00,['1557027995298177024'],@TalaCooking Fab! @france_sherrie 🧁 💕,, fab   ,False
189,189,189,1.556909448756609e+18,2022-08-09 07:45:13+00:00,['1556909448756609024'],@ParmaHamUK Yummy 😋 @HelenB_Coach 🧺,, yummy   ,False
193,193,193,1.5563829217448673e+18,2022-08-07 20:52:59+00:00,['1556382921744867331'],@DormeoUK I would absolutely love a new mattress 😴 🙌🏼 ❤️,, i would absolutely love a new mattress   ,False
196,196,196,1.5562445552168632e+18,2022-08-07 11:43:10+00:00,['1556244555216863232'],@Goodwin_Racing @haydockraces @HollieDoyle1 🐎 🍀 Go Hollie 🤞🐎,,     go hollie ,False
198,198,198,1.5559193094903398e+18,2022-08-06 14:10:45+00:00,['1555919309490339840'],@MavalaUK Gorgeous colours 💅 @france_sherrie,, gorgeous colours  ,False
200,200,200,1.5559190290046405e+18,2022-08-06 14:09:38+00:00,['1555919029004640256'],@TastyBone_UK Fresh mint for Poppy please https://t.co/RUCRWy37so,, fresh mint for poppy please ,False
204,204,204,1.5555724397735936e+18,2022-08-05 15:12:25+00:00,['1555572439773593601'],@alicespake Fab bundle of treats 🥰 @HelenB_Coach,, fab bundle of treats  ,False
207,207,207,1.5555718987293368e+18,2022-08-05 15:10:16+00:00,['1555571898729336833'],@LaRedouteUK Stripes 🙌🏼,, stripes ,False
208,208,208,1.555571764608082e+18,2022-08-05 15:09:44+00:00,['1555571764608081922'],@superdrug Ooh lovely 🤞,, ooh lovely ,False
211,211,211,1.555571420071174e+18,2022-08-05 15:08:22+00:00,['1555571420071174144'],@LoanCorp_ @HelenB_Coach loves a Zara shopping spree with me 🥰 🛍,,  loves a zara shopping spree with me  ,False
215,215,215,1.5555292243285156e+18,2022-08-05 12:20:42+00:00,['1555529224328515584'],@WrenKitchens I love salted caramel chocolate 🍫,, i love salted caramel chocolate ,False
217,217,217,1.5555282109552476e+18,2022-08-05 12:16:40+00:00,['1555528210955247617'],@Wickes Wow this would be fab ! @HelenB_Coach,, wow this would be fab  ,False
219,219,219,1.5554302651781857e+18,2022-08-05 05:47:28+00:00,['1555430265178185728'],@StaplesUK @YorkshireTea Love a Yorkshire brew ❤️ a years supply would be amazing 🤞🤞,,  love a yorkshire brew  a years supply would be amazing ,False
221,221,221,1.5553044154558095e+18,2022-08-04 21:27:23+00:00,['1555304415455809538'],@currys We’ll be having beach days &amp; picnics in the countryside &amp; maybe a camping trip 🏕 🏖 🧺 🌞 #CurrysSummerHolidays https://t.co/zGshaUY7hC,, well be having beach days amp picnics in the countryside amp maybe a camping trip      ,False
224,224,224,1.5550786524711483e+18,2022-08-04 06:30:17+00:00,['1555078652471148544'],"@TheBodyShopUK I agree with #VotesAt16 they should have the opportunity to have a say in their future , they can work &amp; get married etc so should be allowed to vote",, i agree with  they should have the opportunity to have a say in their future  they can work amp get married etc so should be allowed to vote,False
234,234,234,1.5540071021249208e+18,2022-08-01 07:32:19+00:00,['1554007102124920834'],Happy Yorkshire Day #YorkshireDay https://t.co/IK1QaoDYhg,,happy yorkshire day  ,False
239,239,239,1.5537467629339648e+18,2022-07-31 14:17:50+00:00,['1553746762933964807'],@QDStores Yummy we love these 😋😋,, yummy we love these ,False
241,241,241,1.5537457782665912e+18,2022-07-31 14:13:55+00:00,['1553745778266591234'],@HollywoodBowlUK Fab prize !,, fab prize ,False
243,243,243,1.553715498927407e+18,2022-07-31 12:13:36+00:00,['1553715498927407104'],@littlered_berry Lovely treats 🥰 @HelenB_Coach @france_sherrie,, lovely treats   ,False
247,247,247,1.553310271900459e+18,2022-07-30 09:23:22+00:00,['1553310271900459009'],https://t.co/4ZI5cUfqta,,,False
249,249,249,1.5531305592280517e+18,2022-07-29 21:29:15+00:00,['1553130559228051458'],@Energizer_UK @littlemee23 Wow 🤩 fab treat 🤞🤞,,  wow  fab treat ,False
250,250,250,1.5530893917568082e+18,2022-07-29 18:45:40+00:00,['1553089391756808192'],@FairtradeUK @benandjerrysUK Oh WOW 🤩 I’d love this 😋🍦 #FairtradeFriday,,  oh wow  id love this  ,False
252,252,252,1.5530888981501092e+18,2022-07-29 18:43:42+00:00,['1553088898150109188'],@FragranceDirect Fab giveaway 🤞🤞 @jamieleighg88,, fab giveaway  ,False
257,257,257,1.553078233876267e+18,2022-07-29 18:01:20+00:00,['1553078233876267010'],@TheRangeUK Love this ! 💙,, love this  ,False
261,261,261,1.5530096122024264e+18,2022-07-29 13:28:39+00:00,['1553009612202426368'],@PizzaExpress Perfect family treat 🍕 🍕 @HelenB_Coach,, perfect family treat   ,False
262,262,262,1.5529927081045402e+18,2022-07-29 12:21:29+00:00,['1552992708104540162'],@GOoutdoors I’d love the camping bundle please 🏕 @HelenB_Coach,, id love the camping bundle please  ,False
263,263,263,1.552991113564377e+18,2022-07-29 12:15:09+00:00,['1552991113564377090'],@SwizzelsMatlow Fab 💛 💙 @HelenB_Coach,, fab   ,False
266,266,266,1.5529314412641649e+18,2022-07-29 08:18:02+00:00,['1552931441264164864'],@GAMEdigital My grandsons would love this ☀️ 🔫 @HelenB_Coach,, my grandsons would love this   ,False
268,268,268,1.5529217208304353e+18,2022-07-29 07:39:24+00:00,['1552921720830435328'],@SideHustleNerd Wow what a fantastic site 👏🏼 love a side hustle or 2 🙌🏼 and thankyou for running such a generous giveaway 😍 @HelenB_Coach,, wow what a fantastic site  love a side hustle or   and thankyou for running such a generous giveaway  ,False
270,270,270,1.552689755221119e+18,2022-07-28 16:17:39+00:00,['1552689755221118976'],@Dogs_Today Yummy 😋 https://t.co/t1ZvR04UiV,, yummy  ,False
272,272,272,1.5526873650843525e+18,2022-07-28 16:08:10+00:00,['1552687365084352512'],I've just entered a competition to win a bottle of Pimms and a bundle of books from @millsandboon! #millsandboon #competition https://t.co/byedDNskaW,,i've just entered a competition to win a bottle of pimms and a bundle of books from    ,False
278,278,278,1.5526800648268677e+18,2022-07-28 15:39:09+00:00,['1552680064826867714'],I just entered @AutoTrader_UK’s monthly️ #ElectricCarGiveaway &amp; you can too! This month’s prize is a Smart EQ ForFour Premium worth over £19k! It’s free to enter &amp; you have until 31st July. All information (including Ts&amp;Cs) can be found here: https://t.co/gJj2MHr2B7,,i just entered s monthly  amp you can too this months prize is a smart eq forfour premium worth over k its free to enter amp you have until st july all information including tsampcs can be found here ,False
279,279,279,1.5526797651522355e+18,2022-07-28 15:37:58+00:00,['1552679765152235522'],@holland_barrett My Grandchildren make me happy 😊 https://t.co/UJGvrctZEe,, my grandchildren make me happy  ,False
281,281,281,1.5526781372128543e+18,2022-07-28 15:31:29+00:00,['1552678137212854275'],@GAMEdigital @VenomGamingUK Xbox series X please,,  xbox series x please,False
283,283,283,1.552676951944577e+18,2022-07-28 15:26:47+00:00,['1552676951944577025'],@STN_Airport @emirates WOW 🤩 I would love  to visit the Burj Khalifa  ✈️ 🇦🇪,,  wow  i would love  to visit the burj khalifa   ,False
286,286,286,1.552674180520444e+18,2022-07-28 15:15:46+00:00,['1552674180520443905'],@HartwigCare Fabulous treat 🙌🏼 @HelenB_Coach,, fabulous treat  ,False
292,292,292,1.5525510035972915e+18,2022-07-28 07:06:18+00:00,['1552551003597291520'],@protectyrbubble New iPhone #BubblyGadgets3,, new iphone ,False
296,296,296,1.552300186340409e+18,2022-07-27 14:29:39+00:00,['1552300186340409347'],@HarrogateFest Fabulous 🤞🤞,, fabulous ,False
300,300,300,1.5522994545853112e+18,2022-07-27 14:26:44+00:00,['1552299454585311233'],@Parcel2Go WIN @jamieleighg88,, win ,False
302,302,302,1.5522989547417518e+18,2022-07-27 14:24:45+00:00,['1552298954741751809'],@protectyrbubble An iPhone 13 #BubblyGadgets2,, an iphone  ,False
304,304,304,1.5522986751494597e+18,2022-07-27 14:23:39+00:00,['1552298675149459460'],@FairfaxFavor Fab treat 🤞@HelenB_Coach,, fab treat ,False
310,310,310,1.5519564937543025e+18,2022-07-26 15:43:56+00:00,['1551956493754302465'],@protectyrbubble A new iPhone #BubblyGadgets1,, a new iphone ,False
312,312,312,1.5518639802636206e+18,2022-07-26 09:36:19+00:00,['1551863980263620608'],@BobMartinPets Poppy would love a new toy 🐾 https://t.co/gym7lFXwas,, poppy would love a new toy  ,False
317,317,317,1.5514631206897132e+18,2022-07-25 07:03:27+00:00,['1551463120689713152'],"@NisaLocally Ooh fab , me &amp; @NaomiYasmin14 love to share a bottle of Jam Shed 🍷 🤞",, ooh fab  me amp  love to share a bottle of jam shed  ,False
321,321,321,1.551462235179991e+18,2022-07-25 06:59:56+00:00,['1551462235179991042'],@luscombedrinks @KitchenAid_UK Wowee 🤩 how fantastic 🙌🏼 I’d be over the moon to win this 😎🍹 💛,,  wowee  how fantastic  id be over the moon to win this  ,False
325,325,325,1.551460580346708e+18,2022-07-25 06:53:21+00:00,['1551460580346707969'],@EasyCampTents Burgers &amp; hotdogs 🍔 🌭 🔥,, burgers amp hotdogs   ,False
329,329,329,1.5513109750973112e+18,2022-07-24 20:58:53+00:00,['1551310975097311234'],@SaversHB @HawaiianTropic Ooh fantastic 🌴🌞,,  ooh fantastic ,False
332,332,332,1.551310503410008e+18,2022-07-24 20:57:00+00:00,['1551310503410008064'],@WrenKitchens Always take a bag for rubbish &amp; some baby wipes 🙌🏼🧺,, always take a bag for rubbish amp some baby wipes ,False
333,333,333,1.5509648126157496e+18,2022-07-23 22:03:21+00:00,['1550964812615749632'],@VeryNeko_UK @AkedoFootwear Adorable ! @france_sherrie,,  adorable  ,False
346,346,346,1.550414336723755e+18,2022-07-22 09:35:57+00:00,['1550414336723755011'],@fastwarm Fab treat 🙌🏼,, fab treat ,False
350,350,350,1.550206886074618e+18,2022-07-21 19:51:37+00:00,['1550206886074617856'],@GiftBetterUK Family picnics &amp; beach days 🏖 @NaomiYasmin14                                            #GiftBetter,, family picnics amp beach days                                              ,False
351,351,351,1.5497989868060672e+18,2022-07-20 16:50:46+00:00,['1549798986806067200'],"@diamonddeliver Love this , perfect for the garden 💖 @HelenB_Coach",, love this  perfect for the garden  ,False
364,364,364,1.5490221362657362e+18,2022-07-18 13:23:51+00:00,['1549022136265736193'],@Wickes Kids would love this in the garden @NaomiYasmin14 🏡,, kids would love this in the garden  ,False
380,380,380,1.5484350867977052e+18,2022-07-16 22:31:07+00:00,['1548435086797705218'],"@bakerdays I’d love Biscoff , mini eggs &amp; mars  😋                                                            @HelenB_Coach 🥰",, id love biscoff  mini eggs amp mars                                                               ,False
383,383,383,1.548210789151953e+18,2022-07-16 07:39:51+00:00,['1548210789151952897'],@WrenKitchens Raspberry ripple 😋🍦,, raspberry ripple ,False
388,388,388,1.5482096527766364e+18,2022-07-16 07:35:20+00:00,['1548209652776636417'],@EquiptaPFM @gulfoiluk Very nice 👌,,  very nice ,False
389,389,389,1.548208919264211e+18,2022-07-16 07:32:25+00:00,['1548208919264210946'],I remembered 10/15 of @Tesco Unforgettable Clubcard Prices! How many items can you remember? https://t.co/nZDz3f4J7V #ClubcardPrices,,i remembered  of  unforgettable clubcard prices how many items can you remember  ,False
390,390,390,1.5480033742844887e+18,2022-07-15 17:55:39+00:00,['1548003374284488704'],@pbshop_store Cute ! @HelenB_Coach,, cute  ,False
393,393,393,1.547861434402386e+18,2022-07-15 08:31:38+00:00,['1547861434402385920'],@easyJetholidays Souvlaki in Corfu 😋 https://t.co/GO2zFnBz9e,, souvlaki in corfu  ,False
396,396,396,1.5478384073756303e+18,2022-07-15 07:00:08+00:00,['1547838407375630337'],@squashies1 Happy Birthday @squashies1 🥳 🎉 🥳           @HelenB_Coach,, happy birthday               ,False
399,399,399,1.5478364709032018e+18,2022-07-15 06:52:26+00:00,['1547836470903201794'],@easyJetholidays I’d LOVE to visit Portugal with @NaomiYasmin14 ✈️🇵🇹🌞,, id love to visit portugal with  ,False
400,400,400,1.5475158956391547e+18,2022-07-14 09:38:35+00:00,['1547515895639154688'],"I'm one step closer to being one of Win a night in London winners! You could be too, enter to win with Woman Magazine and we both gain an EXTRA entry. Enter here https://t.co/28mOVthp2N. Good luck!",,i'm one step closer to being one of win a night in london winners you could be too enter to win with woman magazine and we both gain an extra entry enter here  good luck,False
407,407,407,1.5464542974660772e+18,2022-07-11 11:20:10+00:00,['1546454297466077184'],@NisaLocally Perfect to share with @HelenB_Coach 🍻,, perfect to share with  ,False
410,410,410,1.5464540525060588e+18,2022-07-11 11:19:12+00:00,['1546454052506058752'],@TheRangeUK Love this 🙌🏼,, love this ,False
412,412,412,1.546453777556935e+18,2022-07-11 11:18:06+00:00,['1546453777556934656'],@easyJetholidays Definitely Spain 🇪🇸,, definitely spain ,False
413,413,413,1.5463925358153073e+18,2022-07-11 07:14:45+00:00,['1546392535815307265'],@SaversHB @LoveZoflora Gorgeous bundle 💜,,  gorgeous bundle ,False
418,418,418,1.5457763416137933e+18,2022-07-09 14:26:13+00:00,['1545776341613793281'],@ParmesanUK Delicious prize 😋🤞 I’d share with @NaomiYasmin14,, delicious prize  id share with ,False
419,419,419,1.545775562421162e+18,2022-07-09 14:23:07+00:00,['1545775562421161985'],@WolfsonHistory Clare Jackson                                      #WolfsonHistoryPrize,, clare jackson                                      ,False
422,422,422,1.545771835383595e+18,2022-07-09 14:08:19+00:00,['1545771835383595009'],@McLarenShadow @LandoNorris @danielricciardo Wow this would be fab! 🤩 🏁🏎,,   wow this would be fab  ,False
427,427,427,1.5454113137105551e+18,2022-07-08 14:15:44+00:00,['1545411313710555136'],@fastwarm Fab treat 🤩,, fab treat ,False
429,429,429,1.545410993228075e+18,2022-07-08 14:14:27+00:00,['1545410993228075009'],@SpongeCakesLtd Looks delicious 😋 🍰,, looks delicious  ,False
431,431,431,1.5454107707579963e+18,2022-07-08 14:13:34+00:00,['1545410770757996545'],@StEnochCentre @HotelChocolat How lovely @HelenB_Coach 😍😍,,  how lovely  ,False
432,432,432,1.5454104937032294e+18,2022-07-08 14:12:28+00:00,['1545410493703229440'],@spinmasteruk @RStartOnline Fab treat for my Granddaughters birthday 🐣,,  fab treat for my granddaughters birthday ,False
436,436,436,1.5454040785276805e+18,2022-07-08 13:46:59+00:00,['1545404078527680512'],@Jollyestweets Poppy would love a treat @france_sherrie https://t.co/3b6oE0J0E7,, poppy would love a treat  ,False
437,437,437,1.5451364555630592e+18,2022-07-07 20:03:32+00:00,['1545136455563059200'],@TheRangeUK Wow fab treat 🤩,, wow fab treat ,False
442,442,442,1.545083645593092e+18,2022-07-07 16:33:42+00:00,['1545083645593092096'],@TheRAC_UK Wow 🤩 this is fantastic @HelenB_Coach #CheckYourCarDay 🚗,, wow  this is fantastic   ,False
452,452,452,1.544428872728445e+18,2022-07-05 21:11:52+00:00,['1544428872728444935'],#Win over £300 worth of goodies with @motherhoodreal &amp; co in our https://t.co/zPhUb2ImhB  #FathersDay #giveaway  #RT #competition #fathersday2022 #fathersdaygifts,, over  worth of goodies with  amp co in our         ,False
453,453,453,1.5444286052828447e+18,2022-07-05 21:10:48+00:00,['1544428605282844674'],#Win 12 multipacks of tasty Fruit Bowl Peelers to celebrate @FruitBowlFamily's 10th birthday with @motherhoodreal here: https://t.co/e3xd0oQEVw #competition #freestuff #RT #yummy #snacks,,  multipacks of tasty fruit bowl peelers to celebrate 's th birthday with  here      ,False
460,460,460,1.543945119140823e+18,2022-07-04 13:09:36+00:00,['1543945119140823041'],@1001carpetcare Fab treat 🤩 @HelenB_Coach,, fab treat  ,False
463,463,463,1.5438635325460316e+18,2022-07-04 07:45:24+00:00,['1543863532546031616'],"I'm one step closer to being one of Le Chameau Luxury Wellington Boots winners! You could be too, enter to win with Country Living and we both gain an EXTRA entry. Enter here https://t.co/vDmIA4fpOo. Good luck!",,i'm one step closer to being one of le chameau luxury wellington boots winners you could be too enter to win with country living and we both gain an extra entry enter here  good luck,False
464,464,464,1.5438608129215693e+18,2022-07-04 07:34:36+00:00,['1543860812921569281'],https://t.co/4ZI5cUfqta,,,False
465,465,465,1.5437115608913551e+18,2022-07-03 21:41:31+00:00,['1543711560891355136'],@SSBLaw1 Wow 🤩 this would be amazing !,, wow  this would be amazing ,False
467,467,467,1.543708660576174e+18,2022-07-03 21:30:00+00:00,['1543708660576174082'],@thephonecasino Novak Djokovic 🎾,, novak djokovic ,False
468,468,468,1.543707737216979e+18,2022-07-03 21:26:19+00:00,['1543707737216978951'],@PizzaExpress @sipsmith Fab treat ! @NaomiYasmin14,,  fab treat  ,False
471,471,471,1.5437012214957384e+18,2022-07-03 21:00:26+00:00,['1543701221495738369'],@holland_barrett Elton John -Rocket Man 🕺,, elton john rocket man ,False
472,472,472,1.5436945438029906e+18,2022-07-03 20:33:54+00:00,['1543694543802990595'],@TheRangeUK Perfect for our picnics @NaomiYasmin14,, perfect for our picnics ,False
