Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,id,created_at,edit_history_tweet_ids,text,clean_text,nouns
1653,1653,1.5280050543175926e+18,2022-05-21 13:29:28+00:00,['1528005054317592576'],Stop talking. Fetch me my new Prime Minister. #AusVotes2022,stop talking fetch new prime minister,minister 
1655,1655,1.5279985802835476e+18,2022-05-21 13:03:45+00:00,['1527998580283547648'],Now bring out the new Prime Minister so that I can go to bed. #AusVotes2022 #AlboIsThePM,bring new prime minister bed,minister bed 
1656,1656,1.5279982808647762e+18,2022-05-21 13:02:33+00:00,['1527998280864776192'],@ToshGreenslade I was waiting for the music to drown him out.,waiting music drown,music drown 
1657,1657,1.5279980435426714e+18,2022-05-21 13:01:37+00:00,['1527998043542671363'],Only families matter. So us single people just pay tax for the rest of us and that’s it. Good to know. Now FUCK OFF. #MorrisonOut,family matter single people pay tax rest thats good know fuck,family matter tax rest fuck 
1658,1658,1.527997766731207e+18,2022-05-21 13:00:31+00:00,['1527997766731206656'],"Oh for crying out loud, man. Stop milking it. #MorrisonOut",cry loud man stop milking,cry man milking 
1660,1660,1.5279973083273052e+18,2022-05-21 12:58:41+00:00,['1527997308327305217'],"Yeah, yeah, we get it. Thanks everyone. Now fuck off. #AusVotes2022",yeah yeah get thanks everyone fuck,yeah everyone fuck 
1662,1662,1.5279965106629673e+18,2022-05-21 12:55:31+00:00,['1527996510662967296'],Someone get him off. #AusVotes2022,someone get,someone get 
1663,1663,1.5279962838559908e+18,2022-05-21 12:54:37+00:00,['1527996283855990786'],Nope. Still can’t listen to him. Bye byeeee. #MorrisonOut https://t.co/WHAmflx3eC,nope still cant listen bye byeeee,nope bye byeeee 
1664,1664,1.52799598456286e+18,2022-05-21 12:53:26+00:00,['1527995984562860032'],They’ve even dressed the kids in mourning colours. #MorrisonOut #AusVotes2022 #AlboIsPM,theyve even dressed kid mourning colour,kid colour 
1665,1665,1.5279954104718746e+18,2022-05-21 12:51:09+00:00,['1527995410471874560'],HAHAHAHHAHAHAHAHAHAHAHAHAHAHAHAHA FUCK OFF YOU PIECE OF SHIT #AusVotes2022,hahahahhahahahahahahahahahahahaha fuck piece shit,piece shit 
1666,1666,1.5279836392080302e+18,2022-05-21 12:04:22+00:00,['1527983639208030210'],I’ve turned the TV sound down whenever Morrison is on for about the last 2 years. I’ll turn it up for his “I lost” speech. #AusVotes2022,ive turned sound whenever morrison last year ill turn lost speech,morrison year speech 
1667,1667,1.52798319620984e+18,2022-05-21 12:02:37+00:00,['1527983196209840128'],@Craftymay @RandaltsRandal I’m really looking forward to hearing more from him.,really looking forward hearing,
1669,1669,1.5279800120746025e+18,2022-05-21 11:49:58+00:00,['1527980012074602496'],"Calling the public stupid &amp; saying they didn’t understand what they were voting for just because they didn’t vote for you is not a good look, dear loser Liberals. #AusVotes2022",calling public stupid amp saying didnt understand voting didnt vote good look dear loser liberal,amp understand voting didnt vote look 
1670,1670,1.5279793345015644e+18,2022-05-21 11:47:16+00:00,['1527979334501564416'],"@noodles_nood Quite. Arseholes have always been a viable in all shapes, sizes and job descriptions.",quite arsehole always viable shape size job description,shape size job description 
1672,1672,1.5279790326962012e+18,2022-05-21 11:46:04+00:00,['1527979032696201216'],"Anyway, in other news. #StarTrekStrangeNewWorlds 3 for 3. What a series.",anyway news series,news series 
1674,1674,1.5279774387139092e+18,2022-05-21 11:39:44+00:00,['1527977438713909248'],"Let it be true, please, please, please. #AusVotes2022",let true please please please,
1676,1676,1.5279765381171405e+18,2022-05-21 11:36:09+00:00,['1527976538117140482'],Putting the champagne in the fridge so I can have it for breakfast tomorrow. #AusVotes2022 #champagnesocialist,putting champagne fridge breakfast tomorrow,champagne fridge breakfast tomorrow 
1677,1677,1.5279716853954929e+18,2022-05-21 11:16:52+00:00,['1527971685395492865'],"@hughriminton @10NewsFirst No, not so much.",much,
1678,1678,1.527968037915476e+18,2022-05-21 11:02:23+00:00,['1527968037915475968'],@StefanTheNurse Also. This. https://t.co/qHw149Lxvs,also,
1679,1679,1.527967866561364e+18,2022-05-21 11:01:42+00:00,['1527967866561363968'],"@StefanTheNurse This series is just pure joy. Smart writing, interesting characters, great acting, stand-alone stories. Outstanding.",series pure joy smart writing interesting character great acting standalone story outstanding,series pure character standalone story 
1680,1680,1.527967364847145e+18,2022-05-21 10:59:42+00:00,['1527967364847144961'],Engineering looks fucking beautiful. #StarTrekStrangeNewWorlds,engineering look fucking beautiful,engineering look 
1682,1682,1.5279662096183624e+18,2022-05-21 10:55:07+00:00,['1527966209618362368'],Watching Star Trek Strange New Worlds as a distraction from the political tension. #AusVotes2022 #StarTrekStrangeNewWorlds https://t.co/mv3ItEop9q,watching star trek strange new world distraction political tension,star trek world distraction tension 
1683,1683,1.527965588047696e+18,2022-05-21 10:52:39+00:00,['1527965588047695872'],@beneltham Dammit.,dammit,dammit 
1684,1684,1.5279528813869343e+18,2022-05-21 10:02:09+00:00,['1527952881386934274'],Oh. So he hasn’t lost it. Yet.,hasnt lost yet,hasnt 
1685,1685,1.5279522582517514e+18,2022-05-21 09:59:41+00:00,['1527952258251751424'],I’m watching an SBS doco about how crisps/chips are made so it’s fitting that Spud has lost his seat. #AusVotes2022,watching doco crispschips made fitting spud lost seat,doco spud seat 
1687,1687,1.5279377115414692e+18,2022-05-21 09:01:52+00:00,['1527937711541469184'],I will not watch the election coverage. I will not watch the election coverage. I will not watch the election coverage.,watch election coverage watch election coverage watch election coverage,watch election coverage watch election coverage watch election coverage 
1688,1688,1.527937152864387e+18,2022-05-21 08:59:39+00:00,['1527937152864387072'],@AmyRemeikis I don’t know why. Those voters are our Trump fans.,dont know voter trump fan,dont fan 
1689,1689,1.5279291010170552e+18,2022-05-21 08:27:39+00:00,['1527929101017055237'],@Asher_Wolf I’ve got to review 4 chapters of a book by Monday &amp; I’m crocheting a scarf.,ive got review chapter book monday amp crocheting scarf,chapter book monday scarf 
1690,1690,1.52790942202214e+18,2022-05-21 07:09:28+00:00,['1527909422022139905'],"@iainl7 Thank you! Quietly confident but we’ve been there before. Still, beer &amp; pizza either way.",thank quietly confident weve still beer amp pizza either way,thank weve beer pizza way 
1691,1691,1.527908344266371e+18,2022-05-21 07:05:11+00:00,['1527908344266371072'],Right. I’ve got beer in the fridge &amp; I’m ordering a pizza. The show is about to begin. #auspol #AusVotes2022,right ive got beer fridge amp ordering pizza show begin,beer fridge pizza show 
1692,1692,1.5278981812748288e+18,2022-05-21 06:24:48+00:00,['1527898181274828800'],"@10NewsFirst What, the entire government all got in little pedalos and plotted an intercept course? Or was it perhaps the RAN?",entire government got little pedalos plotted intercept course perhaps ran,government pedalos course 
1693,1693,1.5278976781848412e+18,2022-05-21 06:22:48+00:00,['1527897678184841216'],@1KarenWyld Nope.,nope,nope 
1695,1695,1.527884162610647e+18,2022-05-21 05:29:05+00:00,['1527884162610647040'],@sqookylol @thornhawthorne That’s quite the sweeping statement.,thats quite sweeping statement,statement 
1696,1696,1.5278780738737275e+18,2022-05-21 05:04:54+00:00,['1527878073873727488'],@adamrichard You’ve always been a rebel.,youve always rebel,youve 
1697,1697,1.5278748877000663e+18,2022-05-21 04:52:14+00:00,['1527874887700066305'],@AmyRemeikis @barriecassidy @frankelly08 Never apologise for a ‘rant’. You’re passionate about important topics. That’s good.,never apologise rant youre passionate important topic thats good,apologise youre passionate topic 
1698,1698,1.527872644707926e+18,2022-05-21 04:43:19+00:00,['1527872644707926017'],@Peter_Fitz It’s Trump Lite.,trump lite,trump lite 
1699,1699,1.5278695440477225e+18,2022-05-21 04:31:00+00:00,['1527869544047722496'],@DrewPavlou @AusElectoralCom I’m sure that this is 100% an accurate and full representation of the entire event. https://t.co/ka6L18UL4G,sure accurate full representation entire event,representation event 
1700,1700,1.5278691534741176e+18,2022-05-21 04:29:27+00:00,['1527869153474117633'],@dailytelegraph So what?,,nan 
1701,1701,1.5278644302348452e+18,2022-05-21 04:10:41+00:00,['1527864430234845185'],@abcnews Soon to be ex PM clutches at straws on Election Day.,soon clutch straw election day,clutch election day 
1702,1702,1.5278607253725676e+18,2022-05-21 03:55:57+00:00,['1527860725372567553'],@PeterDutton_MP Pipe down.,pipe,pipe 
1703,1703,1.5278398832720118e+18,2022-05-21 02:33:08+00:00,['1527839883272011776'],I’ve got to get off Twitter. Need to pace myself for later on. #AusVotes2022,ive got get twitter need pace later,pace 
1705,1705,1.5278373338859725e+18,2022-05-21 02:23:00+00:00,['1527837333885972480'],Not looking forward to seeing the UAP share of the vote. I suspect these fuckers will do well in some places. #auspol #AusVotes2022,looking forward seeing uap share vote suspect fucker well place,share vote suspect fucker place 
1706,1706,1.5278323643445576e+18,2022-05-21 02:03:16+00:00,['1527832364344557569'],"@ParrotOfTheDay Yes, because socialism = communism if there’s an absence of brain cells.",yes socialism communism absence brain cell,socialism communism absence brain cell 
1707,1707,1.527817699283583e+18,2022-05-21 01:04:59+00:00,['1527817699283582979'],And now we wait. #AusVotes2022,wait,wait 
1709,1709,1.527813108475269e+18,2022-05-21 00:46:45+00:00,['1527813108475269122'],@DemSausage Already tweeted you!,already tweeted,
1710,1710,1.5278128744792228e+18,2022-05-21 00:45:49+00:00,['1527812874479222784'],@bronte__lee Such a beautiful boy.,beautiful boy,boy 
1711,1711,1.527812610951086e+18,2022-05-21 00:44:46+00:00,['1527812610951086080'],@MissBaileyWoof Such a gentle approach to the hallowed meat product.,gentle approach hallowed meat product,approach product 
1712,1712,1.5278120051048612e+18,2022-05-21 00:42:22+00:00,['1527812005104861184'],@PatsKarvelas Genuinely scratching my head over this one.,genuinely scratching head one,head 
1713,1713,1.527807022519173e+18,2022-05-21 00:22:34+00:00,['1527807022519173120'],@DemSausage Clovelly surf club NSW. Beef sausage on a roll with onions. Optional sauce. 10/10. https://t.co/RfVWjLgPcu,clovelly surf club nsw beef sausage roll onion optional sauce,club nsw beef sausage roll onion sauce 
1714,1714,1.5278062274846392e+18,2022-05-21 00:19:24+00:00,['1527806227484639232'],"Queued to vote, queued for my sausage. You’ve got to love democracy. #auspol #AusVotes22 #VoteThemOut2022",queued vote queued sausage youve got love democracy,vote youve democracy 
1716,1716,1.5278013925384847e+18,2022-05-21 00:00:11+00:00,['1527801392538484737'],Voted. @MThistlethwaite #AusVotes22,voted,
1717,1717,1.5277940115406848e+18,2022-05-20 23:30:52+00:00,['1527794011540684800'],In the queue. #AusVotes22 https://t.co/vRcSMnDj2x,queue,queue 
1718,1718,1.5277822281133588e+18,2022-05-20 22:44:02+00:00,['1527782228113358850'],@LocalRiverDeity How about no?,,nan 
1720,1720,1.5275852590760796e+18,2022-05-20 09:41:21+00:00,['1527585259076079616'],"Well, that’s me off Twitter for the night. #CarolineJones",well thats twitter night,night 
1721,1721,1.527584892758143e+18,2022-05-20 09:39:54+00:00,['1527584892758142977'],@abcnews Terribly sad news.,terribly sad news,news 
1723,1723,1.5275841118248837e+18,2022-05-20 09:36:48+00:00,['1527584111824883713'],@ChrisCourtney4 @RandaltsRandal Oh no. Such sad news.,sad news,news 
1725,1725,1.5275733116011274e+18,2022-05-20 08:53:53+00:00,['1527573311601127425'],Saving Strange New Worlds for tomorrow night when I’ll need the distraction.,saving strange new world tomorrow night ill need distraction,world tomorrow night distraction 
1726,1726,1.527572975410905e+18,2022-05-20 08:52:32+00:00,['1527572975410905090'],@ItsBouquet Fingers crossed.,finger crossed,finger 
1727,1727,1.5275727345236132e+18,2022-05-20 08:51:35+00:00,['1527572734523613184'],@MissBaileyWoof @CraigKellyMP Snap sans the capital letters. https://t.co/hTLYnHi1iq,snap sans capital letter,letter 
1728,1728,1.5275516638712463e+18,2022-05-20 07:27:51+00:00,['1527551663871246337'],Picard and Dathon at El Adrei. #StarTrekTNG,picard dathon adrei,picard dathon adrei 
1730,1730,1.5275419136579666e+18,2022-05-20 06:49:07+00:00,['1527541913657966593'],@robynbryant33 That man certainly knows how to hold a baby.,man certainly know hold baby,man baby 
1731,1731,1.5275417362808463e+18,2022-05-20 06:48:24+00:00,['1527541736280846341'],@AstraKate @JenBFootscray I want one of those girls to grow up and go into politics for the Greens or the ALP.,want one girl grow politics green alp,girl grow alp 
1732,1732,1.5275413975194952e+18,2022-05-20 06:47:04+00:00,['1527541397519495168'],"@rhysam Today, every day before it, and every day after it.",today every day every day,today day day 
1733,1733,1.5275410281019638e+18,2022-05-20 06:45:36+00:00,['1527541028101963776'],"“His arms wide.” Take the fire, Jean Luc. StarTrekTNG",arm wide take fire jean luc startrektng,arm take fire jean luc startrektng 
1734,1734,1.5275403382354207e+18,2022-05-20 06:42:51+00:00,['1527540338235420672'],"@Otto_English She’s a vile, stupid creature.",shes vile stupid creature,creature 
1735,1735,1.527539535034618e+18,2022-05-20 06:39:40+00:00,['1527539535034617856'],@Medic_Russell You keep telling yourself that.,keep telling,telling 
1736,1736,1.527538673457447e+18,2022-05-20 06:36:14+00:00,['1527538673457446913'],Darmok and Jakad at Tanagra. Classic. #StarTrekTNG,darmok jakad tanagra classic,darmok jakad tanagra 
1739,1739,1.527516063503876e+18,2022-05-20 05:06:24+00:00,['1527516063503876096'],@sandyosullivan @PaulMeekPerth I think he does. Isn’t it wonderful?,think doe isnt wonderful,doe isnt wonderful 
1740,1740,1.5275129413226988e+18,2022-05-20 04:53:59+00:00,['1527512941322698752'],@DemSausage Oh yes. I’m all set!,yes set,
1741,1741,1.527502058290819e+18,2022-05-20 04:10:44+00:00,['1527502058290819072'],@macsween_prue @AlboMP Yeah. That’s it. Mandatory Mandarin lessons from Monday. You dumbarse.,yeah thats mandatory mandarin lesson monday dumbarse,yeah lesson monday dumbarse 
1742,1742,1.5274897603649864e+18,2022-05-20 03:21:52+00:00,['1527489760364986370'],It’s going to rain tomorrow. If I don’t get my democracy sausage I’ll be very unhappy. #AusVotes2022 #democracysausage,going rain tomorrow dont get democracy sausage ill unhappy,rain tomorrow dont democracy sausage ill 
1743,1743,1.527489300342141e+18,2022-05-20 03:20:03+00:00,['1527489300342140928'],@murpharoo That’ll be a new experience for him.,thatll new experience,experience 
1744,1744,1.5274882680777605e+18,2022-05-20 03:15:57+00:00,['1527488268077760512'],@peterstefanovic You’re a journalist. Find out.,youre journalist find,youre journalist 
1745,1745,1.5274876697225585e+18,2022-05-20 03:13:34+00:00,['1527487669722558464'],@loulouwho2 @DrKate_Miller @aec Poor Ann in San Fransisco must be inundated with tweets she doesn’t understand right now.,poor ann san fransisco must inundated tweet doesnt understand right,fransisco tweet understand right 
1750,1750,1.527404445918974e+18,2022-05-19 21:42:52+00:00,['1527404445918973952'],@mjrowland68 @BreakfastNews @ScottMorrisonMP I’ll switch it on when he leaves.,ill switch leaf,leaf 
1752,1752,1.5272146240008724e+18,2022-05-19 09:08:35+00:00,['1527214624000872448'],@ohmiso Yep. Here it is. And my response. https://t.co/oAd0Sy2koH,yep response,yep response 
1754,1754,1.5271305642598892e+18,2022-05-19 03:34:33+00:00,['1527130564259889153'],@TheTrekCentral Where is The Sisko?,sisko,sisko 
1755,1755,1.5271030342996787e+18,2022-05-19 01:45:10+00:00,['1527103034299678720'],@MoarToast @SandyHorne61 If this is wrong then I don’t want to be right.,wrong dont want right,dont right 
1756,1756,1.5270979349655347e+18,2022-05-19 01:24:54+00:00,['1527097934965534720'],@bronte__lee “Save me!!”,save,
1757,1757,1.5270731630747402e+18,2022-05-18 23:46:28+00:00,['1527073163074740224'],"@Peter_Fitz Yes, Pete, but you’re a decent human being.",yes pete youre decent human,youre decent human 
1758,1758,1.527057670091719e+18,2022-05-18 22:44:54+00:00,['1527057670091718656'],"@maureenchuck1 @BreakfastNews Red, that is.",red,
1759,1759,1.527057603087696e+18,2022-05-18 22:44:38+00:00,['1527057603087695873'],@maureenchuck1 @BreakfastNews Capsicum at Bondi Junction Harris Farm was $15 per kg at the weekend.,capsicum bondi junction harris farm per weekend,capsicum bondi junction harris farm weekend 
1760,1760,1.5270290791990886e+18,2022-05-18 20:51:17+00:00,['1527029079199088640'],@GuardianOfLight @vicky_dollysmom Why do you think you’re entitled to other peoples money?,think youre entitled people money,youre money 
1762,1762,1.5268981202691318e+18,2022-05-18 12:10:54+00:00,['1526898120269131776'],@BretWeinstein Thoughts and prayers.,thought prayer,prayer 
1763,1763,1.526897261275644e+18,2022-05-18 12:07:30+00:00,['1526897261275643910'],@Asher_Wolf Great news.,great news,news 
1764,1764,1.5268966083399803e+18,2022-05-18 12:04:54+00:00,['1526896608339980288'],@Asher_Wolf How is the cat doing now?,cat,cat 
1765,1765,1.5268897531946598e+18,2022-05-18 11:37:40+00:00,['1526889753194659840'],"@Medic_Russell Excellent, thanks. Will give it a go.",excellent thanks give,
1766,1766,1.5268893503149916e+18,2022-05-18 11:36:04+00:00,['1526889350314991616'],@Medic_Russell Did you put the Marmite on the toast or mix it in with the beans?,put marmite toast mix bean,toast mix bean 
1773,1773,1.5268326654540882e+18,2022-05-18 07:50:49+00:00,['1526832665454088193'],@lucky_magenta I like Molden and Stenfed le Houp.,like molden stenfed houp,houp 
1774,1774,1.5268323612621742e+18,2022-05-18 07:49:36+00:00,['1526832361262174208'],Admitted defeat and plugged in the heated throw. #cold,admitted defeat plugged heated throw,defeat throw 
1775,1775,1.5268312298989814e+18,2022-05-18 07:45:07+00:00,['1526831229898981377'],@lucky_magenta Shades of Allo Allo in some places but I love it.,shade allo allo place love,shade allo place love 
1778,1778,1.5268024122497147e+18,2022-05-18 05:50:36+00:00,['1526802412249714690'],@AdsoMenk I did think that when I was typing.,think typing,think 
1781,1781,1.5267982944581714e+18,2022-05-18 05:34:14+00:00,['1526798294458171393'],@jamesmassola What?,,nan 
1783,1783,1.5267241668079163e+18,2022-05-18 00:39:41+00:00,['1526724166807916545'],@AdsoMenk Not good. I presume you’ve seen your GP to identify the cause? Guessing it’s the dreaded COVID but just make sure it’s nothing else.,good presume youve seen identify cause guessing dreaded covid make sure nothing else,presume youve identify cause nothing 
1784,1784,1.526722945988858e+18,2022-05-18 00:34:50+00:00,['1526722945988857856'],@RonniSalt I’m ignoring the whole shitshow.,ignoring whole shitshow,shitshow 
1788,1788,1.526662436107219e+18,2022-05-17 20:34:23+00:00,['1526662436107218944'],@lorrainemking @KwajoHousing Exactly. She’d fly the deportation planes if she could.,exactly shed fly deportation plane could,fly deportation plane 
1789,1789,1.5265187933335388e+18,2022-05-17 11:03:36+00:00,['1526518793333538816'],"@GMB @sophielouisecc Looking to piss people off for clicks, I see. That’s nice.",looking piss people click see thats nice,
1791,1791,1.526501525715325e+18,2022-05-17 09:54:59+00:00,['1526501525715324929'],@danjohnson1979 @firstdogonmoon @bronte__lee Roy was a Very Good Boy.,roy good boy,boy 
1792,1792,1.5264965398748365e+18,2022-05-17 09:35:10+00:00,['1526496539874836480'],@MirabowMistress Take the money.,take money,money 
1793,1793,1.5264933919070618e+18,2022-05-17 09:22:40+00:00,['1526493391907061760'],@DrPragyaAgarwal Big hugs.,big hug,hug 
1796,1796,1.526449813721854e+18,2022-05-17 06:29:30+00:00,['1526449813721853952'],"@bronte__lee Oh, Bronte. Big hugs. Roy brought so much happiness to you and to so many people who never knew the joy of ruffling his beautiful coat and patting his furry head. Take care.",bronte big hug roy brought much happiness many people never knew joy ruffling beautiful coat patting furry head take care,bronte hug roy joy coat head care 
1798,1798,1.5262941916300657e+18,2022-05-16 20:11:07+00:00,['1526294191630065664'],"@Blackboxx2020 @nypost You can tweet what you want, but should you?",tweet want,tweet 
1799,1799,1.5262939934072586e+18,2022-05-16 20:10:19+00:00,['1526293993407258624'],"Beautiful night sky still visible at 6am. Luminous moon on one side,  Venus, Jupiter and Mars on the other. Magnificent. #LookUp",beautiful night sky still visible luminous moon one side venus jupiter mar magnificent,night sky moon side venus jupiter mar magnificent 
1801,1801,1.526155877862228e+18,2022-05-16 11:01:30+00:00,['1526155877862227973'],@yasmin_poole I’m so sorry for your loss.,sorry loss,loss 
1802,1802,1.5261471603578962e+18,2022-05-16 10:26:52+00:00,['1526147160357896192'],@abcnews He’d better fucking not.,hed better fucking,
1803,1803,1.526145302650311e+18,2022-05-16 10:19:29+00:00,['1526145302650310661'],That fucking Liberal hole in your bucket ad is making me want to kick a hole in my TV. #auspol #ausvotes,fucking liberal hole bucket making want kick hole,hole bucket kick hole 
1804,1804,1.5261409440428278e+18,2022-05-16 10:02:10+00:00,['1526140944042827776'],Watching a documentary about the #RNLI and these people are incredible.  Words don’t do them justice. @SBSOnDemand,watching documentary people incredible word dont justice,word dont justice 
1806,1806,1.526095855316775e+18,2022-05-16 07:03:00+00:00,['1526095855316774912'],@larry_wilf @PolitiBunny @DrJenGunter Hey Larry. Very few people give a fuck what you think.,hey larry people give fuck think,hey think 
1811,1811,1.5260930313338552e+18,2022-05-16 06:51:46+00:00,['1526093031333855233'],@iainl7 @AdsoMenk It’s a packet one. But I’d still eat it.,packet one still eat,packet 
1812,1812,1.5260866456024842e+18,2022-05-16 06:26:24+00:00,['1526086645602484224'],@PatsKarvelas Works for me.,work,work 
1813,1813,1.5260860260618363e+18,2022-05-16 06:23:56+00:00,['1526086026061836288'],@AdsoMenk Number 1 - trifle. The best dessert ever. Number 2 - Arctic roll. Delish. Number 3 - whack some evap on those peaches. Number 4 - pass.,number trifle best dessert ever number arctic roll delish number whack evap peach number pas,number number roll number whack peach number pas 
1814,1814,1.5260855963008737e+18,2022-05-16 06:22:14+00:00,['1526085596300873728'],"@AdsoMenk You, sir, are fucked in the head.",sir fucked head,sir head 
1815,1815,1.5260850046858854e+18,2022-05-16 06:19:53+00:00,['1526085004685885441'],"@Utopiana It’s a challenge, and one that the British public will relish.",challenge one british public relish,relish 
1816,1816,1.5260846157522903e+18,2022-05-16 06:18:20+00:00,['1526084615752290305'],@MoarToast Bored people.,bored people,
1817,1817,1.526084202281988e+18,2022-05-16 06:16:41+00:00,['1526084202281988096'],"@lorrainemking Those beautiful faces, such an immense loss for their loved ones and their communities.",beautiful face immense loss loved one community,face loss community 
1818,1818,1.5260835693740974e+18,2022-05-16 06:14:10+00:00,['1526083569374097409'],@nickschadegg @AusElectoralCom God Nick no. We’re all donkeys on the edge.,god nick donkey edge,god donkey edge 
1819,1819,1.5260830533991877e+18,2022-05-16 06:12:07+00:00,['1526083053399187457'],@1KarenWyld ‘Over correction’. You know they were just dying to say “back in your box”.,correction know dying say back box,correction box 
1822,1822,1.525938314783912e+18,2022-05-15 20:36:59+00:00,['1525938314783911936'],@PickmanP_Brush You just have to feel sorry for people like that.,feel sorry people like,
1824,1824,1.5257787268392673e+18,2022-05-15 10:02:50+00:00,['1525778726839267328'],"@FoxNews You’ve never seen Star Trek, have you? Idiots.",youve never seen star trek idiot,star trek idiot 
1830,1830,1.525622860739674e+18,2022-05-14 23:43:29+00:00,['1525622860739674113'],@bronte__lee ❤️ that face.,face,face 
1832,1832,1.5254547120653804e+18,2022-05-14 12:35:19+00:00,['1525454712065380352'],@MaryLloyd4 @Jess_Rudd Only in a leap year.,leap year,year 
1833,1833,1.525442610089042e+18,2022-05-14 11:47:14+00:00,['1525442610089041920'],@elainehutton @Slizzie13 @DarrenHarriott @joelycett Stephen K Amos is lovely with fans as well.,stephen amos lovely fan well,stephen 
1834,1834,1.525431915054248e+18,2022-05-14 11:04:44+00:00,['1525431915054247936'],@ComicsintheGA OMG I’m pretty sure I know him from an online forum. He’s an utter arse. Good call.,omg pretty sure know online forum utter arse good call,sure online forum call 
1835,1835,1.525394641012822e+18,2022-05-14 08:36:37+00:00,['1525394641012822016'],@1KarenWyld Beautiful spot.,beautiful spot,spot 
1837,1837,1.5252785548121866e+18,2022-05-14 00:55:20+00:00,['1525278554812186624'],@anon_opin I hate the bit where the rich fucker keeps the money.,hate bit rich fucker keep money,hate bit fucker money 
1839,1839,1.5252783070211277e+18,2022-05-14 00:54:21+00:00,['1525278307021127680'],@abcnews Interesting use of ‘clash’.,interesting use clash,use clash 
1840,1840,1.5252721182374707e+18,2022-05-14 00:29:45+00:00,['1525272118237470720'],@yarragadee @JohnRuddick2 @nicksamios There’s less than half a wit in the entire room.,half wit entire room,half wit room 
1841,1841,1.5252708080459612e+18,2022-05-14 00:24:33+00:00,['1525270808045961216'],"@DaveSharma Get off the pavement, dummy. And sort out that strap.",get pavement dummy sort strap,dummy sort strap 
1842,1842,1.525269664720634e+18,2022-05-14 00:20:00+00:00,['1525269664720633856'],@drphiliplee1 OMG that poor patient.,omg poor patient,patient 
1844,1844,1.5251029468660367e+18,2022-05-13 13:17:32+00:00,['1525102946866036736'],@RadioFreeTom @Noahpinion Oh. That’s such a shame. Do you need a tissue?,thats shame need tissue,tissue 
1845,1845,1.5250906119171072e+18,2022-05-13 12:28:31+00:00,['1525090611917107200'],@Leo_Puglisi6 I usually feel a little awkward but I always stay out of it.,usually feel little awkward always stay,
1848,1848,1.525064049020801e+18,2022-05-13 10:42:58+00:00,['1525064049020801024'],@MissBaileyWoof Poor puppy. ❤️,poor puppy,
1849,1849,1.5250525734092308e+18,2022-05-13 09:57:22+00:00,['1525052573409230849'],@Asher_Wolf Better than a pass. Well done!,better pas well done,pas 
1851,1851,1.525041133147259e+18,2022-05-13 09:11:54+00:00,['1525041133147258881'],@DrNeenaJha Every day of my A &amp; E placement decades ago. Disappointing to see that nothing has changed.,every day amp placement decade ago disappointing see nothing changed,day placement decade see nothing 
1858,1858,1.5248696754394683e+18,2022-05-12 21:50:35+00:00,['1524869675439468544'],I cannot get my head around the ectopic pregnancy = abortion thing.  This is a non-viable pregnancy. It's going to kill the woman if left untreated. How can anyone in their right mind see this as an abortion/termination?,cannot get head around ectopic pregnancy abortion thing nonviable pregnancy going kill woman left untreated anyone right mind see abortiontermination,head pregnancy abortion thing pregnancy woman anyone mind abortiontermination 
1864,1864,1.524657499689087e+18,2022-05-12 07:47:29+00:00,['1524657499689086982'],‘Liberal MP fucks up but refuses to acknowledge her error.’ Fixed it for you. #Auspol https://t.co/rC5hohUtYY,liberal fuck refuse acknowledge error fixed,fuck refuse error 
1865,1865,1.5246380401737157e+18,2022-05-12 06:30:09+00:00,['1524638040173715456'],"@JasonClareMP @SallySitou Good luck, Sally!",good luck sally,luck 
1866,1866,1.524637547452076e+18,2022-05-12 06:28:12+00:00,['1524637547452076033'],@tarang_chawla Congratulations to your darling mum! Fabulous smiles run in your family.,congratulation darling mum fabulous smile run family,congratulation smile family 
1868,1868,1.5245580731842683e+18,2022-05-12 01:12:24+00:00,['1524558073184268288'],"@mrbenjaminlaw What an arse. Him, that is.",arse,arse 
1872,1872,1.5244822196284375e+18,2022-05-11 20:10:59+00:00,['1524482219628437504'],@IanMartin Good to hear all went well. Thoughts with you both.,good hear went well thought,hear 
1873,1873,1.5243500476344934e+18,2022-05-11 11:25:47+00:00,['1524350047634493440'],@danbarker @acatfromgreece It’s sweet the way he seems to become a little boy again right before our eyes.,sweet way seems become little boy right eye,way right eye 
1874,1874,1.5243482150633677e+18,2022-05-11 11:18:30+00:00,['1524348215063367682'],"@Cambridge_Uni @royalsociety Yay for all the men, who clearly make up 100% of the scientific community.",yay men clearly make scientific community,yay community 
1879,1879,1.5239790292460052e+18,2022-05-10 10:51:29+00:00,['1523979029246005250'],@Blackbird1976 @DannyJohnJules Surely there’s a part for you in a Doctor Who Christmas special. You’d be great!,surely part doctor christmas special youd great,part doctor youd 
1883,1883,1.5239278393553428e+18,2022-05-10 07:28:04+00:00,['1523927839355342848'],@Utopiana These are super policies. Where do I sign up?,super policy sign,super policy sign 
1885,1885,1.5237439385445417e+18,2022-05-09 19:17:19+00:00,['1523743938544541696'],@MartineNouche @vtwendy @Happydog___ The dog may have been pregnant when she was rescued. I believe that’s the point being made.,dog may pregnant rescued believe thats point made,dog 
1889,1889,1.523598648755757e+18,2022-05-09 09:39:59+00:00,['1523598648755757056'],@alisonleary1 Ridiculous.,ridiculous,
