,Unnamed: 0,Unnamed: 0.1,id,created_at,edit_history_tweet_ids,text,withheld
878,878,878,1.4679438904896922e+18,2021-12-06 19:47:51+00:00,['1467943890489692163'],@JackGray93 I’m gonna bang an adult who uses a skateboard though 🤣,
879,879,879,1.467943484363522e+18,2021-12-06 19:46:14+00:00,['1467943484363522053'],@JackGray93 Probably 🤷🏻‍♂️ 💅,
880,880,880,1.467942484969939e+18,2021-12-06 19:42:16+00:00,['1467942484969938950'],Bloke just popped to the loo and asked me to watch his skateboard… I’m sure it’ll be fine seeing as we’re in a pub and there’s no 10yr olds around 🤷🏻‍♂️,
881,881,881,1.4679313604468e+18,2021-12-06 18:58:03+00:00,['1467931360446799873'],@th3mb0fication @Mckendzz The corpse 💀 https://t.co/oH6FFgVNem,
882,882,882,1.467882465331143e+18,2021-12-06 15:43:46+00:00,['1467882465331142658'],"@victoriaehmann I just think, his daughter of school age. If a nutter went in and opened fire in her school… oh well he has the right to bear arms 🤦🏻‍♂️",
883,883,883,1.4678621193915845e+18,2021-12-06 14:22:55+00:00,['1467862119391584258'],"I can’t help but think that if any of this blokes family were killed in a shooting, (let’s face it - that could happen) would he then want stricter gun control laws? https://t.co/83xV8Ae0OF",
887,887,887,1.4678247117532447e+18,2021-12-06 11:54:16+00:00,['1467824711753244681'],@aaronwilcock91 Obvs 💋,
889,889,889,1.4678243806045594e+18,2021-12-06 11:52:57+00:00,['1467824380604559360'],@aaronwilcock91 Yay! See you there 🕺,
890,890,890,1.467821645352026e+18,2021-12-06 11:42:05+00:00,['1467821645352026115'],"@alanplynch @DOPreston The Owen Patterson stuff for one… you know if that was labour mp - not only would the tories want blood, but labour would have got shot immediately",
891,891,891,1.4678203363685253e+18,2021-12-06 11:36:53+00:00,['1467820336368525322'],@DOPreston I always think if Labour were in what would happen in this situation… it wouldn’t of happened.,
892,892,892,1.467819054715052e+18,2021-12-06 11:31:48+00:00,['1467819054715052036'],@asacannot @TheBetterStuart @jayinbold @Kibbled @apcook_85 🤣 2 days before my 38th 😭👴🏻🕺,
893,893,893,1.4678179015246725e+18,2021-12-06 11:27:13+00:00,['1467817901524672516'],@DOPreston @DimitheGreat85 It is expensive - I got my tickets way before the line up was announced. Guess it’s the same as glasto you have to take that chance,
894,894,894,1.4678177301412086e+18,2021-12-06 11:26:32+00:00,['1467817730141208577'],@yolandafister @hollyshortall 🤣👏🏻,
895,895,895,1.467817530085593e+18,2021-12-06 11:25:44+00:00,['1467817530085593089'],"@joss_prior Just read the article - absolutely ridiculous. Changing in an open area and being ‘outraged’ because 2 men were there who by the way probably didn’t even notice her and if they didn’t wouldn’t give a shit. What if there were lesbian or bisexual women around, or children 🤷🏻‍♂️",
896,896,896,1.467816052545532e+18,2021-12-06 11:19:52+00:00,['1467816052545531904'],@EmsTheKat @lrclatworthy @joss_prior Exactly this,
897,897,897,1.4678145021880238e+18,2021-12-06 11:13:42+00:00,['1467814502188023813'],@JustifyMyLee Yes 😍,
898,898,898,1.4678030593340457e+18,2021-12-06 10:28:14+00:00,['1467803059334045701'],"@chronomentary I tried to cancel an LFT, as 1 not needed due to new restrictions, and not going on on the holiday. It was meant to arrive on 3rd December - it hasn’t. My refund request was then declined 🙄",
899,899,899,1.46779799441007e+18,2021-12-06 10:08:06+00:00,['1467797994410070017'],@_ifib I make noises getting down I make noises getting up. Consistency 👴🏻,
900,900,900,1.467797567186641e+18,2021-12-06 10:06:25+00:00,['1467797567186640900'],@kevkev @Jamelia Come! We’ll bop to Beware of the Dog 💃 https://t.co/xyXnYRScPa,
901,901,901,1.4677922850605097e+18,2021-12-06 09:45:25+00:00,['1467792285060509697'],I mean - the bops @Jamelia has had 😍💃,
902,902,902,1.4677921767678075e+18,2021-12-06 09:44:59+00:00,['1467792176767807493'],This lineup! https://t.co/3uSqb8OWdO,
904,904,904,1.4674783383316316e+18,2021-12-05 12:57:54+00:00,['1467478338331631630'],"@magic_treehouse Everyone else around me great, respectful, dancing away. My jacket was soaked from lager and my shoes sticking, the floor was slippery.. wound me right up. Climbing back and forth over chairs / rows. Dicks",
905,905,905,1.4674640737386004e+18,2021-12-05 12:01:14+00:00,['1467464073738600452'],"@alunsaunders Yep Paulette my godmum, Jalisas mum - our mums were besties growing up. She’s done so well 😍",
906,906,906,1.467442324900823e+18,2021-12-05 10:34:48+00:00,['1467442324900823046'],"@alunsaunders Saw this the other day ❤️ Ivy’s daughter, is my godmother 😍",
907,907,907,1.4674348492083446e+18,2021-12-05 10:05:06+00:00,['1467434849208344583'],"I always wonder when I see grown adults act like utter c*nts, how do their children behave 🤷🏻‍♂️",
908,908,908,1.4674346886336184e+18,2021-12-05 10:04:28+00:00,['1467434688633618435'],"Sitting next to me at the start were about 5 people dressed in black tee’s that light up… fuck me they were annoying. Knocked drinks everywhere on the floor, and climbing over chairs like a bunch of kids.",
909,909,909,1.467434187753988e+18,2021-12-05 10:02:28+00:00,['1467434187753988097'],Had a fab time at #PeteTong last night. Such a great show. 🕺,
910,910,910,1.467433583803568e+18,2021-12-05 10:00:04+00:00,['1467433583803568129'],@LevellingDown @Scarborough_GB She had to be Welsh didn’t she 🙄 thick as two short shits,
911,911,911,1.4671868161849467e+18,2021-12-04 17:39:30+00:00,['1467186816184946689'],@BewareOfDisinfo @scottedelman @cstross @stdesjardins Oh and I suppose you’re a genius? 🙄,
913,913,913,1.4671831112890696e+18,2021-12-04 17:24:47+00:00,['1467183111289069571'],@cntb88 🤣🤣🤣🤣,
914,914,914,1.4671825631816622e+18,2021-12-04 17:22:36+00:00,['1467182563181662208'],😻😻 https://t.co/sSkbk88uqO,
916,916,916,1.4671785441324603e+18,2021-12-04 17:06:38+00:00,['1467178544132460548'],I mean don’t you want to see where you’re sleeping first? 🤷🏻‍♂️🤣,
917,917,917,1.467178447504085e+18,2021-12-04 17:06:15+00:00,['1467178447504084993'],"So we’ve been doing Airbnb for a few months now, and the cats have proved popular from the reviews. Just let our latest guest in, first thing they said: ‘where are the cats’ 🤣",
918,918,918,1.467145164170969e+18,2021-12-04 14:54:00+00:00,['1467145164170969092'],"@georgecade_ Those are the guys who think being good-looking is a personality, I’d rather not know what else they think 🤣",
920,920,920,1.4667794170327736e+18,2021-12-03 14:40:39+00:00,['1466779417032773639'],@georgecade_ Oh you are a nasty piece of work x,
921,921,921,1.466777357331665e+18,2021-12-03 14:32:28+00:00,['1466777357331664900'],Us Welsh gays love it too,
922,922,922,1.4667772606152172e+18,2021-12-03 14:32:04+00:00,['1466777260615217166'],😬🤣 https://t.co/xKrF5sXabH,
923,923,923,1.466755128153809e+18,2021-12-03 13:04:08+00:00,['1466755128153808898'],@husseybyname @chronomentary @TUIUK Piss take! I’ve asked for a refund on my tests as lateral flows I ordered are no good 🙄,
924,924,924,1.4667514189671506e+18,2021-12-03 12:49:23+00:00,['1466751418967150597'],@jam_face Proud 😍,
925,925,925,1.466751338436563e+18,2021-12-03 12:49:04+00:00,['1466751338436562945'],@WayneDavid81 @BListAtCapital ‘Loads’ - what Beyoncé song did you play? 🤔,
926,926,926,1.4667430653186703e+18,2021-12-03 12:16:12+00:00,['1466743065318670345'],@eddiethelen Thank you :) even having the time off is nice so I will be relaxing,
927,927,927,1.4667424166570762e+18,2021-12-03 12:13:37+00:00,['1466742416657076229'],@RubinTorode @ReutersFacts What is happening in this video: A compilation of stories about people collapsing and some that have died. Also in in the video zero mention of any those events being related to having the vaccine. Does that help clear things up for you?,
928,928,928,1.466739674756567e+18,2021-12-03 12:02:43+00:00,['1466739674756567046'],@alanplynch I’ll book wahaca for grub too 🤣,
929,929,929,1.4667393213906534e+18,2021-12-03 12:01:19+00:00,['1466739321390653446'],@jam_face Not sure what me and Luke will get up - just trying to figure out when we can rearrange Mexico - you know what it’s like trying to get annual leave in the NHS 🤣,
930,930,930,1.4667391413670257e+18,2021-12-03 12:00:36+00:00,['1466739141367025669'],@jam_face Yeah it’s just added stress - it have a lot of the anti-Vaxxers a laugh too which annoys me. Me and my friend (she’s a paramedic and was going to Spain with me) we had a random few days in Weston Super-Mare 🤣 it was a giggle.,
931,931,931,1.466738785908052e+18,2021-12-03 11:59:11+00:00,['1466738785908051975'],@JackGray93 What’s the latest on your trip?,
932,932,932,1.4667387044128197e+18,2021-12-03 11:58:52+00:00,['1466738704412819457'],@alanplynch We have a caravan in Selsey - so we were thinking spending a few days there,
933,933,933,1.4667372400890102e+18,2021-12-03 11:53:03+00:00,['1466737240089010191'],@lavern_spicer How did I know you were a Republican before I clicked on your profile. 🤡,
934,934,934,1.466720558658343e+18,2021-12-03 10:46:46+00:00,['1466720558658342918'],"@jam_face As for Mexico my concern is, that it’s such a long way to go if the rules change again (and it’s so unpredictable) we could touch down to have to come back again? We have commitments like weddings, and it’s close to Xmas. I just think it’s too risky. Annoying as it is :(",
935,935,935,1.4667201897818808e+18,2021-12-03 10:45:18+00:00,['1466720189781880834'],"@jam_face It’s stressing me out love. I was going to keep Benidorm, arranging a pcr was hard work when I already had arranged lateral flows… also my isolation would mean I’d miss Mexico anyway… and then they had cases of the new variant out there which changes things again",
936,936,936,1.4667198264041226e+18,2021-12-03 10:43:51+00:00,['1466719826404122625'],@theduke167 @SMcClay29 @DuwayneBrooks @TfL So you think it’s fine for people to lie about exemptions? My original tweet is based on those abusing something that is meant to protect others.,
937,937,937,1.466715291333845e+18,2021-12-03 10:25:50+00:00,['1466715291333844996'],@the_smogs 🤣 yes… thought my luck would change by now!,
938,938,938,1.46671512263893e+18,2021-12-03 10:25:10+00:00,['1466715122638929922'],"@theduke167 @SMcClay29 @DuwayneBrooks @TfL And yes you’re right, even when the vaccination cards came out I did think surely these could be copied :/",
939,939,939,1.466714953361105e+18,2021-12-03 10:24:29+00:00,['1466714953361104900'],"@theduke167 @SMcClay29 @DuwayneBrooks @TfL There are people who are genuinely exempt, but unfortunately there are those who just say they are - Amazon, eBay should not be allowed to sell exemption lanyards / badges.",
940,940,940,1.466709274525061e+18,2021-12-03 10:01:55+00:00,['1466709274525061124'],@dyerAndie I was thinking about getting this as a gift!,
941,941,941,1.4667090808279982e+18,2021-12-03 10:01:09+00:00,['1466709080827998208'],"What did annoy me is treating vaccinated/ unvaccinated the same, although that’s not the case anymore and rightly so",
942,942,942,1.4667087771016684e+18,2021-12-03 09:59:57+00:00,['1466708777101668354'],"I can rearrange it, i won’t loose money. I even understand the need for restrictions again but still disappointed. On the unit I work on I’m the only nurse who hasn’t had a holiday 🙃",
943,943,943,1.4667084089298657e+18,2021-12-03 09:58:29+00:00,['1466708408929865730'],"My excitement around this time last week… day 2 of 19 annual leave, by the Sunday I was cancelling my Benidorm trip and today I have to cancel Mexico 😭😭😭",
944,944,944,1.4667073759986156e+18,2021-12-03 09:54:23+00:00,['1466707375998615555'],@GPBinNL He knows what he’s doing 😍😍😍 https://t.co/G3Xd6OgPKI,
946,946,946,1.4667061225098854e+18,2021-12-03 09:49:24+00:00,['1466706122509885440'],@MulberryCoates @TonyHinton2016 Hahahah 🤣,
947,947,947,1.4667057978078085e+18,2021-12-03 09:48:06+00:00,['1466705797807808513'],"@SusanWainwrig14 @TonyHinton2016 Honestly, the same. It baffles me, I just think anyone working in healthcare who has issue with mask wearing, jabs, etc - go work elsewhere",
948,948,948,1.4666994772727355e+18,2021-12-03 09:22:59+00:00,['1466699477272735749'],@matthewhorwood The way my mind works: Yes! Oh but then what if you go to multiple coffee shops for your lemsip and o/d on paracetamol 👨‍⚕️,
949,949,949,1.4666976107108923e+18,2021-12-03 09:15:34+00:00,['1466697610710892547'],@AlexTaylorNews @dale_northladuk @MarionVanR @PeterStefanovi2 This is brilliant 👏🏻 Watch this @BorisJohnson 🤣😬,
951,951,951,1.466696713712935e+18,2021-12-03 09:12:01+00:00,['1466696713712934917'],"@victoriaehmann Honestly Vic, this story broke me as soon as the evil pair were arrested. I just don’t understand how the signs were not picked up, in school, the neighbours? Breaks my heart.",
952,952,952,1.4666960716445983e+18,2021-12-03 09:09:28+00:00,['1466696071644598274'],@ThomasWolskiArt Happy Birthday 🥳,
953,953,953,1.466694266776961e+18,2021-12-03 09:02:17+00:00,['1466694266776961026'],"@AdoptionsUk Thank you to those who saved this poor boy, hope he finds his forever home.",
955,955,955,1.4666926921680855e+18,2021-12-03 08:56:02+00:00,['1466692692168085505'],"@SMcClay29 @TfL Maybe if fines were given out to everyone, those that have genuine exemptions can apply for those fines to be cancelled? 🤷🏻‍♂️",
956,956,956,1.4666918628450836e+18,2021-12-03 08:52:44+00:00,['1466691862845083662'],"@Meoooooooooowth @TfL @MayorofLondon I’m asthmatic and still wear it, i’m so used to it now.",
957,957,957,1.4666914676074332e+18,2021-12-03 08:51:10+00:00,['1466691467607433220'],@Mendelpol @TfL @anne_clarke Saw TLF staff handing out masks to people yesterday at Paddington,
958,958,958,1.466691119031505e+18,2021-12-03 08:49:47+00:00,['1466691119031504896'],@SMcClay29 @DuwayneBrooks @TfL Exactly- the amount of people who just buy these lanyards online - these should be given out by their drs imo,
959,959,959,1.466466815949914e+18,2021-12-02 17:58:29+00:00,['1466466815949914112'],@cntb88 Honestly no 🤣🤣,
960,960,960,1.4664657270960046e+18,2021-12-02 17:54:09+00:00,['1466465727096004608'],@cntb88 I howled 🤣,
962,962,962,1.4664099893592556e+18,2021-12-02 14:12:40+00:00,['1466409989359255553'],Just arrived back in London - interesting seeing TFL staff handed out masks to those who don’t have them,
963,963,963,1.4664027219096904e+18,2021-12-02 13:43:48+00:00,['1466402721909690371'],I love this show 😍 https://t.co/ThFRrHjBQY,
964,964,964,1.465620230638551e+18,2021-11-30 09:54:27+00:00,['1465620230638551042'],@JackDunc1 Ffs 🤦🏻‍♂️ they reach so hard don’t they 🤣,
965,965,965,1.4654126232566702e+18,2021-11-29 20:09:30+00:00,['1465412623256670211'],@Carl_E88 Ridiculous!,
967,967,967,1.4648806187985224e+18,2021-11-28 08:55:30+00:00,['1464880618798522370'],"@GaryVinegar @JJsViews If people are genuinely exempt fine, but you just seem to be an absolute childish prick.",
968,968,968,1.4648624262566175e+18,2021-11-28 07:43:12+00:00,['1464862426256617472'],@JackGray93 Exactly! Yet no change to football or packed concerts… 😒 - hope you get something sorted. Who did you book with?,
969,969,969,1.4648601264147866e+18,2021-11-28 07:34:04+00:00,['1464860126414786568'],Lol even if it were her sons… 1 would be left out 🤷🏻‍♂️ https://t.co/UC6h22hZz9,
970,970,970,1.464859324589785e+18,2021-11-28 07:30:53+00:00,['1464859324589785092'],"@JackGray93 No doubt things will change more :/ winds me up. I’ve seen some people fly loads throughout the year, this shit happens first chance i get :/ - gonna speak to the airline today see if I can change dates",
971,971,971,1.4647457216477962e+18,2021-11-27 23:59:28+00:00,['1464745721647796224'],@10DowningStreet Ridiculous that the vaccinated have the same restrictions as unvaccinated🙄,
