,Unnamed: 0,id,created_at,edit_history_tweet_ids,text
831,831,1.3613731861018296e+18,2021-02-15 17:53:55+00:00,['1361373186101829632'],
832,832,1.3613730268944425e+18,2021-02-15 17:53:17+00:00,['1361373026894442496'],
833,833,1.36137292239335e+18,2021-02-15 17:52:52+00:00,['1361372922393350144'],@JamieKay22 @Jennyfurfuls @davedavedave666 @TfL Reported and blocked. What a horrible person.
834,834,1.361372037441323e+18,2021-02-15 17:49:21+00:00,['1361372037441323010'],@JamieKay22 @jrabrewer Good on ya - with you let’s hope the good news continues and we get out of this ASAP
835,835,1.3613712998687703e+18,2021-02-15 17:46:25+00:00,['1361371299868770309'],@JamieKay22 @jrabrewer Not going to argue because I agree - I want to be out of this but can we just allow the mismanagement to go unremarked?
836,836,1.361370219705467e+18,2021-02-15 17:42:08+00:00,['1361370219705466886'],@JamieKay22 @jrabrewer Not slagging off at all. The remarkable work of the nhs is just that and any improvement in infection and death rates is brilliant but it annoys the life out of me the way politicians claim the credit. They won’t take responsibility for chaos of TTI though.
837,837,1.3613688627558728e+18,2021-02-15 17:36:44+00:00,['1361368862755872777'],@JamieKay22 @jrabrewer I get your point but it isn’t the governments doing.
838,838,1.3613623492575396e+18,2021-02-15 17:10:51+00:00,['1361362349257539586'],@JamieKay22 Can’t watch - will rely on Twitter to tell me what shite he’s spouting today.
839,839,1.3613568367929016e+18,2021-02-15 16:48:57+00:00,['1361356836792901632'],@florencerounda2 already reported but will again if I can
840,840,1.3613567112405484e+18,2021-02-15 16:48:27+00:00,['1361356711240548353'],
841,841,1.3613565966731878e+18,2021-02-15 16:48:00+00:00,['1361356596673187840'],
842,842,1.3613437947094712e+18,2021-02-15 15:57:07+00:00,['1361343794709471234'],Not only because of that - but yes definitely https://t.co/mngJO222xk
843,843,1.3613433875851756e+18,2021-02-15 15:55:30+00:00,['1361343387585175555'],@KateWilton1 I know how you feel - never been so sick of this country and the majority of the population 🤬🤬🤬
844,844,1.361343199902597e+18,2021-02-15 15:54:46+00:00,['1361343199902597120'],@Sadiemm__ I absolutely loved it and just remembered there is a new series - yay 👏🏻👏🏻👏🏻👏🏻
845,845,1.361340383557546e+18,2021-02-15 15:43:34+00:00,['1361340383557545985'],@Keir_Starmer and @uklabour - well???? https://t.co/nfwzTWWzFw
846,846,1.361339866936656e+18,2021-02-15 15:41:31+00:00,['1361339866936655879'],
847,847,1.361338071812346e+18,2021-02-15 15:34:23+00:00,['1361338071812345857'],
848,848,1.3613375758233354e+18,2021-02-15 15:32:25+00:00,['1361337575823335430'],
849,849,1.3613374556103148e+18,2021-02-15 15:31:56+00:00,['1361337455610314754'],
850,850,1.361298919901307e+18,2021-02-15 12:58:48+00:00,['1361298919901306884'],
851,851,1.3612988749132022e+18,2021-02-15 12:58:38+00:00,['1361298874913202180'],
852,852,1.361298786350416e+18,2021-02-15 12:58:17+00:00,['1361298786350415873'],
853,853,1.3612987085586596e+18,2021-02-15 12:57:58+00:00,['1361298708558659590'],
854,854,1.361298655274279e+18,2021-02-15 12:57:45+00:00,['1361298655274278912'],People need to understand this - we will still need restrictions even when a significant proportion has been vaccinated. Until we stop this virus with efficient TTI and other covid reduction strategies we are going to have to live with it. #ToryCovidCatastrophe https://t.co/BeNoooWbJM
855,855,1.3612980551741768e+18,2021-02-15 12:55:22+00:00,['1361298055174176768'],
856,856,1.3612979156968448e+18,2021-02-15 12:54:49+00:00,['1361297915696844809'],
857,857,1.3612978728729969e+18,2021-02-15 12:54:39+00:00,['1361297872872996865'],
858,858,1.3612971847219487e+18,2021-02-15 12:51:55+00:00,['1361297184721948674'],
859,859,1.3612955542743286e+18,2021-02-15 12:45:26+00:00,['1361295554274328579'],
860,860,1.3612954946438144e+18,2021-02-15 12:45:12+00:00,['1361295494643814405'],
861,861,1.3612402093047398e+18,2021-02-15 09:05:31+00:00,['1361240209304739842'],@SnowyBex Oh great - are they online?
862,862,1.361237921077035e+18,2021-02-15 08:56:25+00:00,['1361237921077035010'],@stevechaplain1 But you were out there. All miles  count.
863,863,1.361237778705625e+18,2021-02-15 08:55:51+00:00,['1361237778705625089'],@EstherMcVey1 - are you ever going to answer this question. Based on your comments I think it’s a reasonable question? https://t.co/FJZWtWGEd3
864,864,1.3612374441091727e+18,2021-02-15 08:54:31+00:00,['1361237444109172737'],@SnowyBex Good morning. On a side note - loving the specs. I’m looking for some like that - do you mind telling me where from?
865,865,1.3612271951302085e+18,2021-02-15 08:13:48+00:00,['1361227195130208257'],@Schadenfury What’s his problem - that’s the second tweet I’ve seen using the word “sodomy”?
866,866,1.3612269347436667e+18,2021-02-15 08:12:46+00:00,['1361226934743666691'],
867,867,1.3612268867524485e+18,2021-02-15 08:12:34+00:00,['1361226886752448514'],
868,868,1.3612268034577572e+18,2021-02-15 08:12:14+00:00,['1361226803457757185'],
869,869,1.361226702618325e+18,2021-02-15 08:11:50+00:00,['1361226702618324992'],
870,870,1.361226601044865e+18,2021-02-15 08:11:26+00:00,['1361226601044865024'],@sazmeister88 Obsequious sycophants who can’t form a cogent argument but can climb up his rear end. #ToryScumBags
871,871,1.3612263681099776e+18,2021-02-15 08:10:31+00:00,['1361226368109977602'],
872,872,1.3612263064159803e+18,2021-02-15 08:10:16+00:00,['1361226306415980545'],@charlotteh71 @MikeTheLefty @UKLabour This is appalling - I don’t particularly like Diane Abbott but no one deserves this. @Keir_Starmer - you have a duty to do something about this.
873,873,1.3612258995181527e+18,2021-02-15 08:08:39+00:00,['1361225899518152705'],@soopagaz Yes it’s excellent - lives up to the hype
874,874,1.3612256634920632e+18,2021-02-15 08:07:43+00:00,['1361225663492063236'],@HelenAshby72 I’ve seen some but I can’t remember where.
875,875,1.361224336888263e+18,2021-02-15 08:02:26+00:00,['1361224336888262659'],
876,876,1.3612242999951032e+18,2021-02-15 08:02:18+00:00,['1361224299995103232'],
877,877,1.361223938978812e+18,2021-02-15 08:00:52+00:00,['1361223938978811905'],@Ayrshireoutdoor Happy birthday and may the birthday fairy bring you the success you want tomorrow. 🧚‍♀️🧚‍♀️🧚‍♀️🧚‍♀️🧚‍♀️
878,878,1.3612236528853445e+18,2021-02-15 07:59:43+00:00,['1361223652885344257'],@Mutteroo @Emmselk 🥰🥰🥰🥰🥰🥰
879,879,1.3612234870676849e+18,2021-02-15 07:59:04+00:00,['1361223487067684864'],
880,880,1.361223414002946e+18,2021-02-15 07:58:46+00:00,['1361223414002946048'],@paysupplystaff Question - is this just the right wing media starting rumours so that everyone calls for this action or is it #ToryCovidCatastrophe being leaked to prepare us for an announcement so he can gauge whether another u turn is needed ? #ToryScum
881,881,1.3612223922621235e+18,2021-02-15 07:54:43+00:00,['1361222392262123520'],
882,882,1.3612217773394084e+18,2021-02-15 07:52:16+00:00,['1361221777339408386'],
883,883,1.3612216223556155e+18,2021-02-15 07:51:39+00:00,['1361221622355615745'],
884,884,1.3612214176526172e+18,2021-02-15 07:50:50+00:00,['1361221417652617220'],@DrewLawDesign My bed 🤣
885,885,1.3612212317737042e+18,2021-02-15 07:50:06+00:00,['1361221231773704193'],@MaxRobertFinch Done ✅ and blocked.
886,886,1.361220598467289e+18,2021-02-15 07:47:35+00:00,['1361220598467289089'],
887,887,1.3612197468054733e+18,2021-02-15 07:44:12+00:00,['1361219746805473282'],@DMinghella Absolutely. Mines booked for 10 March but I’m not hopeful.
888,888,1.3612195641729638e+18,2021-02-15 07:43:28+00:00,['1361219564172963841'],@Cpass12David Sounds about right - esteemed academic versus clueless crony. Always gonna be the #corruptToryCrony
889,889,1.3612191923268813e+18,2021-02-15 07:42:00+00:00,['1361219192326881283'],
890,890,1.3612178976375685e+18,2021-02-15 07:36:51+00:00,['1361217897637568512'],@chris_dlamini @LindaChibuzor @ClaireHowells10 @Cathy_55555 @MarshaLTJones @FiRodgers1 @NorthwayRuth @RuthOshikanlu @AngelEy02283417 @DebbyHylton @mrsbiffo01 @ciarale01 @stevechaplain1 @Maggiew56700896 @HelenAshby72 @Karen_Manton @MaryReidy11 Good morning all.
891,891,1.3610696494509875e+18,2021-02-14 21:47:46+00:00,['1361069649450987523'],
892,892,1.3610696004363223e+18,2021-02-14 21:47:34+00:00,['1361069600436322308'],
893,893,1.3610688650951475e+18,2021-02-14 21:44:39+00:00,['1361068865095147526'],@shillcock_paul I spent a couple of hours there on the way back from Cambodia - I’m claiming it. 🤣
894,894,1.3610672445586885e+18,2021-02-14 21:38:13+00:00,['1361067244558688258'],
895,895,1.361045236957479e+18,2021-02-14 20:10:46+00:00,['1361045236957478914'],
896,896,1.3610449150195384e+18,2021-02-14 20:09:29+00:00,['1361044915019538434'],
897,897,1.3610421446272246e+18,2021-02-14 19:58:28+00:00,['1361042144627224577'],
898,898,1.3610420905877504e+18,2021-02-14 19:58:15+00:00,['1361042090587750404'],@IanMaher7 @CFarrell2009 Already signed but happy to retweet
899,899,1.3610412355453624e+18,2021-02-14 19:54:52+00:00,['1361041235545362439'],
900,900,1.3610409683514368e+18,2021-02-14 19:53:48+00:00,['1361040968351436804'],
901,901,1.3610365966702592e+18,2021-02-14 19:36:26+00:00,['1361036596670259203'],
902,902,1.361035996507349e+18,2021-02-14 19:34:03+00:00,['1361035996507349003'],
903,903,1.3610307499614863e+18,2021-02-14 19:13:12+00:00,['1361030749961486336'],
904,904,1.3610306433338737e+18,2021-02-14 19:12:46+00:00,['1361030643333873668'],
905,905,1.3610084434491064e+18,2021-02-14 17:44:33+00:00,['1361008443449106436'],
906,906,1.360990022225318e+18,2021-02-14 16:31:21+00:00,['1360990022225317888'],
907,907,1.3609892169189417e+18,2021-02-14 16:28:09+00:00,['1360989216918941699'],
908,908,1.3609834313043804e+18,2021-02-14 16:05:10+00:00,['1360983431304380418'],@kellsley @stimmo @TeeJayney @tiffy201 @GayCatDad1 @2Tone4Real @Anxiety_Jack_ @wrenasaurus Done - his profile says all it needs to - he can’t wait for GBTV - says it all really.
909,909,1.3609818826205553e+18,2021-02-14 15:59:01+00:00,['1360981882620555267'],
910,910,1.3609817756405924e+18,2021-02-14 15:58:35+00:00,['1360981775640592388'],
911,911,1.3609815869640212e+18,2021-02-14 15:57:50+00:00,['1360981586964021251'],@lhgmk2 @Beverle51995260 🤣
912,912,1.3609813406326006e+18,2021-02-14 15:56:52+00:00,['1360981340632600581'],@Mapolino Yup - can hardly call out any corruption in any other country now. Best example in the world - next to the British Government #ToryCorruption
913,913,1.360981117470466e+18,2021-02-14 15:55:58+00:00,['1360981117470466049'],
914,914,1.360980888524378e+18,2021-02-14 15:55:04+00:00,['1360980888524378117'],@lhgmk2 You know my mother then🤣. And yes that’s an accurate description but at least you didn’t call them cankles 🤣🤣🤣
915,915,1.3609779580354068e+18,2021-02-14 15:43:25+00:00,['1360977958035406850'],@DrewLawDesign Was once described as glamorous - walked on air that day 😘
916,916,1.360977467167699e+18,2021-02-14 15:41:28+00:00,['1360977467167698957'],@ScouseIndieMum @itxaropena You are a lovely person 😘
917,917,1.3609771306208625e+18,2021-02-14 15:40:08+00:00,['1360977130620862466'],@Schadenfury Aren’t they just. Blocked one already today. Didn’t like me saying didn’t want Johnson up here !
918,918,1.360976669809537e+18,2021-02-14 15:38:18+00:00,['1360976669809537027'],@lhgmk2 Oh shit - I’d have no chance then🤣🤣😘😘
919,919,1.360950890476241e+18,2021-02-14 13:55:52+00:00,['1360950890476240896'],@MackemKTF Back at ya! Conflating a few with the majority is equally juvenile.
920,920,1.3609444109938278e+18,2021-02-14 13:30:07+00:00,['1360944410993827847'],@baratheongirl @miffythegamer A Tory  MP who won’t lie down and accept he is heartless 🤣
921,921,1.3609337046259712e+18,2021-02-14 12:47:34+00:00,['1360933704625971200'],@GJSSONGWRITER @Claudiachan00 My plan is to make sure people don’t forget what a useless article our is come the time @Matt_VickersMP   You’re time is up.
922,922,1.3609332128145285e+18,2021-02-14 12:45:37+00:00,['1360933212814528518'],
923,923,1.3609320334601134e+18,2021-02-14 12:40:56+00:00,['1360932033460113408'],
924,924,1.360932023574102e+18,2021-02-14 12:40:53+00:00,['1360932023574102025'],
925,925,1.3609318885301494e+18,2021-02-14 12:40:21+00:00,['1360931888530149381'],@slaveto5cats Saved for future use 🤣
926,926,1.3609316434863186e+18,2021-02-14 12:39:23+00:00,['1360931643486318592'],@lazyfred1971 They will certainly have claimed them on expenses if they haven’t been provided by conservative central office 🤬🤬
927,927,1.3609313109199462e+18,2021-02-14 12:38:04+00:00,['1360931310919946241'],@Claudiachan00 @GJSSONGWRITER I hope you are right but I live In one of those constituencies and I’m still hearing people say Johnson is trying his best. Ffs how many have to die before people sit up and take notice.
928,928,1.3609160742004982e+18,2021-02-14 11:37:31+00:00,['1360916074200498177'],
929,929,1.3609159715616358e+18,2021-02-14 11:37:06+00:00,['1360915971561635843'],
930,930,1.3609159346182062e+18,2021-02-14 11:36:58+00:00,['1360915934618206208'],@celticwitch1995 @kennethcurrie Well all 63 can fuck right off.
931,931,1.3609158220473385e+18,2021-02-14 11:36:31+00:00,['1360915822047338496'],
932,932,1.3609156625085932e+18,2021-02-14 11:35:53+00:00,['1360915662508593154'],
933,933,1.3609156228850196e+18,2021-02-14 11:35:43+00:00,['1360915622885019652'],
934,934,1.360915568614867e+18,2021-02-14 11:35:30+00:00,['1360915568614866945'],
935,935,1.3609153558839992e+18,2021-02-14 11:34:40+00:00,['1360915355883999232'],
936,936,1.3609152488789197e+18,2021-02-14 11:34:14+00:00,['1360915248878919688'],
937,937,1.3609130323864044e+18,2021-02-14 11:25:26+00:00,['1360913032386404360'],@BillyVacant Any and all of the first 3 options rather than attend a jingoistic flag shagging festival of the biggest mistake in history.
938,938,1.3609127161232955e+18,2021-02-14 11:24:10+00:00,['1360912716123295744'],
939,939,1.3609103656059535e+18,2021-02-14 11:14:50+00:00,['1360910365605953540'],
940,940,1.3609102081853358e+18,2021-02-14 11:14:12+00:00,['1360910208185335809'],@its_johnmartin @FenCoul Me too - she says nursing a bottle of wine headache 🤣🤣🤣
941,941,1.3609091259332977e+18,2021-02-14 11:09:54+00:00,['1360909125933297666'],Do these Tory bots think we follow anyone who asks? Checking timelines every time shows who and what they are 🤬
942,942,1.3609083014044303e+18,2021-02-14 11:06:38+00:00,['1360908301404430336'],@Danwhite1972 @DrFrancesRyan @Tanni_GT @piersmorgan @NHSMillion Don’t be - you have lots of friends and supporters who will have your back. Fight like a daddy lion like you always do 🥰
943,943,1.3609080157806592e+18,2021-02-14 11:05:30+00:00,['1360908015780659200'],
944,944,1.3609079853300736e+18,2021-02-14 11:05:22+00:00,['1360907985330073601'],
945,945,1.3609078509403505e+18,2021-02-14 11:04:50+00:00,['1360907850940350465'],@cathesaurus @Viking_Beard_Co I intend to - got two potential bear dies who might just be getting some. 🤣
946,946,1.3609070412970967e+18,2021-02-14 11:01:37+00:00,['1360907041297096706'],@MrsNoone47 @michaelgove Gove  found an unexpected brexit bonanza 🤣
947,947,1.3609068911494062e+18,2021-02-14 11:01:01+00:00,['1360906891149406209'],@wceebee @MackemKTF @nurse_marcus @BorisJohnson With bells on. And not everyone voted for him. !
948,948,1.360899411371516e+18,2021-02-14 10:31:18+00:00,['1360899411371515904'],@HuguenotHouse @LJR1626 None -at a guess 🤬🤬
949,949,1.3608991469458637e+18,2021-02-14 10:30:15+00:00,['1360899146945863681'],@Meatntatoh Condolences 💐 to all. He will be missed 😢
950,950,1.360898989407801e+18,2021-02-14 10:29:38+00:00,['1360898989407801344'],@TalktoBeverley Which is why the only mention Ives seen was a screenshot rather than retweeting the stupid twat. - that’s how we treat idiots. 🤣
951,951,1.3608982028332155e+18,2021-02-14 10:26:30+00:00,['1360898202833215489'],
952,952,1.3608981680498565e+18,2021-02-14 10:26:22+00:00,['1360898168049856515'],@nurse_marcus @BorisJohnson There no end to his narcissistic behaviour. Like we want that buffoon up here.
953,953,1.3608964033341768e+18,2021-02-14 10:19:21+00:00,['1360896403334176768'],
954,954,1.3608924112962355e+18,2021-02-14 10:03:29+00:00,['1360892411296235520'],
955,955,1.3608905096408023e+18,2021-02-14 09:55:56+00:00,['1360890509640802306'],@Ian_in_SPACE Happy Valentine’s birthday
956,956,1.3608893440437125e+18,2021-02-14 09:51:18+00:00,['1360889344043712514'],@stimmo @BenjyNtheMonkey Back at ya - I stopped letting it bother me years ago. The majority just fo it out of habit/fear. I’d prefer to be loved every day. 😘
957,957,1.3608888957606543e+18,2021-02-14 09:49:31+00:00,['1360888895760654341'],@AlanGWardrop @PeterStefanovi2 Excellent metaphor/analogy.
958,958,1.3608885314643722e+18,2021-02-14 09:48:04+00:00,['1360888531464372227'],@devisridhar @TheLoudIntrove1 And after you get piled on so often - happy Valentine’s Day.
959,959,1.3608884283054817e+18,2021-02-14 09:47:40+00:00,['1360888428305481729'],
960,960,1.36088822327117e+18,2021-02-14 09:46:51+00:00,['1360888223271170048'],@JolyonMaugham @johnstillremain Maybe not financially or in honours from government but in respect from like minded folks - in buckets full. 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻
961,961,1.3608878743260406e+18,2021-02-14 09:45:27+00:00,['1360887874326040581'],
962,962,1.360887599070663e+18,2021-02-14 09:44:22+00:00,['1360887599070662657'],@Stayathomemum6 https://t.co/IrMr8LjgeW
963,963,1.36088665252531e+18,2021-02-14 09:40:36+00:00,['1360886652525309952'],
964,964,1.360886561764737e+18,2021-02-14 09:40:15+00:00,['1360886561764737024'],
965,965,1.3608845595843666e+18,2021-02-14 09:32:17+00:00,['1360884559584366594'],
