id,created_at,edit_history_tweet_ids,text,clean_text,non_english
1.474125411672023e+18,2021-12-23 21:11:00+00:00,['1474125411672023052'],https://t.co/O3DIyPXD5j,,False
1.4739446959276196e+18,2021-12-23 09:12:54+00:00,['1473944695927619585'],@clair2401 @boltonnhsft Or it was?,wa,False
1.473944638826369e+18,2021-12-23 09:12:41+00:00,['1473944638826369026'],@clair2401 @boltonnhsft I agree but the guidance from public health is that you can’t have a pcr after Covid for 90 days,agree guidance public health cant pcr covid day,False
1.473799520458883e+18,2021-12-22 23:36:02+00:00,['1473799520458883072'],@MoreMorrow The Best Buy,best buy,False
1.4736491786141125e+18,2021-12-22 13:38:37+00:00,['1473649178614112262'],I don’t get it? LFTs at day 6 and 7? I thought Covid stayed in your system for 90 days so you can’t have tests? We were told that they would be positive? @boltonnhsft,dont get lfts day thought covid stayed system day cant test told would positive,False
1.4733279420339446e+18,2021-12-21 16:22:09+00:00,['1473327942033944581'],5 years ago today. I’ve been very lucky. Thank you @boltonnhsft https://t.co/p4Ut4llRm2,year ago today ive lucky thank,False
1.4725326771652608e+18,2021-12-19 11:42:03+00:00,['1472532677165260801'],@OBK_03 work from home https://t.co/eNixJgkO7I,work home,False
1.4725324042040934e+18,2021-12-19 11:40:58+00:00,['1472532404204093442'],Merry Christmas everyone https://t.co/JGI82ATcFB,merry christmas everyone,False
1.470888436089467e+18,2021-12-14 22:48:25+00:00,['1470888436089466882'],❤️ family. Congratulations @tombk64 https://t.co/rfGUdw2988,family congratulation,False
1.4706905930514842e+18,2021-12-14 09:42:16+00:00,['1470690593051484163'],Proud mum moment https://t.co/8WgPQWBFQD,proud mum moment,False
1.4706820567326474e+18,2021-12-14 09:08:20+00:00,['1470682056732647431'],Proud mum moment @ The University of Central Lancashire - UCLan https://t.co/N0ClIy8fCZ,proud mum moment university central lancashire uclan,False
1.4701690575634473e+18,2021-12-12 23:09:52+00:00,['1470169057563447307'],How foolish of me… it’s not the fault of @borisjohnsonuk but the fault of the BBC! Silly me https://t.co/TJaouS0IBw,foolish fault fault bbc silly,False
1.4701683872507617e+18,2021-12-12 23:07:12+00:00,['1470168387250761731'],@samtwiselton Take selective photos and have bulging cupboards 🤣🤣🤣,take selective photo bulging cupboard,False
1.470108506527355e+18,2021-12-12 19:09:15+00:00,['1470108506527354884'],"Decs up ✅
Love Actually ✅
Christmas jumpers ✅
Christmas has officially started here at the BK house @tombk64 @OBK_03 https://t.co/KTVy60JXlE",dec love actually christmas jumper christmas ha officially started bk house,False
1.4701078639515443e+18,2021-12-12 19:06:42+00:00,['1470107863951544325'],"Love Actually ✅ 
Christmas jumpers ready ✅
Decs up
Christmas has officially started at the BKs @ Bolton https://t.co/MYqLplR31c",love actually christmas jumper ready dec christmas ha officially started bk bolton,False
1.469691892761772e+18,2021-12-11 15:33:47+00:00,['1469691892761772032'],@OfficialBWFC @ASFCofficial If we don’t improve quickly we are looking at another relegation scrap,dont improve quickly looking another relegation scrap,False
1.4696913635916022e+18,2021-12-11 15:31:41+00:00,['1469691363591602176'],@MarcIles If things don’t improve quickly we are looking at a relegation scrap once again,thing dont improve quickly looking relegation scrap,False
1.4696482836813988e+18,2021-12-11 12:40:30+00:00,['1469648283681398786'],@MarcIles Clean sheet imperative,clean sheet imperative,False
1.4696289338428703e+18,2021-12-11 11:23:36+00:00,['1469628933842870276'],https://t.co/l6l9U4pvS6,,False
1.469384084627546e+18,2021-12-10 19:10:40+00:00,['1469384084627546115'],I’m a World Champion! What’s your Duolingo learner style? #Duolingo365 https://t.co/W3SjaF4Nul,im world champion whats duolingo learner style,False
1.4672214528774472e+18,2021-12-04 19:57:08+00:00,['1467221452877447179'],"House Of Gucci ⭐️⭐️⭐️ mmm A bit panto and over long. Wait for it to come on TV 

Adam Driver does look good though 😉",house gucci mmm bit panto long wait come tv adam driver doe look good though,False
1.4670997748223263e+18,2021-12-04 11:53:38+00:00,['1467099774822326274'],@OBK_03 18?!!! How did we get here? Happy birthday. We love you and are very proud of you https://t.co/d1hIbRiCu2,get happy birthday love proud,False
1.4649288748784108e+18,2021-11-28 12:07:15+00:00,['1464928874878410759'],https://t.co/5RSShLhPm3,,False
1.4645441995467407e+18,2021-11-27 10:38:41+00:00,['1464544199546740740'],"https://t.co/r6eZRd2HiN 

This really isn’t happening… is it?",really isnt happening,False
1.464378252340912e+18,2021-11-26 23:39:16+00:00,['1464378252340912128'],Well done @tombk64 on your first feature film. Looking forward to many more xx https://t.co/5lXLAoWuz4,well done first feature film looking forward many xx,False
1.4636228337964892e+18,2021-11-24 21:37:31+00:00,['1463622833796489227'],Portrait of a Lady On Fire ⭐️⭐️⭐️⭐️⭐️,portrait lady fire,False
1.4633688550578053e+18,2021-11-24 04:48:17+00:00,['1463368855057805314'],https://t.co/bXtWch5d1M,,False
1.4624995367446282e+18,2021-11-21 19:13:56+00:00,['1462499536744628233'],Spencer ⭐️⭐️⭐️⭐️ Excellent performances,spencer excellent performance,False
1.461449256150225e+18,2021-11-18 21:40:29+00:00,['1461449256150224899'],@BradleyWhitford Bah humbug 🎄#Godblessuseveryone,bah humbug,False
1.4611072052903158e+18,2021-11-17 23:01:18+00:00,['1461107205290315780'],"So if the proposed ‘watered down’ changes to the plans to extend HS2 to the north are so good, why weren’t these originally proposed before the election? Call me cynical but the Tories haven’t lied to get votes? #redbus Have they? https://t.co/DhlF9Nx1hi",proposed watered change plan extend h north good werent originally proposed election call cynical tory havent lied get vote,False
1.461106876276519e+18,2021-11-17 23:00:00+00:00,['1461106876276518914'],Just posted a photo https://t.co/OJRTuCal97,posted photo,False
1.4611064508230656e+18,2021-11-17 22:58:18+00:00,['1461106450823065600'],"So if the proposed ‘watered down’ changes to the plans to extend HS2 to the north are so good, why weren’t these originally proposed before the election? Call me cynical but the Tories haven’t lied to get votes? #redbus",proposed watered change plan extend h north good werent originally proposed election call cynical tory havent lied get vote,False
1.4611038847688417e+18,2021-11-17 22:48:06+00:00,['1461103884768841732'],https://t.co/V1BUzKzU00,,False
1.4611021134346076e+18,2021-11-17 22:41:04+00:00,['1461102113434607616'],@entilzastewart @MarcIles 1 win in 9… not sure we can wait that long,win sure wait long,False
1.461098469347758e+18,2021-11-17 22:26:35+00:00,['1461098469347758089'],"Humiliation on national television @OfficialBWFC 

Well played @StockportCounty",humiliation national television well played,False
1.4610982183060316e+18,2021-11-17 22:25:35+00:00,['1461098218306031620'],"@OfficialBWFC @StockportCounty Humiliation on national television 

Well played @StockportCounty",humiliation national television well played,False
1.46109249865959e+18,2021-11-17 22:02:52+00:00,['1461092498659590151'],"Yup 
As predicted #wherestheselfdestructbutton https://t.co/LU2OODTJmo",yup predicted,False
1.4610863957248778e+18,2021-11-17 21:38:37+00:00,['1461086395724877825'],@WandererSmurf We don’t deserve to go through,dont deserve go,False
1.4610674712224604e+18,2021-11-17 20:23:25+00:00,['1461067471222460431'],"@EdRoundtables @misterunwin ‘Doctor, Doctor’ Thompson Twins https://t.co/XM0EBXQnDR",doctor doctor thompson twin,False
1.4610665803899372e+18,2021-11-17 20:19:52+00:00,['1461066580389937160'],@WandererSmurf Still plenty of time for us 🍌 https://t.co/ZOa9V9rpPH,still plenty time u,False
1.4610524692707492e+18,2021-11-17 19:23:48+00:00,['1461052469270749186'],https://t.co/q2BO1Xo5SE,,False
1.4607197510224896e+18,2021-11-16 21:21:42+00:00,['1460719751022489602'],@BritishBakeOff all4 should have gone through #seewhatididthere @All4,gone,False
1.4606877406227497e+18,2021-11-16 19:14:30+00:00,['1460687740622749699'],"@DavidNautilus1 Oh yes 
With a huge smile",oh yes huge smile,False
1.4603650416817193e+18,2021-11-15 21:52:12+00:00,['1460365041681719297'],@DavidNautilus1 Hope we get one of them,hope get one,False
1.4600191668161823e+18,2021-11-14 22:57:49+00:00,['1460019166816182273'],@DopesickOnHulu Absolutely excellent TV. A must see storytelling of the opioid epidemic in USA,absolutely excellent tv must see storytelling opioid epidemic usa,False
1.4599767352068178e+18,2021-11-14 20:09:13+00:00,['1459976735206817792'],@AljazSkorjanec ‘I’m really going to miss this show…’ are you leaving?!!,im really going miss show leaving,False
1.4599369638893568e+18,2021-11-14 17:31:11+00:00,['1459936963889356806'],Simple ginger cookies today #teachjotobake https://t.co/jpo6e7JGHz,simple ginger cooky today,False
1.459820214858793e+18,2021-11-14 09:47:16+00:00,['1459820214858792963'],https://t.co/fxLg60rUux,,False
1.4592782359262536e+18,2021-11-12 21:53:38+00:00,['1459278235926253569'],https://t.co/O6rSTJF6rE,,False
1.4582081617903002e+18,2021-11-09 23:01:32+00:00,['1458208161790300165'],"If you haven’t seen Marcus Brigstocke in Devil May Care on Prime, give it a go. Over an hour of great stand up",havent seen marcus brigstocke devil may care prime give go hour great stand,False
1.4581836209302487e+18,2021-11-09 21:24:01+00:00,['1458183620930248708'],https://t.co/enVIaoGQGk,,False
1.4581816452033495e+18,2021-11-09 21:16:10+00:00,['1458181645203349523'],Sobbing at Bake Off 😢😢,sobbing bake,False
1.4578010905822126e+18,2021-11-08 20:03:59+00:00,['1457801090582212612'],https://t.co/VCMX18JlCb,,False
1.457670953761223e+18,2021-11-08 11:26:52+00:00,['1457670953761222665'],@tombk64 Happy birthday ❤️❤️❤️,happy birthday,False
1.4574879596750848e+18,2021-11-07 23:19:43+00:00,['1457487959675084800'],#TheMotive A narcissist who killed his family for control and the money,narcissist killed family control money,False
1.4574547997550428e+18,2021-11-07 21:07:57+00:00,['1457454799755042821'],@davejthorp I commented on your thread and was summarily unfollowed by @bbcstrictly … me thinks that you’re not popular there…,commented thread wa summarily unfollowed think youre popular,False
1.457454473358594e+18,2021-11-07 21:06:39+00:00,['1457454473358594057'],https://t.co/Bld97HH62j,,False
1.4574375585735025e+18,2021-11-07 19:59:26+00:00,['1457437558573502464'],@davejthorp Not happy https://t.co/p0nL201FOG,happy,False
1.4574315793709588e+18,2021-11-07 19:35:40+00:00,['1457431579370958850'],@thescript @bbcstrictly @TheScript_Danny Where is Mr Sheehan??,mr sheehan,False
1.457422453270012e+18,2021-11-07 18:59:25+00:00,['1457422453270011908'],https://t.co/SmbUKKSP6m,,False
1.4572970366221066e+18,2021-11-07 10:41:03+00:00,['1457297036622106639'],https://t.co/OraGYiHus2,,False
1.4566978678343762e+18,2021-11-05 19:00:10+00:00,['1456697867834376194'],My life is more or less over… 🙈😆 https://t.co/kwV8IsHfeY,life le,False
1.4566967935807693e+18,2021-11-05 18:55:54+00:00,['1456696793580769283'],https://t.co/oHEayQ45HI,,False
1.456202807615365e+18,2021-11-04 10:12:58+00:00,['1456202807615365120'],@OfficialBWFC A fantastic place for a conference https://t.co/gh7uPz7HWE,fantastic place conference,False
1.455960073356804e+18,2021-11-03 18:08:26+00:00,['1455960073356804096'],"If I get an ofsted judgement I disagree with, can you change ofsted please https://t.co/iME2CCguBG",get ofsted judgement disagree change ofsted please,False
1.455630401385415e+18,2021-11-02 20:18:26+00:00,['1455630401385414664'],"Are
They
Kidding https://t.co/wnAncJYCjd https://t.co/IpFkiYJSIH",kidding,False
1.4545308477055345e+18,2021-10-30 19:29:12+00:00,['1454530847705534469'],https://t.co/MDWD8zk5Ms,,False
1.454521493749121e+18,2021-10-30 18:52:02+00:00,['1454521493749121029'],"@davejthorp Overmarked 
Overmarked
Overmarked",overmarked overmarked overmarked,False
1.4544763957410693e+18,2021-10-30 15:52:50+00:00,['1454476395741069316'],https://t.co/pkvBiiHCcr,,False
1.454475832152449e+18,2021-10-30 15:50:35+00:00,['1454475832152449025'],So so me this half term https://t.co/cOljIhax6x,half term,False
1.4543857131899494e+18,2021-10-30 09:52:29+00:00,['1454385713189949447'],Taking my youngest for his Uni open day visit today. Proud but a little sad … https://t.co/tmIHXnmucW,taking youngest uni open day visit today proud little sad,False
1.4540947321125765e+18,2021-10-29 14:36:14+00:00,['1454094732112576521'],"@SpecsaversO Bolton. 1 hour and 25 minutes for an eye test. Although there are 4 tests, the amount of waiting was ridiculous. Won’t be back",bolton hour minute eye test although test amount waiting wa ridiculous wont back,False
1.4540795926339338e+18,2021-10-29 13:36:05+00:00,['1454079592633933833'],https://t.co/bSgmyfO3CV,,False
1.4534332833128653e+18,2021-10-27 18:47:52+00:00,['1453433283312865286'],@Headteacherchat Referred to Andrex (advert with the puppies) as Durex in front of tutor during teaching practice,referred andrex advert puppy durex front tutor teaching practice,False
1.453066473023447e+18,2021-10-26 18:30:18+00:00,['1453066473023447052'],Who will I have to make redundant to fund this? https://t.co/zDfKxS9qRt,make redundant fund,False
1.453065481754194e+18,2021-10-26 18:26:22+00:00,['1453065481754193928'],@keziah70 That must mean that she’s 49 in catty years as that’s me also,must mean shes catty year thats also,False
1.4530386685460275e+18,2021-10-26 16:39:49+00:00,['1453038668546027522'],UK Parliament: Make reducing sewage pollution a legal requirement in the UK - Sign the Petition! https://t.co/VecVtyJE9G via @UKChange,uk parliament make reducing sewage pollution legal requirement uk sign petition via,False
1.453038400404136e+18,2021-10-26 16:38:45+00:00,['1453038400404135947'],UK Parliament: Make reducing sewage pollution a legal requirement in the UK - Sign the Petition! https://t.co/NHYRNDr6hJ via @UKChange,uk parliament make reducing sewage pollution legal requirement uk sign petition via,False
1.4529630958827397e+18,2021-10-26 11:39:31+00:00,['1452963095882739716'],@branwenjeffreys Has it been confirmed if the removal of the salary cap for public sector workers will be funded from existing budgets or from Government?,ha confirmed removal salary cap public sector worker funded existing budget government,False
1.4529333983102935e+18,2021-10-26 09:41:31+00:00,['1452933398310293506'],https://t.co/CWuPkkGgrJ,,False
1.45292833987908e+18,2021-10-26 09:21:24+00:00,['1452928339879079946'],"Budget 2021: Public sector workers set for pay rise, says Sunak

Great great news about the likely pay rise being announced tomorrow. Holding my breath to see if it’s being fully funded or it is coming out of existing budgets https://t.co/1Vzl4nZPAs",budget public sector worker set pay rise say sunak great great news likely pay rise announced tomorrow holding breath see fully funded coming existing budget,False
1.452758081843118e+18,2021-10-25 22:04:52+00:00,['1452758081843118083'],"Dear Evan Hansen is the saddest, saddest musical I’ve seen. I sobbed. Ending hopeful thankfully https://t.co/9pFiDClDv2",dear evan hansen saddest saddest musical ive seen sobbed ending hopeful thankfully,False
1.4527070690359624e+18,2021-10-25 18:42:09+00:00,['1452707069035962368'],Christmas cake baked and maturing for the next 8 weeks #teachjotobake https://t.co/hb1JrIPX0m,christmas cake baked maturing next week,False
1.4525742408641946e+18,2021-10-25 09:54:21+00:00,['1452574240864194565'],"@duranduran Listening to the new album #FuturePast as a 49 year old, making Christmas Cake, it really is Past/Future. Loving that I can pick out New Moon, Is There Something I Should Know, Reflex… it’s a joy. #GrowingOlderTogether #fightthedyingofthelight #teachjotobake",listening new album year old making christmas cake really pastfuture loving pick new moon something know reflex joy,False
1.45238119454131e+18,2021-10-24 21:07:15+00:00,['1452381194541309964'],https://t.co/SfnhOyQwGP,,False
1.452352846700089e+18,2021-10-24 19:14:36+00:00,['1452352846700089349'],"Protect our green spaces from over-development | Chris Green

This is my MP Chris Green

Please can you tell me, Mr Green, why you voted to discharge raw sewage into our waterways and drinking water?  https://t.co/blDx6L9eHy",protect green space overdevelopment chris green mp chris green please tell mr green voted discharge raw sewage waterway drinking water,False
1.4519865837716152e+18,2021-10-23 18:59:12+00:00,['1451986583771615237'],Beware … Boris will suggest that privatisation is the answer https://t.co/G8MkYp1aco,beware boris suggest privatisation answer,False
1.4519472469210726e+18,2021-10-23 16:22:54+00:00,['1451947246921072645'],@WeeklyWanderers Me too 🤦🏻‍♀️🤦🏻‍♀️,,False
1.4519283184088105e+18,2021-10-23 15:07:41+00:00,['1451928318408810504'],"@OfficialBWFC Definite relegation form this 
Poor at the back once again 
Toothless upfront 
Slow moving the ball forward 

Our fans deserve better",definite relegation form poor back toothless upfront slow moving ball forward fan deserve better,False
1.4518252842447258e+18,2021-10-23 08:18:16+00:00,['1451825284244725765'],Is the role of Education purely to earn a high salary in the future? Is that we are all doing this for? https://t.co/m3weR0TpJw,role education purely earn high salary future,False
1.4515723931435868e+18,2021-10-22 15:33:22+00:00,['1451572393143586822'],@ASarcevic Sorry to see you go Sarce. Remember that the club is more than the manager. Thank you for your service,sorry see go sarce remember club manager thank service,False
1.450919579404968e+18,2021-10-20 20:19:19+00:00,['1450919579404967950'],Discovered @FloandJoan on Prime this evening. What a treat. Laughed a great deal. Recommend them 👍,discovered prime evening treat laughed great deal recommend,False
1.4505658699989033e+18,2021-10-19 20:53:48+00:00,['1450565869998903304'],@MarcIles Safe travels home,safe travel home,False
1.450562525154644e+18,2021-10-19 20:40:30+00:00,['1450562525154643969'],@LionOfViennaSte Safe travels. So sorry you travelled all of that way,safe travel sorry travelled way,False
1.4505356041025004e+18,2021-10-19 18:53:32+00:00,['1450535604102500355'],@OfficialBWFC @Only1Argyle Not again… haven’t we been working on defending after Saturday,havent working defending saturday,False
1.450535476742529e+18,2021-10-19 18:53:01+00:00,['1450535476742529033'],@MarcIles Not again… haven’t we been working on defending after Saturday?,havent working defending saturday,False
1.4501898622215168e+18,2021-10-18 19:59:41+00:00,['1450189862221516803'],https://t.co/EH6YwJdK0g,,False
1.4496451495046062e+18,2021-10-17 07:55:11+00:00,['1449645149504606213'],https://t.co/VDJ9BmGkF6,,False
1.4494035318369362e+18,2021-10-16 15:55:05+00:00,['1449403531836936192'],@OfficialBWFC @UoBStadium Bloody awful today. Didn’t deserve anything from this game. Reality check,bloody awful today didnt deserve anything game reality check,False
1.449044854923833e+18,2021-10-15 16:09:50+00:00,['1449044854923833349'],Unusual reading book bag brought in today… https://t.co/fwUSUPlE3U,unusual reading book bag brought today,False
1.4490366354427494e+18,2021-10-15 15:37:10+00:00,['1449036635442749441'],Boosted! https://t.co/hlDzcWiKSg,boosted,False
1.4487431502358815e+18,2021-10-14 20:10:58+00:00,['1448743150235881488'],https://t.co/IbxwtTBzeU,,False
1.4480430027782922e+18,2021-10-12 21:48:49+00:00,['1448043002778292224'],So do I https://t.co/wrqKaGtlGm,,False
1.4471616444135096e+18,2021-10-10 11:26:37+00:00,['1447161644413509637'],@cineworld There appears to be a problem with the app in that it’s only showing 1 film being shown in Bolton next Friday. This can’t be right can it?,appears problem app showing film shown bolton next friday cant right,False
1.4471370969725215e+18,2021-10-10 09:49:05+00:00,['1447137096972521472'],https://t.co/FiacLkzPJi,,False
1.446935780333695e+18,2021-10-09 20:29:07+00:00,['1446935780333694985'],Don’t think Adam deserved to be at the bottom. Got my votes as I think he did better than both Dan and Robert  #Strictly,dont think adam deserved bottom got vote think better dan robert,False
1.4468535722730988e+18,2021-10-09 15:02:27+00:00,['1446853572273098752'],I want one ❤️🤣 #allergic  https://t.co/sGCALayM9E,want one,False
1.446818633016021e+18,2021-10-09 12:43:37+00:00,['1446818633016020992'],https://t.co/ixwOsaDSZX,,False
1.446759781281239e+18,2021-10-09 08:49:46+00:00,['1446759781281239042'],https://t.co/Gv2uOvm1z9,,False
1.4458643543650757e+18,2021-10-06 21:31:39+00:00,['1445864354365075456'],@misterunwin @Miss_M_Lally @chrisdysonHT @secretHT1 @Southgloshead @CensoredHead I’m appointing an additional member of staff to fulfil the TA role so the TA can become the tutor - it’s additional,im appointing additional member staff fulfil ta role ta become tutor additional,False
1.4458637985233838e+18,2021-10-06 21:29:27+00:00,['1445863798523383811'],@misterunwin @Miss_M_Lally @chrisdysonHT @secretHT1 @Southgloshead @CensoredHead It’s additional hours in an additional role if someone else is doing their previous role?,additional hour additional role someone else previous role,False
1.4458584158514217e+18,2021-10-06 21:08:03+00:00,['1445858415851421702'],@Miss_M_Lally @chrisdysonHT @misterunwin @secretHT1 @Southgloshead @CensoredHead He’s not a bad lad that @MichaelT1979 is he,bad lad,False
1.4458518861505083e+18,2021-10-06 20:42:06+00:00,['1445851886150508544'],@ProudHeadTeach1 @CensoredHead This is what I’d hoped but it’s not clear is it. I’ve got ofsted anytime so want to make sure I get it right,id hoped clear ive got ofsted anytime want make sure get right,False
1.4458510814103675e+18,2021-10-06 20:38:55+00:00,['1445851081410367489'],@secretHT1 @misterunwin @Southgloshead @chrisdysonHT @CensoredHead @MichaelT1979 I’ve read it and it’s great. But us HTs like a clear plan don’t we?!! 😉👍🤞,ive read great u hts like clear plan dont,False
1.4458508985387622e+18,2021-10-06 20:38:11+00:00,['1445850898538762249'],@ProudHeadTeach1 @CensoredHead Of course,course,False
1.4458507206081372e+18,2021-10-06 20:37:29+00:00,['1445850720608137217'],@misterunwin @Southgloshead @chrisdysonHT @secretHT1 @CensoredHead It’s just not feasible for some families outside of the school day eg single parents of families with multiple children and can’t do multiple pick ups,feasible family outside school day eg single parent family multiple child cant multiple pick ups,False
1.4458503145910682e+18,2021-10-06 20:35:52+00:00,['1445850314591068162'],@misterunwin @chrisdysonHT @secretHT1 @Southgloshead @CensoredHead Outside of the school day is just not feasible for some of my children that need it…,outside school day feasible child need,False
1.4458488325671772e+18,2021-10-06 20:29:58+00:00,['1445848832567177216'],"@misterunwin No, within the school day.",within school day,False
1.4458474866864538e+18,2021-10-06 20:24:38+00:00,['1445847486686453762'],Can we use school led tutoring to move a TA out of one role and into the role of tutor and employ a member of staff to cover the role she once had temporarily? #daftquestion #schoolledtutoring #edutwitter,use school led tutoring move ta one role role tutor employ member staff cover role temporarily,False
1.4456664939626742e+18,2021-10-06 08:25:26+00:00,['1445666493962674181'],Not a bad place for a head teacher meeting #beautiful @ Whalley Abbey https://t.co/i7uSnqykfe,bad place head teacher meeting whalley abbey,False
1.4456526165374648e+18,2021-10-06 07:30:17+00:00,['1445652616537464836'],"@BorisJohnson He’s laughing at you Prime Minister, not near you… he appreciates the irony. How can you build back better when you’ve undermined the entire foundations?",laughing prime minister near appreciates irony build back better youve undermined entire foundation,False
1.4450648103249674e+18,2021-10-04 16:34:33+00:00,['1445064810324967425'],"‘Thanks to a Conservative Government one-to-one tutoring is no longer the preserve of the wealthy but the right of every child.’ 

Really?!! This is absolutely not the case… how on earth can they claim this?!! https://t.co/qiDtZZVK00",thanks conservative government onetoone tutoring longer preserve wealthy right every child really absolutely case earth claim,False
1.4445828272999055e+18,2021-10-03 08:39:19+00:00,['1444582827299905538'],Well that’s me completely reassured. Levelling up sorted. Job done https://t.co/OoumLSxfjV,well thats completely reassured levelling sorted job done,False
1.4442643602354872e+18,2021-10-02 11:33:51+00:00,['1444264360235487235'],@dapo_afolayan @OfficialBWFC clearly a quality young man - came across very well on Football Focus today,clearly quality young man came across well football focus today,False
1.4440570583833682e+18,2021-10-01 21:50:06+00:00,['1444057058383368199'],"DfE considering return of Sats at 14 and axing teaching hours limits

#Absolutelybloodyspeechless 

 https://t.co/t8k2e38f33",dfe considering return sat axing teaching hour limit,False
1.4440551233874616e+18,2021-10-01 21:42:25+00:00,['1444055123387461640'],https://t.co/7JrmFXVyIT,,False
1.444041909513724e+18,2021-10-01 20:49:54+00:00,['1444041909513723910'],I know how they feel. #whenbuilderssaythattheroofrepairsarewatertight https://t.co/QypQbLCqwD https://t.co/JsYxURVVOl,know feel,False
1.4420504603498373e+18,2021-09-26 08:56:36+00:00,['1442050460349837312'],https://t.co/bH9oRvCDMT,,False
1.4420397010163057e+18,2021-09-26 08:13:51+00:00,['1442039701016305664'],"For heavens sake @UKLabour we need you to be much, much better than this https://t.co/o4jGCPGvIl",heaven sake need much much better,False
1.4416713382094152e+18,2021-09-25 07:50:06+00:00,['1441671338209415174'],@secretHT1 We will be asked to teach about reducing the need for petrol (which we do) that HGV drivers are heroes (which they are) and how to limit food intake - to add to long list about how schools can address ALL of society’s ills,asked teach reducing need petrol hgv driver hero limit food intake add long list school address society ill,False
1.441107193638523e+18,2021-09-23 18:28:24+00:00,['1441107193638522888'],Proud of my club today https://t.co/ALmA1KZVb8,proud club today,False
1.4394699802072596e+18,2021-09-19 06:02:41+00:00,['1439469980207259649'],Shameful. What would Dan Wootton know? Would he be brave enough to come to my school to find out?? https://t.co/BdXvb1c9CD,shameful would dan wootton know would brave enough come school find,False
1.4393317719302513e+18,2021-09-18 20:53:30+00:00,['1439331771930251264'],"https://t.co/csz1cAtFRA

Please could you take a look@and consider signing this petition https://t.co/iRxKKehTCm",please could take look consider signing petition,False
1.4393312989848412e+18,2021-09-18 20:51:37+00:00,['1439331298984841219'],Just posted a photo https://t.co/df6ClTvM5y,posted photo,False
1.4389694531281306e+18,2021-09-17 20:53:47+00:00,['1438969453128130568'],"@TheSlaughteredH Great wine, cheese and very informative. Thoroughly enjoying it https://t.co/59Vf5uyEJi",great wine cheese informative thoroughly enjoying,False
1.4382339637016044e+18,2021-09-15 20:11:12+00:00,['1438233963701604357'],Nick Gibb has gone!!! Relief is felt in schools everywhere https://t.co/LkcOQnBha6,nick gibb ha gone relief felt school everywhere,False
1.4382129245569065e+18,2021-09-15 18:47:36+00:00,['1438212924556906507'],Billionaire shortcake… looks nice but a nightmare to cut!  #teachjotobake https://t.co/lhgqWnXXHQ,billionaire shortcake look nice nightmare cut,False
1.437036714044838e+18,2021-09-12 12:53:46+00:00,['1437036714044837891'],#teachjotobake Chocolate Orange Cointreau cake by request @Derek_smithNo1 https://t.co/KWHuINASJL,chocolate orange cointreau cake request,False
1.4370362443371848e+18,2021-09-12 12:51:54+00:00,['1437036244337184776'],#teachjotobake Chocolate orange Cointreau cake by request https://t.co/60PMavFK14,chocolate orange cointreau cake request,False
1.4367205544390287e+18,2021-09-11 15:57:27+00:00,['1436720554439028736'],@OfficialBWFC @dapo_afolayan @eoindoyle88 @JoshSheehan_ @GeorgeJ35 Well done lads 💥💥💥💥💥,well done lad,False
1.4366006610099118e+18,2021-09-11 08:01:02+00:00,['1436600661009911811'],@rachakel LONG time ago 🤣 https://t.co/OsEjeCM6KQ,long time ago,False
1.436600392083718e+18,2021-09-11 07:59:58+00:00,['1436600392083718145'],"#September11  HOPE and LOVE
are the two most powerful weapons over FEAR and HATRED. Invasions and more killing aren’t the answer. Remembering and praying for the victims and their families. ❤️ https://t.co/GIxFE9AY2L",hope love two powerful weapon fear hatred invasion killing arent answer remembering praying victim family,False
1.4365988570482033e+18,2021-09-11 07:53:52+00:00,['1436598857048203264'],"#September11 HOPE and LOVE
are the two most powerful weapons over FEAR and HATRED. Invasions and more killing aren’t the answer. Remembering and praying for the victims and their families. ❤️",hope love two powerful weapon fear hatred invasion killing arent answer remembering praying victim family,False
1.436061785413628e+18,2021-09-09 20:19:45+00:00,['1436061785413627906'],https://t.co/wqmj1GraP0,,False
1.4360583395286098e+18,2021-09-09 20:06:03+00:00,['1436058339528609793'],Please consider giving blood. It’s a blessing to me to think that my blood could be helping a cancer sufferer today. https://t.co/7Gq0Iklzs4,please consider giving blood blessing think blood could helping cancer sufferer today,False
1.4360433233959483e+18,2021-09-09 19:06:23+00:00,['1436043323395948548'],@OfficialBWFC Well done @OfficialBWFC #noroomforracists,well done,False
1.434588935540314e+18,2021-09-05 18:47:10+00:00,['1434588935540314119'],"Johnson faces Tory battle over tax rise as cabinet reshuffle looms

Use the Brexit savings? Remember the big red bus promise? https://t.co/rOIsu91EEI",johnson face tory battle tax rise cabinet reshuffle loom use brexit saving remember big red bus promise,False
1.4344950700619653e+18,2021-09-05 12:34:10+00:00,['1434495070061965318'],"Social care: Plans for reform in England likely this week - sources

Can’t we use the £350 million from Brexit that we were promised on the red bus?  https://t.co/LqysJwAVvp",social care plan reform england likely week source cant use million brexit promised red bus,False
1.4343061886452244e+18,2021-09-05 00:03:38+00:00,['1434306188645224457'],"@MarcIles This is dreadful. I’m not sure that I could be as philosophical about it as you. Disagreeing is one thing, this is unlawful surely? @gmpolice ?",dreadful im sure could philosophical disagreeing one thing unlawful surely,False
1.43424071025399e+18,2021-09-04 19:43:26+00:00,['1434240710253989891'],@jo_cb_ @jenhawk6248 Don’t say yes to anything after a short corridor/staff room discussion… 😉,dont say yes anything short corridorstaff room discussion,False
